상가업소번호,상권_코드,연매출,연임대료,매출_임대료_비율,추정_순이익
MA010120220812847193,3120175,621403754.085647,395311926.70743924,1.5719327207994918,226091827.37820774
MA010120220803083599,3120056,53294010.95460419,53483589.95869681,0.99645536134178,-189579.00409261882
MA010120220806418141,3110376,14343534.857142854,38779754.424612336,0.36987172043997596,-24436219.56746948
MA010120220813200073,3120160,308211106.3795426,81635780.98571835,3.7754413430309532,226575325.39382422
MA0101202305A0185582,3110472,28843367.4,29495777.29176168,0.9778812111581437,-652409.8917616829
MA010120220812697751,3120157,128278059.8189708,60047127.56996809,2.136289659038378,68230932.24900271
MA0101202301A0062626,3120185,200761842.1835995,107513303.06666608,1.8673209229911913,93248539.11693342
MA0101202406A0583357,3110995,,65816187.28924518,,
MA010120220813957003,3120177,77109064.65306121,80097693.9198145,0.9626876869584675,-2988629.266753286
MA0101202411A0090932,3110846,33886741.850320995,386999841.2625091,0.0875626761298135,-353113099.4121881
MA0101202308A0012842,3001493,204561055.78571427,592820259.7690357,0.34506421140253807,-388259203.9833214
MA0106202406A2464795,3001493,1124848692.7758532,760845163.7355088,1.4784199794013047,364003529.04034436
MA0106202304A1178167,3001493,664499116.1267391,890160104.9169494,0.746493930372494,-225660988.79021025
MA010120220813713042,3110597,,187487529.85522434,,
MA0101202409A0182447,3120173,122692187.8043707,375641832.88577086,0.32662013848457633,-252949645.08140016
MA010120220804908290,3120173,42264547.40375531,375641832.88577086,0.11251288751989098,-333377285.48201555
MA010120220808830925,3120173,37955923.81086519,475412973.49250424,0.07983779544801556,-437457049.6816391
MA0101202406A0524890,3120014,0.0,46894110.23102543,0.0,-46894110.23102543
MA010120220814269779,3120055,345546817.19786143,114645855.52203405,3.0140366837544628,230900961.67582738
MA010120220800273344,3110942,35198679.70588235,59048369.649777815,0.5960990848443469,-23849689.943895467
MA010120220808036996,3120219,169441117.44744655,,,
MA0101202409A0174392,3120122,160861243.79700765,64546432.483224146,2.4921786552128564,96314811.3137835
MA010120220813339163,3120208,94421277.97058824,197200032.8724609,0.478809643773465,-102778754.90187266
MA010120220802754060,3120167,18483324.161410023,346075232.75898105,0.053408398979172426,-327591908.597571
MA0106202406A2465160,3120167,91255875.6620117,525045282.5435881,0.1738057240436783,-433789406.8815764
MA0101202406A0177469,3120167,32338564.25433523,679388255.8397282,0.04759953374048985,-647049691.585393
MA010120220800544386,3120167,77368094.55634215,349664604.23098433,0.22126372929634586,-272296509.6746422
MA010120220803699469,3120167,31183960.913258124,421053214.61860466,0.0740618044382897,-389869253.7053465
MA010120220812396097,3120167,40420787.64187493,347171985.1532043,0.11642871330072568,-306751197.5113294
MA010120220800791367,3120167,24833642.53733407,525045282.5435881,0.04729809659412441,-500211640.006254
MA010120220812247268,3120167,28297452.56056537,684174084.4690661,0.04136001810294347,-655876631.9085008
MA0101202302A0110364,3120167,179358056.35148603,396127023.8408042,0.45277914684959086,-216768967.4893182
MA010120220814318091,3120167,94109843.00196011,347171985.1532043,0.27107556702582036,-253062142.15124422
MA010120220810099130,3120167,196292238.68728352,495831786.9520059,0.39588474046420685,-299539548.2647224
MA0101202406A0231843,3120179,140870087.72105303,36761618.96043047,3.8319880318844217,104108468.76062256
MA0101202303A0113287,3110056,16808993.411627226,39926320.58577867,0.42100030115507586,-23117327.174151443
MA010120220814313650,3110816,,,,
MA0101202307A0064584,3110312,179369993.7142857,32874708.214527577,5.456169742636713,146495285.49975812
MA0106202406A2465164,3120186,151567642.41027644,89493328.36277907,1.693619440571562,62074314.04749738
MA0101202406A0094273,3120062,206558490.5314504,30373723.37247746,6.800565119983087,176184767.15897292
MA010120220813305192,3120103,57701543.192215085,97957750.29222792,0.5890451999054126,-40256207.10001284
MA0101202302A0088329,3120103,57701543.192215085,77234518.9432592,0.7470952526746573,-19532975.75104411
MA0101202406A0219796,3120043,50887679.29409228,163437983.59570563,0.3113577264182036,-112550304.30161335
MA010120220805349006,3120156,87578903.07308969,55587386.785485275,1.5755175150712495,31991516.287604414
MA010120220808245913,3110939,72352699.7857143,63174330.58181158,1.1452863524486463,9178369.203902721
MA0101202305A0080268,3110999,0.0,,,
MA010120220806436071,3110999,0.0,,,
MA0101202406A0316325,3120081,199918399.74348545,265808061.74769887,0.752115634405135,-65889662.00421342
MA010120220807561999,3110544,173035717.1881382,94019355.9805598,1.840426511573744,79016361.20757839
MA0101202411A0060059,3120081,194103377.1818182,106013657.67356293,1.8309280106962533,88089719.50825526
MA010120220800035736,3120013,315028110.96215,237913385.10411647,1.3241294074318555,77114725.85803351
MA0101202409A0092010,3110264,771.857142857143,31054626.406549737,2.485481898566751e-05,-31053854.54940688
MA010120220800874219,3120110,49633848.20496894,85492566.48595071,0.5805633128648925,-35858718.28098177
MA010120220808689323,3120103,115403086.38443016,31925499.009253655,3.6147620664039843,83477587.3751765
MA010120220813753666,3110562,41668675.97802198,78530090.16549261,0.5306077627009285,-36861414.18747063
MA010120220804035745,3120203,217626220.2697832,66614288.608040236,3.2669600103866614,151011931.66174296
MA0101202406A0155236,3111059,54534430.04789303,86781969.25384912,0.6284073741166786,-32247539.205956087
MA010120220800792112,3120179,152847329.2816437,69587566.69306575,2.1964746627704677,83259762.58857794
MA010120220804885533,3110345,2973786.2142857136,59754496.80591961,0.0497667342790573,-56780710.59163389
MA010120220804191604,3120169,334584035.82983994,34294648.91308751,9.756158370992909,300289386.91675246
MA010120220805371459,3110001,,23825959.949948497,,
MA010120220805696886,3110473,0.0,61005098.63698024,0.0,-61005098.63698024
MA0101202211A0032637,3130169,13590786.749484977,39441403.58442621,0.34458171286454187,-25850616.83494123
MA010120220813028229,3110647,0.0,,,
MA010120220802147334,3120055,42674336.48571427,50803717.80574939,0.8399845028841644,-8129381.320035115
MA0101202406A0140494,3120051,730816950.8666888,22775889.162323616,32.08730572803791,708041061.7043653
MA0101202406A0235341,3110836,287139753.4411265,160758056.15458345,1.7861608837746503,126381697.28654307
MA010120220803765035,3110079,387228497.0393244,114127144.96379699,3.392956984678822,273101352.0755274
MA0106202201A0153314,3120215,106924236.83497532,407311649.29462385,0.26251210039691475,-300387412.45964855
MA010120220812148235,3120215,148358392.42537278,487597155.7687487,0.30426426890699504,-339238763.3433759
MA0101202406A0573815,3120037,340050230.2383481,339909117.3681342,1.0004151458804382,141112.87021392584
MA010120220800207989,3110558,24680572.83333333,59956312.22630349,0.41164260284279275,-35275739.39297016
MA0101202406A0326234,3120227,0.0,,,
MA0101202409A0184164,3120227,757235578.4206774,,,
MA010120220805469508,3111021,120470604.13812758,78393160.98055601,1.5367488833784777,42077443.15757157
MA0101202409A0043402,3120103,115403086.38443016,44766129.56987648,2.577910686390347,70636956.81455368
MA010120220802873825,3110009,99894888.61186203,,,
MA010120220800617409,3111069,41176209.83000746,599161758.0187949,0.06872302714618979,-557985548.1887875
MA010120220812919434,3120209,76030221.16047095,256052222.21463126,0.2969324780935019,-180022001.0541603
MA0101202411A0130918,3110352,,54539658.91877129,,
MA010120220806513645,3120173,0.0,,,
MA0106202312A0509176,3110095,34602432.508928575,47576472.17297303,0.7273013361693512,-12974039.664044455
MA0101202211A0094462,3120189,114738418.79258242,153095591.17967895,0.7494560565657629,-38357172.387096524
MA010120220809201104,3120189,114738418.79258242,163173870.68428487,0.7031666136756427,-48435451.89170244
MA0101202409A0062757,3120104,112985283.96320651,211034466.7330163,0.5353878216052665,-98049182.7698098
MA0106202201A1411889,3120095,0.0,98888628.57661012,0.0,-98888628.57661012
MA010120220813123075,3120095,54892300.07396669,83504460.13636303,0.6573576947503128,-28612160.06239634
MA010120220809707130,3120070,165453059.1564701,380021842.07463264,0.43537776096722075,-214568782.91816255
MA010120220800353659,3120143,261247443.18633536,81122912.9647782,3.2203902746856863,180124530.22155714
MA010120220805179062,3120200,943455715.8500732,48825795.88053418,19.322894374023196,894629919.969539
MA0101202210A0009212,3120122,32561750.89285713,106607951.78337707,0.3054345388192685,-74046200.89051993
MA010120220812450954,3110056,198644346.3338592,122679824.39524388,1.6192095619135138,75964521.93861532
MA0101202406A0525047,3110249,49187488.00779999,49727287.47388205,0.9891447838269811,-539799.4660820588
MA010120220812531511,3110180,174582367.13455617,,,
MA0101202406A0248841,3120125,81904437.35291278,76647457.37369008,1.068586474891217,5256979.9792227
MA010120220805328243,3111001,18924228.48351648,,,
MA0101202406A0517350,3120187,177050470.58740434,22135370.723313943,7.998531617200132,154915099.86409038
MA0101202209A0067249,3110358,3243218.857142857,34965270.564634144,0.09275543166160426,-31722051.707491286
MA010120220810210602,3110759,73999279.4280534,102202977.60754426,0.7240422973601185,-28203698.179490864
MA010120220808118842,3120189,47386640.38021332,,,
MA010120220807497471,3120049,114561847.11103465,83787557.1250709,1.3672894839592595,30774289.985963747
MA0101202305A0120892,3120120,354271661.8264128,60626141.79324692,5.843546125548247,293645520.0331659
MA010120220808008465,3120187,290680464.81913066,496853167.4882511,0.5850429930910348,-206172702.66912043
MA0106202406A2465147,3120187,319167363.9122645,757436284.6423362,0.4213784973895168,-438268920.7300717
MA010120220803579688,3120076,218476607.45935625,70061822.50058003,3.11834029637478,148414784.95877624
MA010120220805188326,3120157,111277815.69473436,190705119.89207152,0.5835072240021882,-79427304.19733715
MA0101202409A0054741,3110093,15196768.499999998,214923468.97924846,0.0707078128855229,-199726700.47924846
MA010120220812663352,3110093,15196768.499999998,105194924.60586071,0.1444629426037005,-89998156.10586071
MA010120220806508678,3120185,292877430.0660018,332010166.75494367,0.8821339179051115,-39132736.688941896
MA010120220800367617,3120143,261247443.18633536,860381992.7581123,0.3036412257365098,-599134549.571777
MA0101202305A0015100,3120032,521099275.6923147,85458027.49936637,6.0977217102098065,435641248.19294834
MA010120220813636504,3120084,140397249.95604396,41308848.45991129,3.398720898588432,99088401.49613267
MA010120220810035361,3120197,581743644.122603,116411680.28891118,4.9972961276869485,465331963.8336919
MA010120220807488678,3120222,375839561.09484977,198557904.89494812,1.8928461166068946,177281656.19990164
MA010120220804025794,3120191,143644395.55157563,83599316.28088094,1.7182484286199657,60045079.27069469
MA010120220813604187,3110934,6857734.114285714,37815251.250954844,0.18134836358555706,-30957517.13666913
MA0101202303A0003882,3120032,9607806.012495149,60029134.705450065,0.16005237955846252,-50421328.69295491
MA0106202306A0151435,3120009,200245612.7215496,435482353.0585667,0.45982486053756194,-235236740.3370171
MA010120220800513070,3110646,15491887.314285714,39494857.584882975,0.3922507351429125,-24002970.27059726
MA010120220804687245,3120196,77915752.66071427,362076943.5405531,0.21519114606864342,-284161190.8798388
MA010120220810802394,3120012,186339266.1535132,28568080.958289124,6.5226383215218355,157771185.19522408
MA0101202310A0087113,3120132,180693953.97935295,147090217.06900945,1.2284566326129032,33603736.9103435
MA010120220802730116,3120093,145475243.21674874,125318836.04943603,1.1608409927979253,20156407.16731271
MA010120220810496590,3110272,78996679.07106486,257786712.10130873,0.3064420121607261,-178790033.03024387
MA010120220805322701,3120206,62605239.85714287,53564260.35467068,1.1687875137978327,9040979.502472192
MA0101202210A0036425,3120227,554127735.1651248,,,
MA010120220814365603,3120227,267138908.6403931,,,
MA0101202212A0022115,3120227,315546662.51203465,,,
MA0101202311A0080031,3120184,106582117.2272727,96941177.31971142,1.0994514310086632,9640939.907561287
MA0101202307A0079898,3110850,40987357.24146429,132846189.36121885,0.3085324248291694,-91858832.11975457
MA010120220801038754,3120213,93489169.3179672,72929514.77471973,1.2819112855041643,20559654.543247476
MA0101202307A0095590,3120200,2158055329.106657,70992944.6214639,30.398165764433276,2087062384.4851933
MA010120220806546998,3120118,,,,
MA010120220805018658,3110657,3583765.308270677,,,
MA0101202409A0006489,3110657,1194588.4360902256,,,
MA010120220814334192,3110942,35198679.70588235,,,
MA0101202209A0093438,3120136,52383318.72670808,59650144.50595078,0.8781758750526811,-7266825.779242702
MA010120220801034128,3120215,424586096.3613559,367323114.25212264,1.1558926697818328,57262982.10923326
MA010120220807774899,3120215,106924236.83497532,529578476.17935795,0.20190442293741886,-422654239.34438264
MA0106202406A2465539,3120189,455741525.1284732,543570205.926126,0.8384225612836261,-87828680.79765278
MA010120220804982565,3120247,58803995.91000329,309195247.14684486,0.19018402211044247,-250391251.23684156
MA0101202406A0066493,3120118,,,,
MA010120220800597413,3110503,8129361.437159785,80207542.83194612,0.10135407529985871,-72078181.39478633
MA010120220812982254,3110503,244219566.5080085,111398381.60261242,2.1923080102446773,132821184.90539609
MA0101202305A0144841,3111010,3930096.7643175176,86549501.21800385,0.04540865820831939,-82619404.45368634
MA010120220814378887,3120187,127398308.94957982,207608383.75543278,0.613647223832784,-80210074.80585296
MA010120220812522048,3110274,29460108.427103635,100964879.10406071,0.29178570208512317,-71504770.67695707
MA0101202302A0108997,3120160,351021676.8988404,149343463.80120268,2.350432122129348,201678213.09763774
MA010120220808706104,3110778,26502051.303085662,162125441.77675468,0.16346633106549943,-135623390.47366902
MA0106202207A2355848,3110137,55135596.27208351,61148989.125603884,0.9016599646017296,-6013392.853520371
MA010120220813009584,3120234,1874178946.055101,154163910.0898229,12.157053702167165,1720015035.9652781
MA010120220812608173,3120234,0.0,128779989.25443773,0.0,-128779989.25443773
MA0101202305A0040113,3110428,75927174.52800478,23440837.531001814,3.2390980564789467,52486336.99700297
MA010120220812878266,3120124,39994776.16930075,75910211.65298717,0.5268695050576558,-35915435.48368642
MA0101202411A0030843,3120051,381176575.7320036,58755405.33828335,6.487514928198868,322421170.39372027
MA010120220811225505,3130236,294658312.5603294,78136261.92367409,3.77108274103358,216522050.63665527
MA010120220812539954,3120228,201643105.6318681,86134422.21379365,2.3410281059335727,115508683.41807444
MA0101202211A0004267,3110662,8402702.524193468,39268513.41404963,0.21398065726640064,-30865810.889856167
MA010120220812995094,3130236,138643455.1868958,488386383.05256134,0.28388067258643035,-349742927.86566556
MA010120220810091911,3120066,22487183.89536102,72433749.43972224,0.3104517405056136,-49946565.54436122
MA010120220804817862,3111004,204012392.32241344,119058076.64078267,1.7135535560884123,84954315.68163078
MA010120220811824471,3120200,195183588.5969388,47612884.9243615,4.099385802973804,147570703.6725773
MA010120220814145226,3120043,0.0,32495877.698427513,0.0,-32495877.698427513
MA010120220812024270,3120188,110669233.13069308,281283795.4740325,0.39344332847452096,-170614562.34333944
MA0101202406A0552290,3111005,23233270.48069498,95463121.72778004,0.24337429802025565,-72229851.24708506
MA010120220813633552,3120054,136863609.13448614,548544074.4279974,0.24950339501470206,-411680465.2935112
MA010120220804068956,3110095,34602432.508928575,72234080.79043186,0.4790319424190704,-37631648.28150328
MA0101202210A0084404,3120145,174087609.06493503,41429281.92275519,4.20204253569923,132658327.14217985
MA010120220806674167,3120215,0.0,,,
MA0101202308A0015888,3120129,19756863.583333336,2012644568.103265,0.009816369907845188,-1992887704.5199318
MA010120220803369293,3120129,19756863.583333336,1806219484.1952374,0.010938240753834955,-1786462620.6119041
MA0101202309A0029547,3120129,34346076.0387821,1776067505.6468742,0.019338271721228522,-1741721429.608092
MA0101202212A0082327,3120129,19756863.583333336,2883572871.557919,0.006851522210988098,-2863816007.9745855
MA0101202409A0250410,3120129,228868908.77809885,2162244769.3624525,0.10584782625684605,-1933375860.5843537
MA0101202305A0167438,3120129,19756863.583333336,2609885681.6573887,0.007570011098423619,-2590128818.074055
MA010120220809573225,3120129,63524500.949679606,3978901476.901356,0.01596533648859915,-3915376975.951677
MA0101202406A0155668,3120129,19756863.583333336,3648969250.093301,0.00541436833906282,-3629212386.5099673
MA0101202303A0005565,3120129,146196704.86388928,2019022871.2577267,0.07240963283412838,-1872826166.3938375
MA010120220805177603,3110136,120189142.50898406,247768346.98960203,0.4850867493132253,-127579204.48061797
MA0101202406A0191167,3111078,59086798.5213674,104767842.49997392,0.5639783787415851,-45681043.97860652
MA0101202301A0074963,3120215,873342116.8171103,366910500.4740346,2.380259254800628,506431616.3430757
MA010120220808318118,3120203,307334891.4845731,,,
MA010120220810192415,3120067,92818771.90288064,90558028.9917274,1.0249645659403122,2260742.911153242
MA0101202311A0004228,3120101,132053817.3442444,95753742.22484508,1.379098225268969,36300075.119399324
MA0101202406A0210503,3120102,108439879.98115416,44254962.777279414,2.4503438874539856,64184917.203874744
MA010120220800442620,3120153,72651126.39999999,147934440.07873002,0.4911035312009284,-75283313.67873003
MA0101202301A0097369,3110813,3635366.383290997,365585284.38132733,0.009943962540776476,-361949917.9980363
MA010120220814171903,3110205,277937657.26688385,,,
MA010120220800212185,3130191,166948873.9103495,140788092.18872556,1.1858167131119217,26160781.721623927
MA0101202211A0021182,3110212,15207143.99267086,,,
MA010120220813263179,3110496,354096906.40425533,23707331.322383594,14.936176773880629,330389575.08187175
MA010120220802102713,3120187,200356587.27454644,85226269.25095406,2.3508782759656617,115130318.02359238
MA010120220811745792,3120215,239169346.5307491,57527303.65667346,4.157492654281765,181642042.87407565
MA0106202201A0153507,3120189,547182721.9525042,149641608.81851974,3.6566214612106136,397541113.13398445
MA010120220803336909,3120185,251398481.136499,136537861.8703835,1.8412363856548246,114860619.26611549
MA010120220804461249,3120210,212826792.144318,85520337.4588913,2.488610264874262,127306454.68542671
MA0106202406A2465426,3110172,,120042141.73439218,,
MA010120220800219039,3120102,59797752.597439975,47077858.66919203,1.2701884286505043,12719893.928247944
MA010120220806031173,3120149,486782976.6709804,357744908.55914575,1.3606985415134212,129038068.11183465
MA0101202311A0022440,3120053,174135082.1602787,77697176.90465887,2.2412021498896326,96437905.25561984
MA010120220814136847,3110752,1551194.057142857,95432535.91420315,0.01625435210359575,-93881341.8570603
MA010120220813323422,3120094,173654851.33222,67902774.94565889,2.55740430216273,105752076.3865611
MA0101202210A0036660,3111060,0.0,174554810.05188066,0.0,-174554810.05188066
MA010120220813699720,3110544,34729867.01293297,202786584.34892067,0.17126313830461576,-168056717.3359877
MA010120220813326123,3120032,232865095.3174603,31700726.162554443,7.345733557573575,201164369.15490586
MA010120220809733700,3110604,50920012.58294932,92968256.45123707,0.5477139615062426,-42048243.86828775
MA0101202411A0078035,3120051,15335104.172573917,,,
MA0101202406A0107824,3120009,237963361.99317905,20169559.840665985,11.798142947832357,217793802.15251306
MA0101202406A0395161,3111059,36532162.88529005,58795895.729775324,0.6213386463547121,-22263732.844485275
MA010120220813053007,3120124,31484463.428571425,34879600.391533256,0.902661216656393,-3395136.96296183
MA0106202209A0036876,3120210,227638683.56331843,122984076.3207893,1.8509606163857297,104654607.24252912
MA010120220813099936,3120225,2856005863.7039742,68067912.00881515,41.95818172556732,2787937951.695159
MA010120220800512071,3120119,159956693.8460266,195392940.30732197,0.8186411073798219,-35436246.46129537
MA0101202209A0061331,3120119,100338475.14684434,152242399.83509845,0.659070499390811,-51903924.6882541
MA010120220814334604,3120158,57324200.89694455,114592778.06261617,0.5002426973659594,-57268577.16567162
MA0106202406A2465401,3120006,573187568.88485,50928671.637979865,11.254712506632218,522258897.24687016
MA010120220806985923,3110449,50979480.85714284,,,
MA010120220811948052,3110544,26621227.56682027,53911617.80532457,0.4937938825942105,-27290390.238504298
MA0106202301A0781850,3120203,178989833.9117226,89745763.12746637,1.9944098270476858,89244070.78425623
MA0101202406A0192680,3120043,415482144.6453359,59279507.72235021,7.00886619339823,356202636.9229857
MA010120220804722998,3120215,213848473.66995063,115041987.57307848,1.8588732368278473,98806486.09687215
MA010120220808154628,3110128,17980688.571428567,97685566.0802682,0.1840669927897725,-79704877.50883964
MA0101202406A0312996,3120179,147185360.54390994,124937250.39139904,1.1780742645186966,22248110.152510896
MA0101202301A0065672,3120215,3380108530.0361567,33174666.45864363,101.88824150987752,3346933863.577513
MA010120220803863380,3120001,0.0,131164439.83935373,0.0,-131164439.83935373
MA0106202406A2465551,3120001,567578626.0485433,266592882.66995147,2.1290089151487614,300985743.3785919
MA010120220809767885,3120001,45968705.22227049,162711882.26007932,0.2825159681102942,-116743177.03780884
MA010120220809529289,3110718,58645277.83221591,64026401.81215588,0.9159545946111106,-5381123.979939967
MA010120220803898868,3120072,342315335.12064445,36846560.60525607,9.290292505117058,305468774.51538837
MA010120220810027436,3120006,317721765.4175824,82264262.63104394,3.8622088303442155,235457502.78653845
MA0101202411A0025231,3110895,51801208.90986271,103841134.12670186,0.4988505648234432,-52039925.21683915
MA010120220809657504,3120103,186142759.1886671,86285415.77647533,2.1572910712232507,99857343.41219176
MA0101202406A0129775,3110714,101020113.42857142,111836052.42035459,0.9032875386693981,-10815938.991783172
MA010120220813379004,3120090,195523966.2450551,73036625.0516209,2.6770673402528544,122487341.19343421
MA010120220801061383,3120221,65917582.987013,130554301.20634896,0.5049054827992284,-64636718.21933596
MA0101202409A0161698,3120190,50155321.0800761,68358101.04874027,0.7337143597742761,-18202779.96866417
MA0106202201A0605353,3120189,823604790.8370819,77102546.81053758,10.68194001657258,746502244.0265443
MA010120220803383843,3120051,174152669.40225565,74545126.61224596,2.3362045915076894,99607542.79000969
MA010120220806624599,3120189,76492279.19505493,784660931.9356358,0.09748450060955112,-708168652.7405809
MA010120220806312812,3120189,76492279.19505493,877107340.2888874,0.08720971264777175,-800615061.0938325
MA0106202201A0153567,3120189,171624549.65533167,1000789047.3772974,0.1714892363516644,-829164497.7219658
MA010120220810289409,3110759,51988270.571428575,60554740.64013238,0.8585334387253596,-8566470.068703808
MA010120220802663117,3110472,28843367.4,71275478.09756665,0.4046744794309592,-42432110.69756665
MA010120220800084577,3120003,758612217.6848508,88337283.18637764,8.587678743714822,670274934.4984732
MA010120220813184812,3120051,174152669.40225565,61537540.80480929,2.830023174384344,112615128.59744637
MA010120220808562367,3120052,1349881220.7481966,162840645.46383452,8.289584020092878,1187040575.284362
MA010120220805081177,3120076,63969388.149659865,62020029.951213606,1.031431090384003,1949358.198446259
MA010120220803642709,3120063,114484160.57142858,154824196.40316507,0.739446175027213,-40340035.83173649
MA010120220810357063,3120210,50095898.34729064,477410004.6231938,0.10493265276645651,-427314106.27590317
MA0101202211A0091334,3120210,50095898.34729064,395525862.5283025,0.12665644137758378,-345429964.18101186
MA0106202201A0153547,3120210,50095898.34729064,368160436.80228955,0.1360708354388509,-318064538.4549989
MA010120220812533972,3120194,109983862.9046475,101456097.3149593,1.0840537407935271,8527765.589688197
MA010120220802881628,3120242,96420903.97496636,62899610.612860896,1.5329332169556906,33521293.362105466
MA0101202406A0417816,3110662,1604865.935064935,55842499.077579096,0.028739149086007568,-54237633.14251416
MA010120220812111642,3120189,229476837.58516484,446519049.16477114,0.5139239580046697,-217042211.5796063
MA010120220813222222,3120091,316069179.02987975,173368740.9649404,1.8231036082259686,142700438.06493935
MA0101202406A0076246,3130195,126485715.00656706,56008620.83344463,2.258325787460069,70477094.17312244
MA010120220804275478,3111021,74735398.589118,100083090.17690617,0.7467335162241966,-25347691.587788165
MA0101202211A0041158,3120185,636779147.0210518,50040814.30440286,12.725195286037327,586738332.7166489
MA010120220808246297,3120185,67924990.2735849,79261727.76682788,0.856970839904421,-11336737.493242979
MA010120220813500703,3120108,112851603.9698488,128370565.74698572,0.879108091750313,-15518961.777136922
MA0101202409A0019492,3120187,135504784.31902057,478543232.82695645,0.2831610077011762,-343038448.5079359
MA010120220805401741,3110243,23577921.172161173,,,
MA010120220800997783,3120032,498389916.02641714,122607471.5887752,4.064922842819003,375782444.4376419
MA010120220806883778,3120203,296216142.5208384,132291698.39839503,2.2391135941854268,163924444.12244335
MA010120220800886958,3120104,85282599.13850176,52860925.38635772,1.6133390950278803,32421673.752144046
MA010120220806515018,3111005,43764997.88223938,148388110.99714944,0.2949360113368119,-104623113.11491007
MA010120220812331645,3120003,86722280.0074311,2052334807.5027304,0.04225542521042114,-1965612527.4952993
MA010120220811504597,3120003,192445437.55547655,1488586671.8874884,0.12928063985832966,-1296141234.3320117
MA0101202411A0082702,3120003,114131987.51988731,2187439964.1415563,0.052176054812320974,-2073307976.621669
MA0106202304A1293169,3120003,165035730.04302034,2063026582.4885366,0.07999689939232302,-1897990852.4455163
MA010120220812412218,3120003,153288712.53768197,1488586671.8874884,0.10297600759809299,-1335297959.3498063
MA0101202210A0097590,3110134,49598697.652453385,36032528.54940897,1.3764977999793782,13566169.103044413
MA0101202303A0062088,3110846,229584003.1929162,11746866.177155236,19.544275059089845,217837137.015761
MA010120220812387920,3110079,0.0,,,
MA0101202409A0226261,3120107,109092446.67857143,565638302.0746683,0.19286608789675697,-456545855.3960968
MA0101202406A0099578,3120179,126134451.134387,72375550.46358523,1.742777064681156,53758900.67080177
MA010120220802382495,3120012,202579922.00060728,153113342.02655223,1.3230716408920467,49466579.97405505
MA010120220800005626,3120009,0.0,369936329.88253427,0.0,-369936329.88253427
MA0101202209A0096815,3120067,33551642.181004606,305689536.5946011,0.10975724732031907,-272137894.4135965
MA0106202203A0792421,3120186,81911044.33186811,313441714.4886177,0.26132783316406594,-231530670.1567496
MA010120220800220180,3120104,111253866.16166247,150681085.60674015,0.7383399513969655,-39427219.44507767
MA0106202201A0153110,3120227,1033082405.1640352,,,
MA010120220809894153,3120119,17109430.716540173,,,
MA010120220810223877,3110323,0.0,58214480.086813904,0.0,-58214480.086813904
MA010120220805404732,3120209,53839941.7083406,463324402.4674045,0.116203552641337,-409484460.7590639
MA010120220810105662,3120196,195017894.2027636,56188336.63790905,3.4707895339332704,138829557.56485453
MA0101202307A0038562,3120164,272682637.0219009,129126855.39850941,2.1117422403620805,143555781.62339148
MA010120220804301640,3120231,198918204.3214286,749634805.936879,0.2653534794285212,-550716601.6154504
MA0101202211A0001610,3120231,198918204.3214286,1285681240.2854002,0.15471813536188322,-1086763035.9639716
MA010120220803523933,3120231,198918204.3214286,661708850.8483853,0.3006128809759461,-462790646.52695674
MA010120220812812635,3120231,198918204.3214286,1285681240.2854002,0.15471813536188322,-1086763035.9639716
MA010120220804302534,3120231,198918204.3214286,587745386.4820987,0.33844281649507146,-388827182.1606701
MA010120220804298640,3120231,198918204.3214286,656991793.1719642,0.302771215844688,-458073588.8505356
MA010120220808114493,3120231,2320712383.75,519253709.0204611,4.469322681697456,1801458674.729539
MA010120220804299752,3120231,198918204.3214286,993601028.9613909,0.20019927347414093,-794682824.6399622
MA0106202201A0153375,3120235,23206139.271603096,,,
MA010120220800558661,3120248,39807532.95000001,74613762.2572653,0.5335146119455899,-34806229.30726529
MA0101202309A0028601,3120189,304864674.5536861,507543306.35901684,0.6006673127856583,-202678631.80533075
MA0101202406A0090144,3120026,23370623.23871485,392568190.85319704,0.059532646107645984,-369197567.61448216
MA0101202306A0088312,3111042,24717902.0,77118265.41138348,0.32051941972014264,-52400363.41138348
MA0101202409A0095272,3120210,13662517.731079262,1202454891.254808,0.011362187321188998,-1188792373.5237286
MA010120220813958293,3120210,13662517.731079262,1865173475.8040583,0.007325065416697724,-1851510958.072979
MA010120220810058969,3120210,13662517.731079262,1206265609.723204,0.011326292990221318,-1192603091.9921246
MA010120220809697766,3120210,36703237.71619099,1559276711.4773526,0.02353863007283518,-1522573473.7611616
MA0101202209A0008421,3120210,13662517.731079262,1462969462.9124324,0.00933889467148649,-1449306945.181353
MA010120220800387533,3120210,161781431.9210832,2377195466.375827,0.06805558656885412,-2215414034.4547434
MA0101202409A0026450,3120210,13662517.731079262,1079126184.4594429,0.01266072301383585,-1065463666.7283636
MA010120220804891657,3120210,13662517.731079262,1291833560.7862802,0.010576066557821461,-1278171043.0552008
MA010120220809956932,3120210,13662517.731079262,2360566876.695552,0.005787812181969178,-2346904358.964473
MA010120220809802368,3120210,66327020.554191776,1214926333.5150135,0.05459345037628875,-1148599312.9608216
MA0101202305A0085941,3120210,13662517.731079262,1376362224.9943392,0.009926542208907914,-1362699707.26326
MA010120220800030323,3120012,202605839.49787012,,,
MA010120220812870897,3110180,56884991.571428575,38344679.782136925,1.483517150517752,18540311.78929165
MA0106202201A0153240,3120149,419176815.3791209,614437608.7540567,0.6822121704869375,-195260793.3749358
