상가업소번호,TRDAR_CD,period_score,parking_score,floor_score,sales_score_grouped,rating_score,5bin_review_score,profit_score_grouped,총점,성공_여부
MA0101202406A0001064,3110892,2,0.0,1.0,0.0,3.8,1,4.0,2.4400000000000004,0
MA0101202406A0001526,3110369,2,0.0,1.0,3.0,3.0,0,3.0,2.1,0
MA0101202406A0001776,3120116,2,0.0,1.0,3.0,4.62,2,3.0,3.186,0
MA0101202406A0002432,3110075,2,0.0,1.0,4.0,3.65,4,5.0,3.7950000000000004,0
MA0101202406A0002449,3110041,2,1.0,1.0,3.0,3.85,3,3.0,3.4549999999999996,0
MA0101202406A0002483,3130056,2,0.0,1.0,3.0,3.92,3,5.0,3.476,0
MA0101202406A0003170,3130072,2,0.0,1.0,3.0,4.0,4,3.0,3.5999999999999996,0
MA0101202406A0003205,3120239,2,0.0,1.0,1.0,4.6,2,2.0,2.8800000000000003,0
MA0101202406A0003292,3110598,2,0.0,1.0,3.0,3.0,0,1.0,1.9,0
MA0101202406A0003303,3120196,2,0.0,1.0,3.0,2.5,3,4.0,2.9499999999999997,0
MA0101202406A0003591,3110838,2,0.0,1.0,3.0,4.82,5,3.0,4.146,1
MA0101202406A0003681,3130306,2,0.0,1.0,1.0,3.8,2,3.0,2.74,0
MA0101202406A0004077,3130290,2,0.0,0.0,5.0,3.5,5,5.0,3.95,1
MA0101202406A0004174,3110532,2,0.0,0.0,3.0,3.0,0,3.0,1.9,0
MA0101202406A0004365,3120009,2,0.0,1.0,0.0,3.0,0,2.0,1.6999999999999997,0
MA0101202406A0004716,-1,2,0.0,1.0,4.0,3.0,3,5.0,3.3,0
MA0101202406A0004812,3130202,2,0.0,1.0,3.0,3.0,0,3.0,2.1,0
MA0101202406A0004839,3120177,2,0.0,1.0,5.0,3.9,5,5.0,4.2700000000000005,1
MA0101202406A0005285,3120014,2,0.0,1.0,4.0,4.0,2,4.0,3.2,0
MA0101202406A0005512,3110820,2,0.0,1.0,2.0,4.0,1,2.0,2.5000000000000004,0
MA0101202406A0006355,3120175,2,0.0,1.0,1.0,4.0,2,3.0,2.8000000000000007,0
MA0101202406A0007100,3110313,2,1.0,1.0,5.0,4.0,5,5.0,4.5,1
MA0101202406A0007216,3120020,2,0.0,1.0,2.0,3.85,4,4.0,3.555,0
MA0101202406A0007835,3120077,2,0.0,1.0,1.0,3.0,4,2.0,3.0000000000000004,0
MA0101202406A0007966,3120094,2,0.0,0.0,2.0,3.0,3,3.0,2.7,0
MA0101202406A0008495,3130117,2,1.0,1.0,3.0,3.7,5,5.0,4.210000000000001,1
MA0101202406A0008743,3110291,2,1.0,1.0,3.0,4.0,4,5.0,3.9999999999999996,1
MA0101202406A0009814,3110021,2,0.0,1.0,1.0,4.21,2,1.0,2.6630000000000003,0
MA0101202406A0010498,3120054,2,1.0,1.0,3.0,4.0,1,1.0,2.7,0
MA0101202406A0010878,3120032,2,0.0,0.0,3.0,3.5,1,4.0,2.45,0
MA0101202406A0010881,3120238,2,0.0,0.0,2.0,3.0,1,3.0,2.0999999999999996,0
MA0101202406A0011729,3110562,2,0.0,1.0,1.0,3.0,5,2.0,3.3000000000000003,0
MA0101202406A0011908,3130001,2,0.0,1.0,0.0,3.0,0,2.0,1.6999999999999997,0
MA0101202406A0011976,3120110,2,1.0,1.0,3.0,3.85,4,3.0,3.7549999999999994,0
MA0101202406A0012971,3120045,2,1.0,0.0,3.0,3.86,3,1.0,3.0580000000000003,0
MA0101202406A0013404,3120051,2,0.0,0.0,1.0,3.97,4,2.0,3.0910000000000006,0
MA0101202406A0013488,3120178,2,0.0,1.0,5.0,3.655,5,5.0,4.1964999999999995,1
MA0101202406A0013949,3110612,2,0.0,1.0,2.0,4.58,3,3.0,3.3740000000000006,0
MA0101202406A0014871,3110839,2,0.0,1.0,2.0,3.5,2,1.0,2.5500000000000007,0
MA0101202406A0015067,3111012,2,0.0,1.0,3.0,3.0,0,3.0,2.1,0
MA0101202406A0015182,3110304,2,0.0,1.0,4.0,3.95,4,3.0,3.6850000000000005,0
MA0101202406A0015576,3110861,2,0.0,1.0,3.0,3.5,1,2.0,2.4500000000000006,0
MA0101202406A0015908,3110542,2,0.0,1.0,3.0,3.0,3,2.0,2.9000000000000004,0
MA0101202406A0016855,3120090,2,0.0,1.0,5.0,3.35,4,5.0,3.8049999999999997,0
MA0101202406A0017461,3120049,2,0.0,1.0,4.0,3.95,4,3.0,3.6850000000000005,0
MA0101202406A0017494,3120002,2,0.0,1.0,3.0,3.85,4,4.0,3.655,0
MA0101202406A0017627,3110150,2,0.0,1.0,3.0,3.75,5,4.0,3.9250000000000003,1
MA0101202406A0018216,3120173,2,0.0,1.0,4.0,4.0,4,5.0,3.9,0
MA0101202406A0018450,3120248,2,0.0,1.0,3.0,4.0,1,2.0,2.6000000000000005,0
MA0101202406A0018813,3110630,2,1.0,1.0,4.0,4.775,2,5.0,3.7325,0
MA0101202406A0019817,3110752,2,0.0,1.0,3.0,3.0,5,4.0,3.6999999999999997,0
MA0101202406A0020087,3110760,2,0.0,1.0,3.0,3.5,1,3.0,2.5500000000000007,0
MA0101202406A0020202,3120248,2,1.0,1.0,3.0,4.0,3,2.0,3.4,0
MA0101202406A0020227,3120135,2,0.0,1.0,1.0,3.0,2,4.0,2.6,0
MA0101202406A0020686,3110846,2,1.0,0.0,3.0,3.25,3,5.0,3.2750000000000004,0
MA0101202406A0021400,3120228,2,1.0,1.0,2.0,3.0,4,4.0,3.5,0
MA0101202406A0021502,3110300,2,0.0,1.0,2.0,3.0,1,3.0,2.3,0
MA0101202406A0021541,3110866,2,0.0,1.0,3.0,3.0,0,3.0,2.1,0
MA0101202406A0023066,3120094,2,0.0,1.0,3.0,3.6,4,4.0,3.5799999999999996,0
MA0101202406A0023520,3110869,2,0.0,1.0,3.0,3.85,1,4.0,2.7550000000000003,0
MA0101202406A0023645,3111021,2,0.0,1.0,1.0,4.68,3,2.0,3.204,0
MA0101202406A0026495,3130036,2,0.0,0.0,4.0,3.6,5,4.0,3.78,0
MA0101202406A0027365,3130183,2,0.0,1.0,3.0,4.0,4,2.0,3.5,0
MA0101202406A0027607,3120202,2,0.0,1.0,3.0,3.0,0,1.0,1.9,0
MA0101202406A0028202,3120006,2,1.0,1.0,2.0,3.75,3,1.0,3.125,0
MA0101202406A0028373,3120072,2,0.0,1.0,3.0,4.0,1,4.0,2.8000000000000003,0
MA0101202406A0028762,3120189,2,0.0,1.0,3.0,4.0,1,1.0,2.5000000000000004,0
MA0101202406A0029169,3120045,2,0.0,1.0,3.0,3.75,5,5.0,4.025,1
MA0101202406A0031544,3110966,2,0.0,0.0,1.0,3.0,1,2.0,1.9,0
MA0101202406A0032395,3120124,2,0.0,1.0,3.0,3.0,1,1.0,2.2,0
MA0101202406A0032415,3110063,2,0.0,1.0,3.0,3.85,5,5.0,4.055000000000001,1
MA0101202406A0032760,3110082,2,0.0,0.0,3.0,3.8,3,3.0,3.04,0
MA0101202406A0032903,3110468,2,1.0,1.0,5.0,4.0,3,5.0,3.9,0
MA0101202406A0033067,3120132,2,0.0,1.0,2.0,3.0,1,4.0,2.4,0
MA0101202406A0034122,3110396,2,0.0,1.0,1.0,3.7,2,1.0,2.5100000000000007,0
MA0101202406A0034136,3120148,2,0.0,1.0,4.0,4.0,3,5.0,3.6,0
MA0101202406A0034955,3120067,2,1.0,1.0,2.0,3.0,2,3.0,2.8000000000000003,0
MA0101202406A0034982,3110438,2,0.0,1.0,4.0,4.0,3,4.0,3.5,0
MA0101202406A0035054,3110558,2,0.0,1.0,3.0,3.75,2,2.0,2.825,0
MA0101202406A0035824,3120093,2,0.0,1.0,3.0,3.65,2,1.0,2.6950000000000007,0
MA0101202406A0036251,3130095,2,0.0,1.0,3.0,3.75,2,4.0,3.025,0
MA0101202406A0036314,3120163,2,1.0,1.0,1.0,3.92,3,1.0,3.076,0
MA0101202406A0036842,3120079,2,0.0,1.0,3.0,4.665,3,3.0,3.4995000000000003,0
MA0101202406A0038117,3110902,2,0.0,0.0,3.0,3.0,0,4.0,2.0,0
MA0101202406A0039697,3110542,2,0.0,0.0,3.0,3.35,4,3.0,3.204999999999999,0
MA0101202406A0039712,3110372,2,0.0,1.0,3.0,4.0,4,5.0,3.8,0
MA0101202406A0040046,3120104,2,0.0,1.0,3.0,4.0,3,3.0,3.3,0
MA0101202406A0040493,3120197,2,0.0,1.0,5.0,3.9,5,5.0,4.2700000000000005,1
MA0101202406A0041121,3120009,2,0.0,1.0,1.0,4.0,3,1.0,2.9000000000000004,0
MA0101202406A0041252,3120057,2,0.0,1.0,3.0,3.0,1,3.0,2.4000000000000004,0
MA0101202406A0041729,3110156,2,0.0,1.0,3.0,3.9,3,3.0,3.2699999999999996,0
MA0101202406A0041889,3111013,2,0.0,1.0,1.0,3.85,5,3.0,3.6550000000000002,0
MA0101202406A0042304,3110468,2,1.0,1.0,3.0,4.0,1,4.0,3.0,0
MA0101202406A0042402,3110562,2,0.0,1.0,2.0,3.55,2,1.0,2.5650000000000004,0
MA0101202406A0043097,3120093,2,0.0,0.0,3.0,3.0,5,2.0,3.3,0
MA0101202406A0043625,3120236,2,1.0,1.0,5.0,3.75,5,4.0,4.325,1
MA0101202406A0044255,3110219,2,0.0,1.0,0.0,3.0,1,3.0,2.1,0
MA0101202406A0044587,3120053,2,0.0,1.0,3.0,2.0,2,4.0,2.5000000000000004,0
MA0101202406A0044679,3120131,2,0.0,1.0,2.0,3.0,2,3.0,2.6000000000000005,0
MA0101202406A0044713,3120182,2,0.0,1.0,3.0,4.0,2,2.0,2.9000000000000004,0
MA0101202406A0045289,3110760,2,0.0,1.0,3.0,2.6,1,3.0,2.2800000000000002,0
MA0101202406A0045444,3120200,2,0.0,1.0,3.0,3.0,1,2.0,2.3000000000000003,0
MA0101202406A0046094,3110115,2,0.0,1.0,1.0,3.885,4,4.0,3.4655000000000005,0
MA0101202406A0046195,3110762,2,0.0,1.0,2.0,3.3,1,1.0,2.19,0
MA0101202406A0046420,3120178,2,0.0,1.0,2.0,4.0,1,1.0,2.4000000000000004,0
MA0101202406A0046760,3110118,2,0.0,1.0,3.0,4.04,2,3.0,3.0120000000000005,0
MA0101202406A0047196,3120076,2,1.0,1.0,4.0,3.5,4,4.0,3.85,0
MA0101202406A0047383,3120183,2,0.0,1.0,5.0,3.85,5,5.0,4.255,1
MA0101202406A0047950,3120052,2,0.0,1.0,2.0,3.0,5,3.0,3.5,0
MA0101202406A0047987,3110544,2,0.0,1.0,3.0,4.0,4,1.0,3.4,0
MA0101202406A0048202,3120245,2,0.0,1.0,1.0,3.0,2,1.0,2.3000000000000003,0
MA0101202406A0048343,3110473,2,0.0,1.0,1.0,4.0,1,4.0,2.6,0
MA0101202406A0048401,3110163,2,1.0,1.0,3.0,3.0,1,4.0,2.6999999999999997,0
MA0101202406A0048877,3120185,2,0.0,1.0,3.0,3.35,2,1.0,2.605,0
MA0101202406A0049791,3120148,2,0.0,1.0,3.0,3.0,0,5.0,2.3,0
MA0101202406A0050230,3120054,2,0.0,1.0,4.0,3.0,2,2.0,2.7,0
MA0101202406A0050491,3110671,2,0.0,1.0,3.0,4.0,1,2.0,2.6000000000000005,0
MA0101202406A0051007,3110942,2,1.0,1.0,1.0,3.765,1,2.0,2.5295,0
MA0101202406A0051011,3120020,2,0.0,1.0,2.0,3.15,4,3.0,3.245,0
MA0101202406A0051320,3110220,2,0.0,1.0,1.0,4.0,1,1.0,2.3000000000000003,0
MA0101202406A0052318,3110571,2,0.0,1.0,3.0,3.0,4,1.0,3.1,0
MA0101202406A0052985,3120142,2,0.0,1.0,3.0,3.0,1,3.0,2.4000000000000004,0
MA0101202406A0053223,3110429,2,0.0,1.0,2.0,4.32,2,2.0,2.896000000000001,0
MA0101202406A0053289,3120049,2,1.0,1.0,2.0,3.0,1,1.0,2.3,0
MA0101202406A0053348,3120012,2,0.0,0.0,2.0,3.0,2,3.0,2.4000000000000004,0
MA0101202406A0053638,3120246,2,0.0,1.0,1.0,3.0,1,1.0,2.0,0
MA0101202406A0054214,3120065,2,0.0,1.0,2.0,3.0,5,1.0,3.3000000000000003,0
MA0101202406A0054480,3110081,2,0.0,1.0,3.0,3.0,4,3.0,3.3,0
MA0101202406A0055265,3120131,2,0.0,1.0,1.0,3.0,1,3.0,2.2,0
MA0101202406A0055544,3120172,2,1.0,1.0,1.0,4.779999999999999,2,2.0,3.134,0
MA0101202406A0055628,3120104,2,0.0,0.0,3.0,4.0,3,2.0,3.0,0
MA0101202406A0056911,3110068,2,0.0,1.0,2.0,3.0,2,1.0,2.4000000000000004,0
MA0101202406A0057242,3110668,2,0.0,1.0,3.0,4.0,1,2.0,2.6000000000000005,0
MA0101202406A0057455,3120072,2,1.0,1.0,3.0,3.0,1,1.0,2.4,0
MA0101202406A0058859,3120189,2,0.0,1.0,4.0,2.5,4,4.0,3.3499999999999996,0
MA0101202406A0058941,3120159,2,0.0,1.0,4.0,3.4,5,4.0,3.92,1
MA0101202406A0060374,3120210,2,0.0,1.0,4.0,3.35,2,4.0,3.005,0
MA0101202406A0060512,3130241,2,0.0,1.0,2.0,2.75,1,3.0,2.2250000000000005,0
MA0101202406A0061658,3110687,2,1.0,1.0,3.0,4.0,2,3.0,3.1999999999999997,0
MA0101202406A0061679,3111026,2,1.0,1.0,1.0,3.0,1,2.0,2.3,0
MA0101202406A0062101,3120058,2,0.0,1.0,1.0,4.0,1,3.0,2.5,0
MA0101202406A0062183,3130167,2,0.0,1.0,1.0,4.0,1,1.0,2.3000000000000003,0
MA0101202406A0062996,3110825,2,0.0,1.0,3.0,4.315,2,1.0,2.8945000000000003,0
MA0101202406A0063034,3120225,2,1.0,1.0,1.0,2.65,1,2.0,2.195,0
MA0101202406A0063039,3120098,2,1.0,1.0,3.0,3.735,2,4.0,3.2204999999999995,0
MA0101202406A0063153,3130190,2,0.0,0.0,3.0,3.0,3,3.0,2.8,0
MA0101202406A0063220,3120178,2,1.0,1.0,1.0,3.0,0,3.0,2.1,0
MA0101202406A0064204,3120131,2,0.0,1.0,1.0,3.0,1,3.0,2.2,0
MA0101202406A0064692,3120207,2,0.0,1.0,3.0,3.0,0,1.0,1.9,0
MA0101202406A0065039,3110826,2,0.0,1.0,2.0,3.94,2,4.0,2.982,0
MA0101202406A0065515,3110852,2,0.0,1.0,4.0,3.35,5,5.0,4.005,1
MA0101202406A0066910,3120172,2,0.0,1.0,1.0,3.0,2,1.0,2.3000000000000003,0
MA0101202406A0067037,3110210,2,0.0,1.0,3.0,3.0,4,3.0,3.3,0
MA0101202406A0068332,3110881,2,0.0,1.0,0.0,3.0,4,1.0,2.8000000000000003,0
MA0101202406A0068482,3110955,2,0.0,1.0,2.0,4.0,1,3.0,2.6000000000000005,0
MA0101202406A0068620,3120228,2,0.0,1.0,5.0,3.75,5,5.0,4.2250000000000005,1
MA0101202406A0069259,3130248,2,0.0,0.0,3.0,3.7,4,2.0,3.21,0
MA0101202406A0069824,3110315,2,0.0,1.0,1.0,4.0,2,1.0,2.6000000000000005,0
MA0101202406A0070000,3120028,2,1.0,1.0,5.0,3.6,5,5.0,4.38,1
MA0101202406A0070158,3110514,2,0.0,1.0,3.0,4.725,5,3.0,4.1175,1
MA0101202406A0070376,3120104,2,1.0,0.0,3.0,4.425,5,3.0,4.0275,1
MA0101202406A0070437,3120198,2,0.0,1.0,3.0,3.0,0,3.0,2.1,0
MA0101202406A0070800,3111027,2,0.0,1.0,1.0,4.805,1,2.0,2.6415,0
MA0101202406A0070837,3120175,2,0.0,1.0,4.0,3.0,1,4.0,2.6,0
MA0101202406A0070908,3120229,2,0.0,1.0,5.0,4.125,5,5.0,4.3375,1
MA0101202406A0071597,3110455,2,0.0,1.0,3.0,2.5,2,1.0,2.35,0
MA0101202406A0071945,3110433,2,1.0,1.0,2.0,4.0,2,4.0,3.2,0
MA0101202406A0072061,3110221,2,0.0,1.0,3.0,4.0,1,3.0,2.7,0
MA0101202406A0072536,3120233,2,1.0,1.0,3.0,2.5,2,1.0,2.55,0
MA0101202406A0072594,3130178,2,0.0,1.0,4.0,3.45,2,3.0,2.9350000000000005,0
MA0101202406A0072720,3110831,2,1.0,1.0,3.0,4.0,1,3.0,2.9,0
MA0101202406A0073034,3110397,2,0.0,1.0,3.0,3.4,2,4.0,2.9200000000000004,0
MA0101202406A0074133,3110144,2,1.0,1.0,3.0,3.0,1,4.0,2.6999999999999997,0
MA0101202406A0074296,3120237,2,0.0,1.0,1.0,4.635,2,1.0,2.7905,0
MA0101202406A0074502,3120244,2,0.0,1.0,3.0,3.05,1,4.0,2.515,0
MA0101202406A0074795,3120217,2,1.0,1.0,3.0,4.0,2,3.0,3.1999999999999997,0
MA0101202406A0074823,3110434,2,0.0,1.0,2.0,3.15,1,3.0,2.345,0
MA0101202406A0075336,3110038,2,0.0,1.0,4.0,3.19,3,4.0,3.2569999999999997,0
MA0101202406A0075518,3110331,2,0.0,1.0,2.0,4.765000000000001,1,2.0,2.7295000000000007,0
MA0101202406A0075604,3130205,2,0.0,1.0,3.0,3.62,2,3.0,2.886,0
MA0101202406A0075716,3120156,2,0.0,1.0,1.0,3.0,2,3.0,2.5,0
MA0101202406A0075735,3110286,2,1.0,1.0,1.0,3.75,4,2.0,3.425,0
MA0101202406A0075969,3120011,2,0.0,1.0,4.0,4.59,1,2.0,2.8770000000000002,0
MA0101202406A0076246,3130195,2,0.0,1.0,3.0,2.0,2,2.0,2.3000000000000003,0
MA0101202406A0077680,3120186,2,1.0,1.0,3.0,3.75,4,4.0,3.8249999999999993,0
MA0101202406A0077786,3120062,2,0.0,1.0,3.0,4.0,1,4.0,2.8000000000000003,0
MA0101202406A0078377,3110473,2,0.0,1.0,4.0,3.85,4,3.0,3.6550000000000002,0
MA0101202406A0078521,3110429,2,1.0,1.0,3.0,3.9,3,5.0,3.6699999999999995,0
MA0101202406A0079231,3120163,2,0.0,1.0,1.0,3.75,3,5.0,3.225,0
MA0101202406A0080964,3120094,2,0.0,0.0,4.0,4.415,4,4.0,3.7245,0
MA0101202406A0081018,3110892,2,0.0,1.0,2.0,3.0,0,5.0,2.1999999999999997,0
MA0101202406A0081032,3110557,2,1.0,1.0,3.0,4.0,3,4.0,3.5999999999999996,0
MA0101202406A0081057,3110140,2,0.0,0.0,5.0,3.75,5,4.0,3.925,1
MA0101202406A0081062,3111063,2,0.0,1.0,2.0,3.0,0,4.0,2.1,0
MA0101202406A0081171,3120062,2,0.0,1.0,4.0,4.105,4,4.0,3.8315,0
MA0101202406A0081340,3110140,2,0.0,1.0,3.0,3.5,1,2.0,2.4500000000000006,0
MA0101202406A0082338,3110926,2,1.0,1.0,4.0,3.6,3,4.0,3.5799999999999996,0
MA0101202406A0083285,3110457,1,0.0,1.0,3.0,3.85,4,3.0,3.3549999999999995,0
MA0101202406A0083697,3120104,2,0.0,0.0,3.0,4.0,3,2.0,3.0,0
MA0101202406A0084204,3120104,2,0.0,1.0,3.0,4.0,3,2.0,3.2,0
MA0101202406A0086243,3120153,1,0.0,1.0,4.0,4.255,3,4.0,3.3765,0
MA0101202406A0087028,3120006,2,0.0,1.0,4.0,3.0,3,4.0,3.1999999999999997,0
MA0101202406A0087502,3120249,2,1.0,1.0,3.0,3.865,3,3.0,3.4595,0
MA0101202406A0087814,3120003,2,0.0,1.0,3.0,4.0,2,2.0,2.9000000000000004,0
MA0101202406A0087899,3110630,1,0.0,1.0,2.0,4.0,1,5.0,2.6,0
MA0101202406A0087924,3120150,1,0.0,1.0,3.0,3.62,2,4.0,2.786,0
MA0101202406A0088328,3130227,1,0.0,1.0,3.0,2.65,1,3.0,2.095,0
MA0101202406A0089444,3111036,1,0.0,1.0,3.0,3.5,1,3.0,2.3500000000000005,0
MA0101202406A0089862,3111005,1,0.0,1.0,1.0,3.0,2,3.0,2.3,0
MA0101202406A0090144,3120026,1,0.0,1.0,1.0,3.0,1,2.0,1.9,0
MA0101202406A0090299,3120198,2,0.0,1.0,3.0,3.0,1,1.0,2.2,0
MA0101202406A0090789,3130274,1,0.0,1.0,3.0,3.0,0,2.0,1.7999999999999998,0
MA0101202406A0091426,3110895,2,0.0,1.0,0.0,3.0,1,1.0,1.9,0
MA0101202406A0091527,3110135,1,0.0,1.0,3.0,3.0,0,5.0,2.1,0
MA0101202406A0091887,3130171,1,0.0,0.0,5.0,3.0,5,5.0,3.5999999999999996,0
MA0101202406A0091891,3110942,2,0.0,1.0,1.0,3.0,1,1.0,2.0,0
MA0101202406A0092167,3110074,2,0.0,1.0,5.0,4.0,4,5.0,4.0,1
MA0101202406A0092451,3120184,1,1.0,1.0,3.0,3.0,0,3.0,2.1,0
MA0101202406A0093309,3120228,2,0.0,1.0,0.0,3.0,0,1.0,1.5999999999999999,0
MA0101202406A0093555,3110081,1,0.0,1.0,3.0,3.9,2,4.0,2.8699999999999997,0
MA0101202406A0093584,3120181,2,0.0,1.0,3.0,4.71,2,5.0,3.4130000000000003,0
MA0101202406A0093788,3120107,2,0.0,1.0,5.0,4.295,3,5.0,3.7885,0
MA0101202406A0094273,3120062,1,0.0,1.0,5.0,4.0,4,5.0,3.8,0
MA0101202406A0094689,3111004,1,0.0,1.0,0.0,3.745,2,1.0,2.2235,0
MA0101202406A0094861,3120248,1,0.0,1.0,3.0,4.0,1,4.0,2.6,0
MA0101202406A0095594,3120105,2,0.0,0.0,1.0,3.25,1,2.0,1.975,0
MA0101202406A0096004,3120003,1,1.0,1.0,1.0,3.75,1,2.0,2.325,0
MA0101202406A0096297,3110882,1,0.0,1.0,0.0,3.65,2,2.0,2.2950000000000004,0
MA0101202406A0096331,3110432,1,0.0,1.0,3.0,3.0,1,1.0,2.0,0
MA0101202406A0096451,3120127,1,0.0,1.0,3.0,3.2,3,4.0,2.9599999999999995,0
MA0101202406A0096622,3110503,1,0.0,1.0,4.0,4.0,3,5.0,3.4,0
MA0101202406A0096804,3120114,2,0.0,1.0,3.0,3.25,1,4.0,2.575,0
MA0101202406A0097069,3111004,1,1.0,1.0,3.0,3.0,1,3.0,2.4,0
MA0101202406A0097422,3110770,1,0.0,1.0,5.0,3.85,4,3.0,3.5549999999999997,0
MA0101202406A0097848,3120161,1,1.0,1.0,3.0,3.0,5,3.0,3.599999999999999,0
MA0101202406A0098170,3110892,1,0.0,1.0,1.0,3.45,2,1.0,2.2350000000000003,0
MA0101202406A0098652,3110757,1,0.0,1.0,0.0,3.69,1,2.0,2.007,0
MA0101202406A0099280,3120012,1,0.0,1.0,1.0,4.0,2,1.0,2.4000000000000004,0
MA0101202406A0099341,3120230,2,0.0,1.0,3.0,4.0,2,1.0,2.8000000000000003,0
MA0101202406A0099578,3120179,1,1.0,1.0,3.0,3.75,2,3.0,2.9249999999999994,0
MA0101202406A0099686,3110159,1,0.0,1.0,3.0,4.0,4,5.0,3.5999999999999996,0
MA0101202406A0100280,3120210,1,0.0,1.0,2.0,3.595,1,1.0,2.0785,0
MA0101202406A0100627,3120225,2,0.0,1.0,4.0,4.0,2,5.0,3.3000000000000003,0
MA0101202406A0100649,3120197,1,1.0,1.0,0.0,3.0,1,1.0,1.9,0
MA0101202406A0101926,3120093,1,0.0,1.0,3.0,3.0,5,3.0,3.3999999999999995,0
MA0101202406A0102764,3110881,1,0.0,1.0,1.0,3.0,1,4.0,2.1,0
MA0101202406A0102982,3110383,1,0.0,1.0,3.0,3.3,2,4.0,2.69,0
MA0101202406A0103561,3110643,1,0.0,1.0,3.0,3.0,0,1.0,1.7,0
MA0101202406A0103577,3120110,1,0.0,1.0,3.0,3.74,3,1.0,2.8220000000000005,0
MA0101202406A0103764,3110877,1,0.0,0.0,3.0,3.6,1,4.0,2.2800000000000002,0
MA0101202406A0103924,3120103,2,0.0,1.0,3.0,3.6,2,3.0,2.88,0
MA0101202406A0104082,3120138,2,1.0,1.0,3.0,3.0,5,3.0,3.7999999999999994,0
MA0101202406A0104407,3111085,2,1.0,1.0,3.0,4.0,1,2.0,2.8000000000000003,0
MA0101202406A0105025,3110566,2,0.0,1.0,3.0,3.0,4,2.0,3.2,0
MA0101202406A0105367,3120241,2,0.0,1.0,2.0,4.0,2,3.0,2.9000000000000004,0
MA0101202406A0105531,3110085,1,0.0,1.0,3.0,4.0,3,3.0,3.0999999999999996,0
MA0101202406A0105909,3111073,1,0.0,1.0,3.0,3.0,3,2.0,2.7,0
MA0101202406A0106091,3120131,2,0.0,1.0,1.0,4.0,2,5.0,3.0000000000000004,0
MA0101202406A0107538,3110957,2,0.0,1.0,3.0,4.0,1,1.0,2.5000000000000004,0
MA0101202406A0107824,3120009,2,0.0,1.0,4.0,3.15,4,4.0,3.545,0
MA0101202406A0107923,3120102,2,0.0,1.0,4.0,3.0,4,3.0,3.4000000000000004,0
MA0101202406A0108001,3110645,1,1.0,1.0,3.0,3.0,1,1.0,2.2,0
MA0101202406A0108468,3120247,1,0.0,1.0,2.0,3.4,2,2.0,2.4200000000000004,0
MA0101202406A0108660,3110566,1,0.0,1.0,3.0,3.9,4,5.0,3.5700000000000003,0
MA0101202406A0108839,3111023,2,0.0,1.0,3.0,3.0,1,5.0,2.6,0
MA0101202406A0109086,3120148,1,1.0,1.0,5.0,3.8,4,3.0,3.7399999999999998,0
MA0101202406A0109620,3120053,1,1.0,1.0,2.0,3.0,1,3.0,2.3,0
MA0101202406A0110031,3110544,1,0.0,1.0,3.0,4.0,3,4.0,3.1999999999999997,0
MA0101202406A0110852,3120095,2,0.0,1.0,3.0,3.0,2,4.0,2.8000000000000003,0
MA0101202406A0111002,3130115,2,0.0,1.0,3.0,3.0,1,3.0,2.4000000000000004,0
MA0101202406A0111148,3130236,1,0.0,1.0,2.0,4.0,1,4.0,2.5,0
MA0101202406A0111221,3110136,2,1.0,0.0,1.0,3.65,3,3.0,2.995,0
MA0101202406A0112214,3130310,1,1.0,1.0,1.0,3.85,1,1.0,2.2550000000000003,0
MA0101202406A0112548,3110576,1,0.0,1.0,3.0,3.75,4,3.0,3.325,0
MA0101202406A0112709,3120178,1,0.0,1.0,3.0,3.2,3,4.0,2.9599999999999995,0
MA0101202406A0113278,3111059,2,0.0,1.0,5.0,4.495,5,5.0,4.4485,1
MA0101202406A0113542,3120222,1,0.0,1.0,5.0,3.25,4,5.0,3.575,0
MA0101202406A0114497,3110744,1,0.0,0.0,5.0,4.0,4,5.0,3.5999999999999996,0
MA0101202406A0114643,3110566,1,0.0,1.0,3.0,2.75,3,3.0,2.7249999999999996,0
MA0101202406A0115228,3110313,1,0.0,1.0,0.0,3.0,3,2.0,2.4,0
MA0101202406A0115427,3110461,1,0.0,1.0,5.0,3.7,4,2.0,3.41,0
MA0101202406A0116582,3110344,1,0.0,1.0,3.0,3.0,1,3.0,2.2,0
MA0101202406A0116902,3120228,2,1.0,1.0,4.0,3.775,2,4.0,3.3324999999999996,0
MA0101202406A0118504,3110562,1,0.0,1.0,5.0,3.85,5,5.0,4.055,1
MA0101202406A0118601,3120049,1,1.0,1.0,4.0,3.75,4,4.0,3.7249999999999996,0
MA0101202406A0119080,3120170,2,0.0,1.0,3.0,3.4,4,5.0,3.62,0
MA0101202406A0119504,3111044,2,1.0,1.0,1.0,4.0,1,4.0,2.8,0
MA0101202406A0119552,3130181,2,0.0,1.0,3.0,3.0,1,3.0,2.4000000000000004,0
MA0101202406A0119836,3120132,1,0.0,1.0,1.0,4.0,2,2.0,2.5000000000000004,0
MA0101202406A0120074,3110132,2,0.0,1.0,3.0,4.0,2,2.0,2.9000000000000004,0
MA0101202406A0120594,3120104,1,0.0,0.0,3.0,3.0,3,2.0,2.5,0
MA0101202406A0120896,3111060,1,0.0,1.0,2.0,3.0,1,2.0,1.9999999999999998,0
MA0101202406A0120975,3120024,1,0.0,0.0,3.0,3.0,0,1.0,1.5,0
