상가업소번호,상호명,TRDAR_CD,est_총_유동인구_수,est_시간대_00_06_유동인구_수,est_시간대_06_11_유동인구_수,est_시간대_11_14_유동인구_수,est_시간대_14_17_유동인구_수,est_시간대_17_21_유동인구_수,est_시간대_21_24_유동인구_수
MA010120220800189855,쿠나,3130191,11955.9,1254.2,1514.2,1959.0,2589.1,3300.3,1339.2
MA010120220803540686,OMG도넛앤커피,3130293,39622.0,5550.3,8093.7,6244.3,6526.0,8842.0,4364.7
MA0101202409A0015864,카페메디치,3120157,114285.0,27036.6,22001.6,13351.4,14069.7,22076.9,15748.7
MA010120220813289327,스탠다드,3120039,89237.8,18641.8,17000.1,12562.4,12564.1,16888.2,11581.2
MA010120220811770920,써밋,3110435,12583.4,3822.8,2640.1,1343.5,1257.2,1756.1,1763.6
MA010120220804426732,엠에스씨커피,3111020,27540.9,8957.2,5895.9,2885.1,2697.3,3638.2,3467.2
MA010120220803544182,을지다방,3120031,30030.6,2108.7,6490.8,6412.7,6452.6,6317.4,2248.3
MA0101202309A0079520,매머드커피강남,3120203,39570.4,5936.8,7886.7,7076.7,7219.4,7662.0,3789.0
MA010120220811982063,고스트요거트,3130178,7910.0,1327.0,1646.5,1441.0,1410.5,1334.0,751.0
MA010120220803832299,할리스,3120053,27031.1,4893.1,4349.5,3411.2,3939.8,6551.3,3886.2
MA010120220813329261,다빈치보드게임,3120053,27031.1,4893.1,4349.5,3411.2,3939.8,6551.3,3886.2
MA010120220811946517,헬카페,3110068,97378.9,24510.9,20651.7,12436.6,12248.2,15787.6,11744.1
MA0101202305A0182284,바나타이거,3110879,70194.5,18335.5,13615.0,7597.2,7901.0,12648.8,10096.5
MA010120220812936847,오카보카커피,3120050,19873.0,2879.5,3893.7,3623.7,3870.8,3890.8,1714.5
MA010120220813466674,더앨리,3130190,22691.1,3522.1,2756.1,3090.4,4190.0,6113.4,3018.9
MA010120220805037015,텐티북스,3110076,26300.3,7560.3,5424.0,3087.0,2901.7,3915.3,3412.0
MA0101202309A0026548,아비삭베이글,3130058,31944.0,6202.5,7147.8,4647.8,4353.8,5798.8,3793.5
MA0101202406A0326897,필링커피,3130118,99806.5,25955.5,21276.0,11692.0,11742.0,16305.0,12837.0
MA0101202311A0102365,카페달,3110468,127094.8,37648.9,25210.7,12709.9,13168.2,20656.8,17700.2
MA010120220806700247,탐앤탐스사가정역점,3120068,20230.9,3607.8,3860.6,2723.4,2874.6,4392.0,2772.5
MA0101202411A0081318,하삼동금호역점,3120048,128826.3,30018.7,25239.1,15399.1,16368.6,25008.3,16792.4
MA010120220813699361,인터내셔널티컴퍼니,3120208,32973.9,5526.8,6769.4,5721.4,5707.2,5963.3,3285.8
MA010120220803148675,슬라브,3110544,47614.9,13779.1,9147.6,4991.1,5261.3,7817.8,6618.0
MA010120220813656456,별와플,3130258,19257.0,5156.5,3905.5,2202.0,2199.5,3234.5,2559.5
MA010120220809207218,더그린,3110271,43529.0,10912.5,9893.5,5196.0,5236.0,7133.0,5158.0
MA010120220803098669,카페글락,3110990,28483.5,4100.0,6368.5,4593.0,4585.0,5661.0,3176.0
MA0106202201A0153173,커피빈이태원점,3120046,40680.1,9283.5,6778.7,5375.0,5844.6,7974.8,5423.6
MA010120220807386355,자작나무,3120159,75408.4,16639.1,14460.8,9246.9,9714.7,15060.0,10287.0
MA010120220801138917,브로커피앤쥬스,3120159,75408.4,16639.1,14460.8,9246.9,9714.7,15060.0,10287.0
MA0106202303A2117369,돌상cafe돌상카페,3120044,28380.0,6934.0,5951.2,3732.1,3598.8,4713.7,3450.1
MA010120220808581989,꼴라보하우스도산,3110962,42980.5,4903.5,7223.0,8488.5,8843.5,9587.5,3934.0
MA010120220808485009,와다당,3110597,225554.6,68766.0,47291.4,24134.2,23013.4,32900.4,29449.4
MA0101202409A0189004,타미,3110028,209745.1,60662.5,45052.3,25326.9,23653.5,29469.2,25580.5
MA010120220811794135,투썸플레이스,3120022,46753.9,2034.1,9129.5,11557.6,11851.4,9860.1,2321.0
MA0101202310A0036144,오랑오랑,3130060,34194.9,7736.8,6559.2,4152.4,4619.3,6727.6,4399.5
MA010120220805156221,로스티드바이,3110755,62791.5,13847.2,12758.5,8028.8,8663.8,11759.5,7733.8
MA010120220806610132,마피아백다방,3130050,19787.3,4570.0,4122.7,2842.3,2594.0,3045.3,2613.3
MA010120220812118389,별다방,3130050,19787.3,4570.0,4122.7,2842.3,2594.0,3045.3,2613.3
MA010120220805243579,이트커피,3130050,19787.3,4570.0,4122.7,2842.3,2594.0,3045.3,2613.3
MA010120220807821180,비바라비다,3130016,35018.0,10801.0,7236.0,4658.0,3888.0,4143.0,4292.0
MA010120220803495685,카페달콤한오늘,3130051,184874.5,38413.2,35665.0,25886.6,27333.0,36131.8,21445.1
MA0101202406A0132772,그라미,3120072,28257.1,5222.1,5176.7,3786.7,4169.7,6254.4,3647.4
MA010120220808569664,예설스페이스,3110179,67395.8,19643.5,14834.5,8459.7,7541.2,9006.8,7910.3
MA010120220809788368,하나원컴퍼니,3110026,263831.0,36766.0,57939.0,49396.0,48005.0,48563.0,23161.0
