상가업소번호,상호명,도로명주소,위도,경도,검색어,카카오맵ID
MA010120220813203498,식물학,서울특별시 강남구 강남대로154길 33,37.5183683893198,127.021650658006,서울특별시 강남구 강남대로154길 33 식물학,2119458323
MA010120220804784499,스피드캔커피,서울특별시 중구 서소문로 138,37.5636522495807,126.976310218577,서울특별시 중구 서소문로 138 스피드캔커피,
MA010120220811199682,민님,서울특별시 성북구 보문로30길 74-1,37.5908179129744,127.019984547146,서울특별시 성북구 보문로30길 74-1 민님,
MA010120220804132982,미예,서울특별시 강남구 논현로 628,37.5097971930202,127.033083036679,서울특별시 강남구 논현로 628 미예,
MA010120220808251360,엠제이키친강남8호지점,서울특별시 강남구 언주로113길 10,37.5095078690317,127.03648733814,서울특별시 강남구 언주로113길 10 엠제이키친강남8호지점,
MA010120220813762827,포도나무키친강남8호지점,서울특별시 강남구 언주로113길 10,37.5095078690317,127.03648733814,서울특별시 강남구 언주로113길 10 포도나무키친강남8호지점,
MA0101202406A0140299,팀앤메리,서울특별시 중구 퇴계로27길 12-3,37.5617982898476,126.991816871641,서울특별시 중구 퇴계로27길 12-3 팀앤메리,1069892792
MA010120220802685610,혼합복식,서울특별시 성동구 성덕정3길 7-1,37.5396875667362,127.047409653683,서울특별시 성동구 성덕정3길 7-1 혼합복식,967295721
MA010120220813962848,몰루,서울특별시 서초구 사평대로57길 45,37.5062407124155,127.022506707761,서울특별시 서초구 사평대로57길 45 몰루,
MA010120220808570667,세컨드컵커피,서울특별시 강남구 강남대로96길 22,37.4999503310172,127.028781289265,서울특별시 강남구 강남대로96길 22 세컨드컵커피,1630089621
MA0101202209A0098659,메가엠지씨커피삼육서울,서울특별시 동대문구 망우로 78,37.5897581574182,127.062024811373,서울특별시 동대문구 망우로 78 메가엠지씨커피삼육서울,
MA010120220806730551,인왕산대충유원지,서울특별시 종로구 필운대로 46,37.5800936700578,126.968821786222,서울특별시 종로구 필운대로 46 인왕산대충유원지,1882706147
MA0101202302A0011185,메가엠지씨커피불광연신점,서울특별시 은평구 연서로 270-1,37.6204201565105,126.92474223795,서울특별시 은평구 연서로 270-1 메가엠지씨커피불광연신점,
MA010120220810106137,앵글340,서울특별시 종로구 청계천로 155,37.5688712812262,126.994861007536,서울특별시 종로구 청계천로 155 앵글340,1749819159
MA010120220803508865,프렌즈카페,서울특별시 강남구 테헤란로4길 34,37.4961386809369,127.030351691155,서울특별시 강남구 테헤란로4길 34 프렌즈카페,
MA010120220805448057,페르비타,서울특별시 동대문구 장한로 158,37.5743904415567,127.072188923172,서울특별시 동대문구 장한로 158 페르비타,
MA010120220800485343,커피에진심을담다,서울특별시 양천구 등촌로 102-1,37.5391412088969,126.863972655016,서울특별시 양천구 등촌로 102-1 커피에진심을담다,1220587034
MA010120220800795083,미노커피,서울특별시 서초구 방배로8길 14,37.4799514662422,126.999581680219,서울특별시 서초구 방배로8길 14 미노커피,16081754
MA0101202308A0097760,플러스82서울,서울특별시 성북구 돌곶이로27길 71,37.6103504991338,127.052313176326,서울특별시 성북구 돌곶이로27길 71 플러스82서울,
MA010120220810333306,메가엠지씨커피면목역점,서울특별시 중랑구 면목로 418,37.5891562593309,127.087658305684,서울특별시 중랑구 면목로 418 메가엠지씨커피면목역점,
MA010120220808709224,트레피커피,서울특별시 마포구 희우정로 98,37.5541806337289,126.902140665282,서울특별시 마포구 희우정로 98 트레피커피,
MA010120220811721199,연과점하루,서울특별시 은평구 녹번로 51,37.6058995699396,126.930192856636,서울특별시 은평구 녹번로 51 연과점하루,
MA010120220807757053,뭄미,서울특별시 마포구 동교로 43,37.5529141701813,126.90701992617,서울특별시 마포구 동교로 43 뭄미,
MA0101202411A0101231,카페일리터,서울특별시 은평구 역말로9길 44,37.6149136129064,126.922414561893,서울특별시 은평구 역말로9길 44 카페일리터,4180737
MA010120220808946023,아이비,서울특별시 서초구 서초중앙로5길 10-8,37.4858611200686,127.015094618729,서울특별시 서초구 서초중앙로5길 10-8 아이비,24212876
MA010120220812847193,카페준,서울특별시 서초구 서초중앙로5길 10-8,37.4858611200686,127.015094618729,서울특별시 서초구 서초중앙로5길 10-8 카페준,1402014545
MA010120220803083599,홀리다,서울특별시 광진구 자양로13길 16,37.535523297199,127.083024503996,서울특별시 광진구 자양로13길 16 홀리다,335263710
MA010120220806418141,카페루이,서울특별시 강북구 한천로124길 3,37.6369188555395,127.032006350416,서울특별시 강북구 한천로124길 3 카페루이,
MA010120220813200073,액트커피,서울특별시 서초구 방배천로4안길 40,37.4798151499146,126.983402910234,서울특별시 서초구 방배천로4안길 40 액트커피,163955594
MA0101202305A0185582,메가엠지씨커피은평대조점,서울특별시 은평구 통일로 809,37.6160678140585,126.923851830026,서울특별시 은평구 통일로 809 메가엠지씨커피은평대조점,
MA010120220812697751,쉬즈베이글,서울특별시 관악구 신림로65길 43,37.4846952962515,126.927072081387,서울특별시 관악구 신림로65길 43 쉬즈베이글,112085335
MA0101202301A0062626,요커,서울특별시 서초구 강남대로 521-4,37.5085293248472,127.022190707912,서울특별시 서초구 강남대로 521-4 요커,2082287313
MA0101202406A0583357,빈스포레,서울특별시 강남구 영동대로128길 32-9,37.5188144275813,127.060427637734,서울특별시 강남구 영동대로128길 32-9 빈스포레,555518470
MA010120220813957003,카페크리스마스,서울특별시 서초구 강남대로85길 15,37.5072949799531,127.022020691595,서울특별시 서초구 강남대로85길 15 카페크리스마스,
MA0101202411A0090932,샐러리아,서울특별시 동작구 사당로 196,37.4849392191356,126.969890280612,서울특별시 동작구 사당로 196 샐러리아,1819711221
MA0101202308A0012842,컴포즈커피두타몰점,서울특별시 중구 장충단로 275,37.5688890862164,127.008783830614,서울특별시 중구 장충단로 275 컴포즈커피두타몰점,
MA0106202406A2464795,스타벅스,서울특별시 중구 장충단로 275,37.5688890862164,127.008783830614,서울특별시 중구 장충단로 275 스타벅스,1928551036
MA0106202304A1178167,투썸플레이스두타몰점,서울특별시 중구 장충단로 275,37.5688890862164,127.008783830614,서울특별시 중구 장충단로 275 투썸플레이스두타몰점,1981612705
MA010120220813713042,카페이유,서울특별시 양천구 가로공원로 162,37.5364450349037,126.834073452571,서울특별시 양천구 가로공원로 162 카페이유,1521032298
MA0101202409A0182447,요거트아이스크림하우스,서울특별시 서초구 법원로2길 7-4,37.4940066205666,127.011635992059,서울특별시 서초구 법원로2길 7-4 요거트아이스크림하우스,
MA010120220804908290,유현커피,서울특별시 서초구 법원로2길 7-4,37.4940066205666,127.011635992059,서울특별시 서초구 법원로2길 7-4 유현커피,203359939
MA010120220808830925,맛나;커피,서울특별시 서초구 법원로2길 7-4,37.4940066205666,127.011635992059,서울특별시 서초구 법원로2길 7-4 맛나;커피,
MA0101202406A0524890,메가엠지씨커피종로혜화경찰서점,서울특별시 종로구 종로31길 38,37.572556461527,126.99925288499,서울특별시 종로구 종로31길 38 메가엠지씨커피종로혜화경찰서점,
MA010120220814269779,헤르츠커피로스팅,서울특별시 광진구 능동로 334,37.5593201221547,127.080934450579,서울특별시 광진구 능동로 334 헤르츠커피로스팅,1508416506
MA010120220800273344,에스프레소비비안,서울특별시 서초구 강남대로6길 47,37.4680231305694,127.043407909545,서울특별시 서초구 강남대로6길 47 에스프레소비비안,13274458
MA010120220808036996,이디야삼성,서울특별시 강남구 삼성로64길 32,37.5004235377897,127.063081743783,서울특별시 강남구 삼성로64길 32 이디야삼성,
MA0101202409A0174392,뎁트커피,서울특별시 강서구 화곡로53길 13,37.5513123176624,126.848061889471,서울특별시 강서구 화곡로53길 13 뎁트커피,1468065009
MA010120220813339163,샐러투박스,서울특별시 강남구 도산대로89길 12,37.5252791377149,127.050828305248,서울특별시 강남구 도산대로89길 12 샐러투박스,
MA010120220802754060,키쉬미뇽고속터미널역점,서울특별시 서초구 신반포로 176,37.5039362582805,127.002408935394,서울특별시 서초구 신반포로 176 키쉬미뇽고속터미널역점,
MA0106202406A2465160,스타벅스,서울특별시 서초구 신반포로 176,37.5039362582805,127.002408935394,서울특별시 서초구 신반포로 176 스타벅스,21188739
MA0101202406A0177469,모찌이야기강남,서울특별시 서초구 신반포로 176,37.5039362582805,127.002408935394,서울특별시 서초구 신반포로 176 모찌이야기강남,
MA010120220800544386,델리에또,서울특별시 서초구 신반포로 176,37.5039362582805,127.002408935394,서울특별시 서초구 신반포로 176 델리에또,1066494582
MA010120220803699469,공차엔터식스,서울특별시 서초구 신반포로 176,37.5039362582805,127.002408935394,서울특별시 서초구 신반포로 176 공차엔터식스,
MA010120220812396097,팔공티고속,서울특별시 서초구 신반포로 176,37.5039362582805,127.002408935394,서울특별시 서초구 신반포로 176 팔공티고속,
MA010120220800791367,엘리스1871,서울특별시 서초구 신반포로 176,37.5039362582805,127.002408935394,서울특별시 서초구 신반포로 176 엘리스1871,568532262
MA010120220812247268,이디야커피강남센트럴시티점,서울특별시 서초구 신반포로 176,37.5039362582805,127.002408935394,서울특별시 서초구 신반포로 176 이디야커피강남센트럴시티점,2056467784
MA0101202302A0110364,카멜커피,서울특별시 서초구 신반포로 176,37.5039362582805,127.002408935394,서울특별시 서초구 신반포로 176 카멜커피,1454696253
MA010120220814318091,온고지신센트럴시티점,서울특별시 서초구 신반포로 176,37.5039362582805,127.002408935394,서울특별시 서초구 신반포로 176 온고지신센트럴시티점,487123572
MA010120220810099130,커피리브레,서울특별시 서초구 신반포로 176,37.5039362582805,127.002408935394,서울특별시 서초구 신반포로 176 커피리브레,
MA0101202406A0231843,우지커피양재역점,서울특별시 강남구 남부순환로359길 10,37.4857121872251,127.036814966502,서울특별시 강남구 남부순환로359길 10 우지커피양재역점,1767720142
MA0101202303A0113287,브릭스,서울특별시 중구 퇴계로 452,37.5653104571641,127.021743468168,서울특별시 중구 퇴계로 452 브릭스,1505472
MA010120220814313650,트리플에이커피대방점,서울특별시 영등포구 여의대방로 308,37.5137163543404,126.926512233836,서울특별시 영등포구 여의대방로 308 트리플에이커피대방점,1659432270
MA0101202307A0064584,강월국제,서울특별시 성북구 고려대로 101,37.5865088695967,127.030694041743,서울특별시 성북구 고려대로 101 강월국제,
MA0106202406A2465164,스타벅스,서울특별시 강남구 논현로175길 94,37.5231887568217,127.021640738419,서울특별시 강남구 논현로175길 94 스타벅스,21748238
MA0101202406A0094273,파일드,서울특별시 동대문구 천호대로7길 17,37.5747786791871,127.027666717027,서울특별시 동대문구 천호대로7길 17 파일드,605155542
MA010120220813305192,공중도시,서울특별시 마포구 양화로10길 55,37.5499949362922,126.919268014324,서울특별시 마포구 양화로10길 55 공중도시,
MA0101202302A0088329,은연,서울특별시 마포구 양화로10길 55,37.5499949362922,126.919268014324,서울특별시 마포구 양화로10길 55 은연,
MA0101202406A0219796,우지커피,서울특별시 중구 세종대로 24,37.5586242764852,126.974342510495,서울특별시 중구 세종대로 24 우지커피,631334647
MA010120220805349006,언젠가는,서울특별시 동작구 동작대로31길 2,37.4885276726526,126.981840584778,서울특별시 동작구 동작대로31길 2 언젠가는,460963321
MA010120220808245913,오늘의커피,서울특별시 서초구 남부순환로358길 63,37.4843863901864,127.040816855046,서울특별시 서초구 남부순환로358길 63 오늘의커피,
MA0101202305A0080268,달인의산삼,서울특별시 강남구 자곡로 186,37.4741124992648,127.103667389408,서울특별시 강남구 자곡로 186 달인의산삼,842608699
MA010120220806436071,커피셀러,서울특별시 강남구 자곡로 186,37.4741124992648,127.103667389408,서울특별시 강남구 자곡로 186 커피셀러,
MA0101202406A0316325,퍼스트커피랩노원역점,서울특별시 노원구 노해로85길 14,37.6560690600985,127.065275719958,서울특별시 노원구 노해로85길 14 퍼스트커피랩노원역점,829179619
MA010120220807561999,브릭베이글,서울특별시 마포구 동교로 43-1,37.5529773379232,126.907144334237,서울특별시 마포구 동교로 43-1 브릭베이글,126067252
MA0101202411A0060059,상계동블루스,서울특별시 노원구 노해로85길 10-2,37.6558437833118,127.065332185516,서울특별시 노원구 노해로85길 10-2 상계동블루스,
MA010120220800035736,유메미루,서울특별시 종로구 이화장길 26,37.576646914538,127.003928228621,서울특별시 종로구 이화장길 26 유메미루,19783104
MA0101202409A0092010,산책다방,서울특별시 중랑구 겸재로44길 11,37.5883535732193,127.088732984053,서울특별시 중랑구 겸재로44길 11 산책다방,
MA010120220800874219,비지움오피스텔,서울특별시 양천구 오목로 190,37.5251781720802,126.85840951166,서울특별시 양천구 오목로 190 비지움오피스텔,
MA010120220808689323,모크,서울특별시 마포구 와우산로17길 19-17,37.5494288861332,126.921611124412,서울특별시 마포구 와우산로17길 19-17 모크,682466018
MA010120220813753666,디프런트,서울특별시 마포구 동교로51길 91,37.5660796077582,126.922057756269,서울특별시 마포구 동교로51길 91 디프런트,
MA010120220804035745,오브젝티브커피로스터스,서울특별시 강남구 언주로134길 25,37.5170308824066,127.037667399931,서울특별시 강남구 언주로134길 25 오브젝티브커피로스터스,1367630127
MA010120220808196169,오브젝티브커피로스터스,서울특별시 강남구 언주로134길 25,37.5170308824066,127.037667399931,서울특별시 강남구 언주로134길 25 오브젝티브커피로스터스,1367630127
MA0101202406A0155236,포레문,서울특별시 강동구 성안로 119,37.5339723466301,127.133506230195,서울특별시 강동구 성안로 119 포레문,671239547
MA010120220800792112,이디야,서울특별시 서초구 남부순환로347길 38,37.4860200693976,127.031489589362,서울특별시 서초구 남부순환로347길 38 이디야,8047496
MA010120220804885533,서울강북지역자활센터-달보드레,서울특별시 강북구 삼양로149길 16-17,37.6548161316401,127.01193301768,서울특별시 강북구 삼양로149길 16-17 서울강북지역자활센터-달보드레,
MA010120220804191604,카페수,서울특별시 서초구 반포대로22길 38,37.489744923813,127.010922963763,서울특별시 서초구 반포대로22길 38 카페수,19033322
MA010120220805371459,오렌지나무,서울특별시 종로구 진흥로 455,37.6071834545701,126.958900959106,서울특별시 종로구 진흥로 455 오렌지나무,324779269
MA010120220805696886,모리앤올리,서울특별시 은평구 서오릉로10길 3,37.6105416780328,126.919225263023,서울특별시 은평구 서오릉로10길 3 모리앤올리,
MA0101202211A0032637,매머드익스프레스,서울특별시 은평구 통일로 735-1,37.6111066101008,126.929055413689,서울특별시 은평구 통일로 735-1 매머드익스프레스,1764234668
MA010120220813028229,플라워링트리,서울특별시 강서구 화곡로26가길 11,37.5406602106467,126.839506669623,서울특별시 강서구 화곡로26가길 11 플라워링트리,1514649232
MA010120220802147334,밍글링,서울특별시 광진구 동일로60길 41-13,37.5578455778317,127.076292600404,서울특별시 광진구 동일로60길 41-13 밍글링,
MA0101202406A0140494,따우전드,서울특별시 성동구 연무장1길 7,37.5446418646063,127.05030961041,서울특별시 성동구 연무장1길 7 따우전드,1872567121
MA0101202406A0235341,더머커피상도점,서울특별시 동작구 강남초등8길 20,37.5052776354173,126.951017438855,서울특별시 동작구 강남초등8길 20 더머커피상도점,1155288675
MA010120220803765035,엘카페커피로스터스,서울특별시 용산구 후암로 68,37.5519574466945,126.977026879587,서울특별시 용산구 후암로 68 엘카페커피로스터스,13582387
MA0106202201A0153314,커피빈공항터미널앞점,서울특별시 강남구 테헤란로87길 17,37.5087422488156,127.058349736429,서울특별시 강남구 테헤란로87길 17 커피빈공항터미널앞점,
MA010120220812148235,메머드익스프레스삼성도심,서울특별시 강남구 테헤란로87길 17,37.5087422488156,127.058349736429,서울특별시 강남구 테헤란로87길 17 메머드익스프레스삼성도심,
MA0101202406A0573815,카페스윗,서울특별시 중구 퇴계로 299,37.5641320622606,127.004663283618,서울특별시 중구 퇴계로 299 카페스윗,1455819591
MA010120220800207989,아침디자인그룹;삼삼오오커피공작소,서울특별시 마포구 월드컵북로12길 20,37.5618226194054,126.915814491151,서울특별시 마포구 월드컵북로12길 20 아침디자인그룹;삼삼오오커피공작소,
MA0101202406A0326234,더벤티롯데마트월드,서울특별시 송파구 올림픽로 300,37.5137470965818,127.104446092283,서울특별시 송파구 올림픽로 300 더벤티롯데마트월드,
MA0101202409A0184164,인텔리젠시아커피잠실,서울특별시 송파구 올림픽로 300,37.5137470965818,127.104446092283,서울특별시 송파구 올림픽로 300 인텔리젠시아커피잠실,
MA010120220805469508,터치183,서울특별시 송파구 위례성대로 126,37.5122667678854,127.125697035269,서울특별시 송파구 위례성대로 126 터치183,1859284257
MA0101202409A0043402,르씨네프리베,서울특별시 마포구 어울마당로 50-1,37.5494105799169,126.921181119611,서울특별시 마포구 어울마당로 50-1 르씨네프리베,878550183
MA010120220802873825,아리디,서울특별시 종로구 백석동길 81,37.5944555464407,126.969019613578,서울특별시 종로구 백석동길 81 아리디,1617745391
MA010120220800617409,이디야커피천호초교,서울특별시 강동구 구천면로 304,37.5467290183469,127.134807686664,서울특별시 강동구 구천면로 304 이디야커피천호초교,
MA010120220812919434,피카청담,서울특별시 강남구 학동로88길 12,37.518349626259,127.052656104863,서울특별시 강남구 학동로88길 12 피카청담,556134536
MA0101202411A0130918,카페오크,서울특별시 강북구 삼양로77길 83,37.6282008203753,127.014024507463,서울특별시 강북구 삼양로77길 83 카페오크,355092604
MA010120220806513645,아이에스팩토리아워헤르츠,서울특별시 서초구 서초대로58길 36,37.4931318622952,127.017889139652,서울특별시 서초구 서초대로58길 36 아이에스팩토리아워헤르츠,
MA0106202312A0509176,바이와이제이,서울특별시 용산구 대사관로5길 22,37.5352641602657,127.000565714256,서울특별시 용산구 대사관로5길 22 바이와이제이,
MA0101202211A0094462,한국에프앤비파트너스,서울특별시 강남구 강남대로94길 28,37.4996437877802,127.029595412986,서울특별시 강남구 강남대로94길 28 한국에프앤비파트너스,
MA010120220809201104,얼린,서울특별시 강남구 강남대로94길 28,37.4996437877802,127.029595412986,서울특별시 강남구 강남대로94길 28 얼린,
MA0101202409A0062757,카페메리,서울특별시 마포구 동교로23길 32-22,37.5578887351312,126.920832659179,서울특별시 마포구 동교로23길 32-22 카페메리,
MA0106202201A1411889,주희스커피,서울특별시 서대문구 통일로 414,37.5864829679686,126.947058175599,서울특별시 서대문구 통일로 414 주희스커피,
MA010120220813123075,컴포즈커피홍제,서울특별시 서대문구 통일로 414,37.5864829679686,126.947058175599,서울특별시 서대문구 통일로 414 컴포즈커피홍제,
MA010120220809707130,탐앤탐스한성대점,서울특별시 성북구 동소문로 48,37.5903415657952,127.01100558419,서울특별시 성북구 동소문로 48 탐앤탐스한성대점,1110023458
MA010120220800353659,카페미도,서울특별시 영등포구 선유동2로 65,37.5343911746864,126.897980294246,서울특별시 영등포구 선유동2로 65 카페미도,
MA010120220805179062,카멜커피,서울특별시 강남구 도산대로45길 16-8,37.5234555582073,127.035985067065,서울특별시 강남구 도산대로45길 16-8 카멜커피,1818342272
MA0101202210A0009212,올에프앤비,서울특별시 강서구 화곡로 295,37.5508353282817,126.848481572989,서울특별시 강서구 화곡로 295 올에프앤비,
MA010120220812450954,브릭하우스,서울특별시 중구 퇴계로 456,37.5652202796839,127.022162238076,서울특별시 중구 퇴계로 456 브릭하우스,26915409
MA0101202406A0525047,유니크커피,서울특별시 중랑구 봉화산로 57,37.6017750241746,127.080810555111,서울특별시 중랑구 봉화산로 57 유니크커피,842668996
MA010120220812531511,광진카페,서울특별시 광진구 아차산로78길 90,37.5510699358382,127.110620470229,서울특별시 광진구 아차산로78길 90 광진카페,423065655
MA0101202406A0248841,매머드익스프레스구로공구,서울특별시 구로구 구로중앙로 211,37.5047736470717,126.877380450498,서울특별시 구로구 구로중앙로 211 매머드익스프레스구로공구,
MA010120220805328243,이디야커피강남율현점,서울특별시 강남구 밤고개로21길 8,37.4735681503176,127.107849477724,서울특별시 강남구 밤고개로21길 8 이디야커피강남율현점,262524259
MA0101202406A0517350,매머드익스프레스논현,서울특별시 서초구 강남대로83길 21,37.5060875673268,127.022370943223,서울특별시 서초구 강남대로83길 21 매머드익스프레스논현,
MA0101202209A0067249,카페로81,서울특별시 강북구 도봉로81길 12,37.6352362304168,127.022386946089,서울특별시 강북구 도봉로81길 12 카페로81,2126922675
MA010120220810210602,솔트,서울특별시 영등포구 도림로133길 12,37.513403467076,126.894151825154,서울특별시 영등포구 도림로133길 12 솔트,469431212
MA010120220808118842,벤티프레소,서울특별시 서초구 서초대로77길 17,37.4995545878751,127.02575035361,서울특별시 서초구 서초대로77길 17 벤티프레소,2079009663
MA010120220807497471,라온,서울특별시 성동구 마조로1가길 17,37.5605032496069,127.040360345843,서울특별시 성동구 마조로1가길 17 라온,27244389
MA0101202305A0120892,에멘탈커피,서울특별시 강서구 화곡로 183,37.54242891395,126.841539642437,서울특별시 강서구 화곡로 183 에멘탈커피,487991387
MA010120220808008465,공차강남교보,서울특별시 서초구 서초대로77길 62,37.5027265159736,127.023908015112,서울특별시 서초구 서초대로77길 62 공차강남교보,
MA0106202406A2465147,스타벅스,서울특별시 서초구 서초대로77길 62,37.5027265159736,127.023908015112,서울특별시 서초구 서초대로77길 62 스타벅스,19469881
MA010120220803579688,펠어커피초코,서울특별시 강북구 노해로11길 9,37.6389303141642,127.022150124743,서울특별시 강북구 노해로11길 9 펠어커피초코,
MA010120220805188326,이디야커피,서울특별시 관악구 신림로 312,37.4821833422429,126.930149829424,서울특별시 관악구 신림로 312 이디야커피,572888173
MA0101202409A0054741,브랜드한남,서울특별시 용산구 대사관로 46-1,37.5333269660146,127.003213173862,서울특별시 용산구 대사관로 46-1 브랜드한남,
MA010120220812663352,와이엠에스,서울특별시 용산구 대사관로 46-1,37.5333269660146,127.003213173862,서울특별시 용산구 대사관로 46-1 와이엠에스,
MA010120220806508678,할리스커피강남대로논현,서울특별시 강남구 강남대로 520,37.5086373006275,127.022948527618,서울특별시 강남구 강남대로 520 할리스커피강남대로논현,
MA010120220800367617,데시앙루브103-1호,서울특별시 영등포구 당산로 203,37.5323566859784,126.900053498479,서울특별시 영등포구 당산로 203 데시앙루브103-1호,
MA0101202305A0015100,캐시미어커피,서울특별시 중구 수표로6길 33-2,37.5629335834042,126.992382670878,서울특별시 중구 수표로6길 33-2 캐시미어커피,2080882546
MA010120220813636504,블루마일스커피로스터즈,서울특별시 노원구 동일로190길 65,37.6265639944951,127.076645985144,서울특별시 노원구 동일로190길 65 블루마일스커피로스터즈,1454424295
MA010120220810035361,해머스미스커피,서울특별시 강남구 테헤란로14길 5,37.4990842019713,127.033214015682,서울특별시 강남구 테헤란로14길 5 해머스미스커피,955645053
MA010120220807488678,에슬로우대치,서울특별시 강남구 테헤란로108길 19,37.508197451033,127.066300380814,서울특별시 강남구 테헤란로108길 19 에슬로우대치,
MA010120220804025794,학동집,서울특별시 강남구 학동로33길 5,37.5150681864696,127.032655536385,서울특별시 강남구 학동로33길 5 학동집,64715969
MA010120220813604187,엘리펀트파크더엘리펀트,서울특별시 서초구 바우뫼로6길 56,37.4686134963417,127.027774498452,서울특별시 서초구 바우뫼로6길 56 엘리펀트파크더엘리펀트,
MA0101202303A0003882,먼프커피,서울특별시 중구 퇴계로 179,37.5612757062412,126.991737701275,서울특별시 중구 퇴계로 179 먼프커피,1419603562
MA0106202306A0151435,커피빈종로와이비엠별관점,서울특별시 종로구 종로 98,37.5698709290676,126.988408813645,서울특별시 종로구 종로 98 커피빈종로와이비엠별관점,
MA010120220800513070,가까운카페,서울특별시 강서구 강서로35길 12,37.5429019463584,126.838223220939,서울특별시 강서구 강서로35길 12 가까운카페,
MA010120220804687245,텐퍼센트커피강남지인,서울특별시 강남구 언주로 631,37.5127879661885,127.035029829966,서울특별시 강남구 언주로 631 텐퍼센트커피강남지인,
MA010120220810802394,이디야,서울특별시 종로구 성균관로 8,37.5836567004371,126.99833572407,서울특별시 종로구 성균관로 8 이디야,478710507
MA0101202310A0087113,오로밋,서울특별시 금천구 범안로15길 47,37.4685586127473,126.892236849041,서울특별시 금천구 범안로15길 47 오로밋,1401409334
MA010120220802730116,시간이머무는홍차가게,서울특별시 서대문구 연희로16길 7-15,37.5683566024079,126.93259363935,서울특별시 서대문구 연희로16길 7-15 시간이머무는홍차가게,
MA010120220810496590,커피나무,서울특별시 중랑구 신내로 62,37.6047461163117,127.095762501045,서울특별시 중랑구 신내로 62 커피나무,16767288
MA010120220805322701,스탬피드커피,서울특별시 강남구 도곡로37길 18-2,37.4948814777396,127.045345841831,서울특별시 강남구 도곡로37길 18-2 스탬피드커피,
MA0101202210A0036425,선호,서울특별시 송파구 올림픽로 305,37.5149816697371,127.104221588449,서울특별시 송파구 올림픽로 305 선호,
MA010120220814365603,커피데이즈,서울특별시 송파구 올림픽로 305,37.5149816697371,127.104221588449,서울특별시 송파구 올림픽로 305 커피데이즈,623813067
MA0101202212A0022115,커피곳간잠실,서울특별시 송파구 올림픽로 305,37.5149816697371,127.104221588449,서울특별시 송파구 올림픽로 305 커피곳간잠실,1770509866
MA0101202311A0080031,메가엠지씨커피강남포이점,서울특별시 강남구 개포로 221,37.4789329489938,127.047099905534,서울특별시 강남구 개포로 221 메가엠지씨커피강남포이점,
MA0101202307A0079898,컴포즈커피사당임하빌딩점,서울특별시 동작구 남부순환로 2061,37.4768859508054,126.97780734642,서울특별시 동작구 남부순환로 2061 컴포즈커피사당임하빌딩점,1513693412
MA010120220801038754,커피볶는집,서울특별시 강남구 봉은사로68길 49,37.5092586353162,127.052344338596,서울특별시 강남구 봉은사로68길 49 커피볶는집,9122923
MA0101202307A0095590,트키,서울특별시 강남구 도산대로45길 10-2,37.5230861610058,127.035939639865,서울특별시 강남구 도산대로45길 10-2 트키,1611616845
MA010120220806546998,더벤티마곡역점,서울특별시 강서구 마곡서로 56,37.5590003201591,126.823916599812,서울특별시 강서구 마곡서로 56 더벤티마곡역점,
MA010120220805018658,커피베이가양더리브점,서울특별시 강서구 양천로 400-12,37.5653288343906,126.845758343273,서울특별시 강서구 양천로 400-12 커피베이가양더리브점,857398946
MA0101202409A0006489,매머드커피강서더리브골드,서울특별시 강서구 양천로 400-12,37.5653288343906,126.845758343273,서울특별시 강서구 양천로 400-12 매머드커피강서더리브골드,
MA010120220814334192,카페디엠,서울특별시 서초구 논현로5길 38,37.4715262952934,127.047977021957,서울특별시 서초구 논현로5길 38 카페디엠,
MA0101202209A0093438,에크루,서울특별시 영등포구 선유동1로 31-1,37.525060285357,126.891770995541,서울특별시 영등포구 선유동1로 31-1 에크루,
MA010120220801034128,커피하우스,서울특별시 강남구 테헤란로88길 10,37.5068495810589,127.059467952651,서울특별시 강남구 테헤란로88길 10 커피하우스,1261110149
MA010120220807774899,이디야삼,서울특별시 강남구 테헤란로88길 10,37.5068495810589,127.059467952651,서울특별시 강남구 테헤란로88길 10 이디야삼,
MA0106202406A2465539,스타벅스,서울특별시 강남구 테헤란로 117,37.4991570754493,127.030262442138,서울특별시 강남구 테헤란로 117 스타벅스,1114343523
MA010120220804982565,이디야,서울특별시 강동구 상암로 210,37.5463015047111,127.145794698677,서울특별시 강동구 상암로 210 이디야,26572315
MA0101202406A0066493,카페게이트마곡파인,서울특별시 강서구 마곡중앙4로 22,37.558278394502,126.829282912442,서울특별시 강서구 마곡중앙4로 22 카페게이트마곡파인,
MA010120220800597413,애플토스트/커피,서울특별시 서대문구 거북골로 6,37.5813001100023,126.926264716382,서울특별시 서대문구 거북골로 6 애플토스트/커피,
MA010120220812982254,그릭하다,서울특별시 서대문구 거북골로 6,37.5813001100023,126.926264716382,서울특별시 서대문구 거북골로 6 그릭하다,168702649
MA0101202305A0144841,요커,서울특별시 송파구 삼학사로18길 13,37.5045258291631,127.098608780076,서울특별시 송파구 삼학사로18길 13 요커,
MA010120220814378887,놀숲강남교보,서울특별시 서초구 서초대로77길 58,37.5025732479272,127.024382958939,서울특별시 서초구 서초대로77길 58 놀숲강남교보,
MA010120220812522048,티컵,서울특별시 중랑구 용마산로90길 10,37.5876716612183,127.096589787757,서울특별시 중랑구 용마산로90길 10 티컵,786566825
MA0101202302A0108997,낙타날다,서울특별시 관악구 승방4길 32,37.4752105826895,126.980713284812,서울특별시 관악구 승방4길 32 낙타날다,1415324941
