상가업소번호,상호명,지점명,상권_코드,법정동코드,지번,커버건축물면적,커버연면적,기준_년분기_코드,서비스_업종_코드,당월_매출_금액,상권_내_카페_수,등분_매출,상권_총_커버연면적,면적비율,면적_배분_매출,최종_추정매출
MA0101202411A0148010,메가엠지씨커피북한산,아이파크점,3110408,1132010700,750-2,676.91,5629.88,20243.0,CS100010,71118387.0,28,1269971.1964285714,93645.52,0.060119053212582936,2137785.046223033,3407756.2426516046
MA0101202411A0148010,메가엠지씨커피북한산,아이파크점,3110408,1132010700,750-2,676.91,5629.88,20244.0,CS100010,69780023.0,28,1246071.8392857143,93645.52,0.060119053212582936,2097554.4579561306,3343626.297241845
MA010120220811453534,까페캠퍼,잠실점,3111004,1171010100,233,0.0,526.21,20241.0,CS100010,571769892.0,80,3573561.825,78660.32,0.006689649876837521,1912470.1937986012,5486032.018798601
MA010120220811453534,까페캠퍼,잠실점,3111004,1171010100,233,0.0,526.21,20242.0,CS100010,416017768.0,80,2600111.05,78660.32,0.006689649876837521,1391506.6052317102,3991617.65523171
MA010120220811453534,까페캠퍼,잠실점,3111004,1171010100,233,0.0,526.21,20243.0,CS100010,401641383.0,80,2510258.64375,78660.32,0.006689649876837521,1343420.1141594008,3853678.7579094004
MA010120220811453534,까페캠퍼,잠실점,3111004,1171010100,233,0.0,526.21,20244.0,CS100010,400828559.0,80,2505178.49375,78660.32,0.006689649876837521,1340701.3601736554,3845879.853923655
MA010120220806570363,설빙,,3120151,1162010100,729-32,803.79,15616.724666666669,20241.0,CS100010,2817015362.0,156,9028895.391025642,3353707.624,0.004656555197271624,6558793.762357553,15587689.153383195
MA010120220806570363,설빙,,3120151,1162010100,729-32,803.79,15616.724666666669,20242.0,CS100010,3019597581.0,156,9678197.375,3353707.624,0.004656555197271624,7030461.404737187,16708658.779737186
MA010120220806570363,설빙,,3120151,1162010100,729-32,803.79,15616.724666666669,20243.0,CS100010,3030278987.0,156,9712432.650641026,3353707.624,0.004656555197271624,7055330.683048921,16767763.333689947
MA010120220806570363,설빙,,3120151,1162010100,729-32,803.79,15616.724666666669,20244.0,CS100010,2808362579.0,156,9001162.112179488,3353707.624,0.004656555197271624,6538647.6815327965,15539809.793712284
MA0101202308A0030688,매머드익스프레스보라매대교점,,3120151,1162010100,729-32,803.79,15616.724666666669,20241.0,CS100010,2817015362.0,156,9028895.391025642,3353707.624,0.004656555197271624,6558793.762357553,15587689.153383195
MA0101202308A0030688,매머드익스프레스보라매대교점,,3120151,1162010100,729-32,803.79,15616.724666666669,20242.0,CS100010,3019597581.0,156,9678197.375,3353707.624,0.004656555197271624,7030461.404737187,16708658.779737186
MA0101202308A0030688,매머드익스프레스보라매대교점,,3120151,1162010100,729-32,803.79,15616.724666666669,20243.0,CS100010,3030278987.0,156,9712432.650641026,3353707.624,0.004656555197271624,7055330.683048921,16767763.333689947
MA0101202308A0030688,매머드익스프레스보라매대교점,,3120151,1162010100,729-32,803.79,15616.724666666669,20244.0,CS100010,2808362579.0,156,9001162.112179488,3353707.624,0.004656555197271624,6538647.6815327965,15539809.793712284
MA0101202303A0088204,커피앤김밥,,3120151,1162010100,729-32,803.79,15616.724666666669,20241.0,CS100010,2817015362.0,156,9028895.391025642,3353707.624,0.004656555197271624,6558793.762357553,15587689.153383195
MA0101202303A0088204,커피앤김밥,,3120151,1162010100,729-32,803.79,15616.724666666669,20242.0,CS100010,3019597581.0,156,9678197.375,3353707.624,0.004656555197271624,7030461.404737187,16708658.779737186
MA0101202303A0088204,커피앤김밥,,3120151,1162010100,729-32,803.79,15616.724666666669,20243.0,CS100010,3030278987.0,156,9712432.650641026,3353707.624,0.004656555197271624,7055330.683048921,16767763.333689947
MA0101202303A0088204,커피앤김밥,,3120151,1162010100,729-32,803.79,15616.724666666669,20244.0,CS100010,2808362579.0,156,9001162.112179488,3353707.624,0.004656555197271624,6538647.6815327965,15539809.793712284
MA0101202212A0063472,원두볶는사람들,,3111050,1174010800,534-18,113.52,490.83,20241.0,CS100010,57227202.0,24,1192233.375,11253.2,0.043616926740838155,1248037.3386085734,2440270.713608573
MA0101202212A0063472,원두볶는사람들,,3111050,1174010800,534-18,113.52,490.83,20242.0,CS100010,72493241.0,24,1510275.8541666667,11253.2,0.043616926740838155,1580966.1909514624,3091242.045118129
MA0101202212A0063472,원두볶는사람들,,3111050,1174010800,534-18,113.52,490.83,20243.0,CS100010,68889179.0,24,1435191.2291666667,11253.2,0.043616926740838155,1502367.1368397432,2937558.3660064097
MA0101202212A0063472,원두볶는사람들,,3111050,1174010800,534-18,113.52,490.83,20244.0,CS100010,64947996.0,24,1353083.25,11253.2,0.043616926740838155,1416415.9917481248,2769499.241748125
MA0101202406A0348730,이디야커피창동학원가점,,3110409,1132010700,288-40,110.83,495.83,20241.0,CS100010,481715088.0,56,4301027.571428572,49286.4836,0.010060161808743848,2423065.865496641,6724093.436925213
MA0101202406A0348730,이디야커피창동학원가점,,3110409,1132010700,288-40,110.83,495.83,20242.0,CS100010,528349945.0,56,4717410.223214285,49286.4836,0.010060161808743848,2657642.9691704563,7375053.192384742
MA0101202406A0348730,이디야커피창동학원가점,,3110409,1132010700,288-40,110.83,495.83,20243.0,CS100010,522452211.0,56,4664751.883928572,49286.4836,0.010060161808743848,2627976.8899979913,7292728.773926564
MA0101202406A0348730,이디야커피창동학원가점,,3110409,1132010700,288-40,110.83,495.83,20244.0,CS100010,460137013.0,56,4108366.1875,49286.4836,0.010060161808743848,2314526.4024860356,6422892.589986036
MA0106202406A2465527,스타벅스,고대,3110313,1129012500,104-30,649.77,4832.56,20241.0,CS100010,926715553.0,92,5036497.570652174,62621.68,0.07717071787278783,35757652.244443774,40794149.815095946
MA0106202406A2465527,스타벅스,고대,3110313,1129012500,104-30,649.77,4832.56,20242.0,CS100010,1013288812.0,92,5507004.4130434785,62621.68,0.07717071787278783,39098112.51725217,44605116.930295646
MA0106202406A2465527,스타벅스,고대,3110313,1129012500,104-30,649.77,4832.56,20243.0,CS100010,732543958.0,92,3981217.163043478,62621.68,0.07717071787278783,28265471.556116667,32246688.719160143
MA0106202406A2465527,스타벅스,고대,3110313,1129012500,104-30,649.77,4832.56,20244.0,CS100010,733300967.0,92,3985331.342391304,62621.68,0.07717071787278783,28294681.020099748,32280012.362491053
MA010120220800594420,앨리스,,3130178,1141011200,34-23,62.51,263.8,20241.0,CS100010,98353228.0,32,1536769.1875,6841.44,0.038559133749619966,1896207.6365794337,3432976.8240794335
MA010120220800594420,앨리스,,3130178,1141011200,34-23,62.51,263.8,20242.0,CS100010,138207047.0,32,2159485.109375,6841.44,0.038559133749619966,2664572.0052065062,4824057.114581507
MA010120220800594420,앨리스,,3130178,1141011200,34-23,62.51,263.8,20243.0,CS100010,115278283.0,32,1801223.171875,6841.44,0.038559133749619966,2222515.366311771,4023738.538186771
MA010120220800594420,앨리스,,3130178,1141011200,34-23,62.51,263.8,20244.0,CS100010,130082481.0,32,2032538.765625,6841.44,0.038559133749619966,2507933.891680699,4540472.657305699
MA010120220814090613,아키비스트,,3110015,1111010400,164-7,0.0,206.91,20241.0,CS100010,264835822.0,16,8276119.4375,1208.12,0.17126609939409992,22678699.10688508,30954818.54438508
MA010120220814090613,아키비스트,,3110015,1111010400,164-7,0.0,206.91,20242.0,CS100010,263096405.0,16,8221762.65625,1208.12,0.17126609939409992,22529747.524480183,30751510.180730183
MA010120220814090613,아키비스트,,3110015,1111010400,164-7,0.0,206.91,20243.0,CS100010,246098094.0,16,7690565.4375,1208.12,0.17126609939409992,21074130.313851275,28764695.751351275
MA010120220814090613,아키비스트,,3110015,1111010400,164-7,0.0,206.91,20244.0,CS100010,267624275.0,16,8363258.59375,1208.12,0.17126609939409992,22917482.841211967,31280741.434961967
MA010120220812595540,멜로드,,3130268,1159010200,465-16,175.45,757.36,20241.0,CS100010,183851398.0,24,3830237.4583333335,14936.4,0.05070565865938245,4661153.115519135,8491390.573852468
MA010120220812595540,멜로드,,3130268,1159010200,465-16,175.45,757.36,20242.0,CS100010,169742117.0,24,3536294.1041666665,14936.4,0.05070565865938245,4303442.92236148,7839737.026528146
MA010120220812595540,멜로드,,3130268,1159010200,465-16,175.45,757.36,20243.0,CS100010,189149343.0,24,3940611.3125,14936.4,0.05070565865938245,4795471.010902226,8736082.323402226
MA010120220812595540,멜로드,,3130268,1159010200,465-16,175.45,757.36,20244.0,CS100010,158913432.0,24,3310696.5,14936.4,0.05070565865938245,4028905.119691492,7339601.619691492
MA0101202307A0029658,요거요거요거트,,3110671,1150010200,643-1,77.76,230.88,20241.0,CS100010,436920747.0,116,1883279.0818965517,308885.928,0.0007474604022751078,163290.4786574803,2046569.560554032
MA0101202307A0029658,요거요거요거트,,3110671,1150010200,643-1,77.76,230.88,20242.0,CS100010,485839569.0,116,2094136.073275862,308885.928,0.0007474604022751078,181572.91984295248,2275708.9931188147
MA0101202307A0029658,요거요거요거트,,3110671,1150010200,643-1,77.76,230.88,20243.0,CS100010,511512260.0,116,2204794.224137931,308885.928,0.0007474604022751078,191167.57981412477,2395961.803952056
MA0101202307A0029658,요거요거요거트,,3110671,1150010200,643-1,77.76,230.88,20244.0,CS100010,377849260.0,116,1628660.603448276,308885.928,0.0007474604022751078,141213.6799394759,1769874.2833877518
MA010120220807372753,바스크,,3110306,1129013400,1171-14,0.0,358.85,20241.0,CS100010,66762195.0,16,2086318.59375,4913.16,0.07303853324540623,2438106.3995218966,4524424.993271897
MA010120220807372753,바스크,,3110306,1129013400,1171-14,0.0,358.85,20242.0,CS100010,67637739.0,16,2113679.34375,4913.16,0.07303853324540623,2470080.6242978047,4583759.968047805
MA010120220807372753,바스크,,3110306,1129013400,1171-14,0.0,358.85,20243.0,CS100010,45153203.0,16,1411037.59375,4913.16,0.07303853324540623,1648961.859226038,3059999.4529760377
MA010120220807372753,바스크,,3110306,1129013400,1171-14,0.0,358.85,20244.0,CS100010,49853746.0,16,1557929.5625,4913.16,0.07303853324540623,1820622.242314519,3378551.804814519
MA010120220804283432,커피인페르노,,3111042,1171011300,135-19,187.36,883.76,20241.0,CS100010,91851673.0,32,1435182.390625,18659.32,0.047362926408893787,2175182.0144163882,3610364.4050413882
MA010120220804283432,커피인페르노,,3111042,1171011300,135-19,187.36,883.76,20242.0,CS100010,106281041.0,32,1660641.265625,18659.32,0.047362926408893787,2516890.5617718115,4177531.8273968115
MA010120220804283432,커피인페르노,,3111042,1171011300,135-19,187.36,883.76,20243.0,CS100010,81824546.0,32,1278508.53125,18659.32,0.047362926408893787,1937724.9753195723,3216233.5065695723
MA010120220804283432,커피인페르노,,3111042,1171011300,135-19,187.36,883.76,20244.0,CS100010,66093368.0,32,1032708.875,18659.32,0.047362926408893787,1565187.6623499678,2597896.5373499678
MA010120220811802533,커피볶는김여사,,3110525,1141011800,36-3,47.28,87.81,20241.0,CS100010,106328051.0,28,1898715.1964285714,8317.0,0.01055789347120356,561300.1177293495,2460015.314157921
MA010120220811802533,커피볶는김여사,,3110525,1141011800,36-3,47.28,87.81,20242.0,CS100010,125790060.0,28,2246251.0714285714,8317.0,0.01055789347120356,664039.026608152,2910290.098036723
MA010120220811802533,커피볶는김여사,,3110525,1141011800,36-3,47.28,87.81,20243.0,CS100010,124792950.0,28,2228445.535714286,8317.0,0.01055789347120356,658775.3360286161,2887220.871742902
MA010120220811802533,커피볶는김여사,,3110525,1141011800,36-3,47.28,87.81,20244.0,CS100010,102435114.0,28,1829198.4642857143,8317.0,0.01055789347120356,540749.5106612962,2369947.9749470106
MA010120220813194426,구루구루,,3110842,1159010500,43-38,90.71,171.5,20241.0,CS100010,286785891.0,32,4481029.546875,24189.8,0.0070897651076073384,1016622.3016829407,5497651.848557941
MA010120220813194426,구루구루,,3110842,1159010500,43-38,90.71,171.5,20242.0,CS100010,345317294.0,32,5395582.71875,24189.8,0.0070897651076073384,1224109.2510272926,6619691.969777293
MA010120220813194426,구루구루,,3110842,1159010500,43-38,90.71,171.5,20243.0,CS100010,343391131.0,32,5365486.421875,24189.8,0.0070897651076073384,1217281.2294128104,6582767.651287811
MA010120220813194426,구루구루,,3110842,1159010500,43-38,90.71,171.5,20244.0,CS100010,289650900.0,32,4525795.3125,24189.8,0.0070897651076073384,1026778.4221035312,5552573.734603532
MA0101202308A0087121,미쉐,,3130190,1144012000,365-17,20.51,60.55,20241.0,CS100010,2837193368.0,92,15419529.173913043,55614.76,0.001088739751821279,1544482.6016726494,16964011.775585692
MA0101202308A0087121,미쉐,,3130190,1144012000,365-17,20.51,60.55,20242.0,CS100010,2839027326.0,92,15429496.336956521,55614.76,0.001088739751821279,1545480.9531615349,16974977.290118057
MA0101202308A0087121,미쉐,,3130190,1144012000,365-17,20.51,60.55,20243.0,CS100010,3326710873.0,92,18079950.39673913,55614.76,0.001088739751821279,1810961.1851255854,19890911.581864715
MA0101202308A0087121,미쉐,,3130190,1144012000,365-17,20.51,60.55,20244.0,CS100010,2798061815.0,92,15206857.69021739,55614.76,0.001088739751821279,1523180.563021849,16730038.25323924
MA010120220814138033,디자인정인플러스,,3110283,1129010100,125-6,74.84,199.84,20241.0,CS100010,23339825.0,20,583495.625,5112.76,0.03908652078329513,456136.2774704856,1039631.9024704855
MA010120220814138033,디자인정인플러스,,3110283,1129010100,125-6,74.84,199.84,20242.0,CS100010,33011612.0,20,825290.3,5112.76,0.03908652078329513,645154.5292640375,1470444.8292640375
MA010120220814138033,디자인정인플러스,,3110283,1129010100,125-6,74.84,199.84,20243.0,CS100010,26389132.0,20,659728.3,5112.76,0.03908652078329513,515729.6781855593,1175457.9781855594
MA010120220814138033,디자인정인플러스,,3110283,1129010100,125-6,74.84,199.84,20244.0,CS100010,29308388.0,20,732709.7,5112.76,0.03908652078329513,572781.4583434388,1305491.1583434388
MA0101202306A0098791,봉명동내커피,,3110438,1135010300,408-26,84.65,310.0,20241.0,CS100010,155971072.0,72,1083132.4444444445,127841.84,0.0024248712315154413,189104.8827207118,1272237.3271651564
MA0101202306A0098791,봉명동내커피,,3110438,1135010300,408-26,84.65,310.0,20242.0,CS100010,186215330.0,72,1293162.013888889,127841.84,0.0024248712315154413,225774.09829207713,1518936.1121809662
MA0101202306A0098791,봉명동내커피,,3110438,1135010300,408-26,84.65,310.0,20243.0,CS100010,188793535.0,72,1311066.2152777778,127841.84,0.0024248712315154413,228900.00585880177,1539966.2211365795
MA0101202306A0098791,봉명동내커피,,3110438,1135010300,408-26,84.65,310.0,20244.0,CS100010,183064696.0,72,1271282.611111111,127841.84,0.0024248712315154413,221954.15741825994,1493236.768529371
MA0101202310A0014635,이디야팀이공사점,,3130046,1114016200,204-48,611.99,9966.27,,,,2,,14763.27,0.6750719860843838,,
MA010120220804369500,메가엠지씨커피창동역점,,3130153,1132010700,4,388.0,3374.41,20241.0,CS100010,171035921.0,32,2672436.265625,133104.28,0.025351626559266163,2168019.398706075,4840455.664331075
MA010120220804369500,메가엠지씨커피창동역점,,3130153,1132010700,4,388.0,3374.41,20242.0,CS100010,221826023.0,32,3466031.609375,133104.28,0.025351626559266163,2811825.2481115935,6277856.857486594
MA010120220804369500,메가엠지씨커피창동역점,,3130153,1132010700,4,388.0,3374.41,20243.0,CS100010,230667582.0,32,3604180.96875,133104.28,0.025351626559266163,2923899.199096453,6528080.167846452
MA010120220804369500,메가엠지씨커피창동역점,,3130153,1132010700,4,388.0,3374.41,20244.0,CS100010,192537031.0,32,3008391.109375,133104.28,0.025351626559266163,2440563.454370926,5448954.563745926
MA010120220813450022,공활,,3110630,1150010900,615-54,112.57,153.45,20241.0,CS100010,75345453.0,48,784848.46875,45194.840000000004,0.003395299109367352,127910.17473288983,912758.6434828899
MA010120220813450022,공활,,3110630,1150010900,615-54,112.57,153.45,20242.0,CS100010,102480347.0,48,1067503.6145833333,45194.840000000004,0.003395299109367352,173975.71544837859,1241479.3300317118
MA010120220813450022,공활,,3110630,1150010900,615-54,112.57,153.45,20243.0,CS100010,96376076.0,48,1003917.4583333334,45194.840000000004,0.003395299109367352,163612.80250356012,1167530.2608368935
MA010120220813450022,공활,,3110630,1150010900,615-54,112.57,153.45,20244.0,CS100010,88414875.0,48,920988.28125,45194.840000000004,0.003395299109367352,150097.47317116288,1071085.754421163
MA010120220800992852,어깨동무,,3110753,1154510300,924-10,97.02,299.97,20241.0,CS100010,89875958.0,36,1248277.1944444445,12872.52,0.02330312945716923,1047195.5421805521,2295472.7366249966
MA010120220800992852,어깨동무,,3110753,1154510300,924-10,97.02,299.97,20242.0,CS100010,100484804.0,36,1395622.2777777778,12872.52,0.02330312945716923,1170805.1980451383,2566427.4758229163
MA010120220800992852,어깨동무,,3110753,1154510300,924-10,97.02,299.97,20243.0,CS100010,103086347.0,36,1431754.8194444445,12872.52,0.02330312945716923,1201117.2447038344,2632872.064148279
MA010120220800992852,어깨동무,,3110753,1154510300,924-10,97.02,299.97,20244.0,CS100010,94290122.0,36,1309585.0277777778,12872.52,0.02330312945716923,1098627.45974914,2408212.487526918
MA010120220812381987,커피온리,교대역점,3120173,1165010800,1673-1,206.25,3754.41,20241.0,CS100010,4432367099.0,352,6295975.9928977275,2238268.12,0.0016773727715873466,3717365.9427710986,10013341.935668826
MA010120220812381987,커피온리,교대역점,3120173,1165010800,1673-1,206.25,3754.41,20242.0,CS100010,4772959064.0,352,6779771.3977272725,2238268.12,0.0016773727715873466,4003015.786927314,10782787.184654586
