,상가업소번호,법정동코드,고유번호,지번,상호명,지점명,TRDAR_CD,건축물면적(㎡),접한길이_m,도로2m이내접촉길이_m,교차로_존재_여부
13588,MA010120220808256912,1114014800,1.11401480010018e+18,18-37,이디야커피,동대문점,3120037,,,,
13589,MA0101202406A0459244,1114014800,1.11401480010018e+18,18-37,비밀베이커리,동대문점,3120037,,,,
13590,MA0101202406A0143566,1114016200,1.1140162001029202e+18,292-151,뉘앙스서울,,3120039,100.63,0.0,0.0,False
13591,MA0101202409A0181938,1144012700,1.14401270011596e+18,1596,에이프로커피,,3120098,4309.96,0.0,0.0,True
13592,MA0101202406A0308675,1144012700,1.14401270011596e+18,1596,다이아빈,,3120098,4309.96,0.0,0.0,True
13593,MA010120220800686569,1144012700,1.14401270011596e+18,1596,몽슈슈,상암점,3120098,4309.96,0.0,0.0,True
13594,MA0101202306A0055374,1144012700,1.14401270011596e+18,1596,박남커피,,3120098,4309.96,0.0,0.0,True
13595,MA010120220812599299,1144012700,1.14401270011596e+18,1596,행복커피,,3120098,4309.96,0.0,0.0,True
13596,MA010120220805028914,1144012700,1.14401270011596e+18,1596,커피사피엔스프루지오시티점,,3120098,4309.96,0.0,0.0,True
13597,MA0101202211A0090179,1144012700,1.14401270011596e+18,1596,키너커피,,3120098,4309.96,0.0,0.0,True
13598,MA010120220804836411,1162010100,1.16201010011625e+18,1625-28,엉클-비,,3110895,130.64,12.615055180229266,43.00167967741165,False
13599,MA0101202406A0070837,1165010800,1.16501080011425e+18,1425-9,타미하우스,,3120175,285.81,1.0211593256834492,36.12698722525827,False
13600,MA0101202308A0085211,1144012500,1.14401250010051e+18,51-18,커피하우스,,3110558,,,,
13601,MA010120220810447325,1159010800,1.1590108001041e+18,410-9,와이-에필로그,,3120152,129.92,0.0,0.0,False
13602,MA0106202201A0625930,1114011800,1.11401180010006e+18,6-1,카페드콘서트,,3120043,1547.69,0.0,24.816208565615515,True
13603,MA0106202406A2465534,1114011800,1.11401180010006e+18,6-1,스타벅스,숭례문,3120043,1547.69,0.0,24.816208565615515,True
13604,MA0101202406A0370057,1114011800,1.11401180010006e+18,6-1,벤티프레소숭례문점,,3120043,1547.69,0.0,24.816208565615515,True
13605,MA0101202406A0147648,1156012100,1.15601210010058e+18,58-19,메가엠지씨커피문래근린공원점,,3110759,44.69,10.899224535919403,24.75991749895493,True
13606,MA010120220813732306,1121510100,1.12151010010192e+18,192-5,빽다방중곡,시장점,3110158,139.17,0.0,0.0,True
13607,MA0101202305A0018757,1141011800,1.14101180010401e+18,401-25,그레이지,,3110503,154.48,0.0,0.0,False
13608,MA010120220806379731,1117010200,1.1170102001000512e+18,5-1161,글래드유케임,,3110081,105.72,0.0,29.200701557934597,False
13609,MA0101202406A0267830,1150010900,1.15001090010246e+18,246-60,버드나무커피타운,,3110638,82.26,0.0,19.820688109974117,False
13610,MA010120220810302743,1144012100,1.14401210010163e+18,163-11,투썸플레이스홍대걷고싶은,거리점,3130191,84.9,0.0,33.85048483751856,True
13611,MA0101202406A0007100,1129012500,1.12901250010091e+18,91-1,솔리드웍스,,3110313,74.42,0.0,10.449455972694526,True
13612,MA010120220804414242,1141011800,1.14101180010403e+18,403-8,협동플랫폼카페이웃,,3110507,141.77,0.0,24.280232940906647,True
13613,MA010120220803604878,1117010200,1.1170102001000102e+18,1-206,눕카페,,3110080,1585.12,0.0,0.0,False
13614,MA010120220803536428,1174010600,1.17401060010513e+18,513-9,끌로에,,3111073,115.26,0.0,28.60108761318588,False
13615,MA010120220803672836,1126010100,1.12601010010115e+18,115-1,빽다방면목역점,,3110258,382.2,66.44531395416205,79.72987451440494,True
13616,MA010120220808615127,1120011800,1.12001180010079e+18,79-2,메가엠지씨커피화양,사거리점,3110138,0.0,0.0,57.940929708090295,True
13617,MA0101202305A0083029,1162010100,1.16201010010851e+18,851-10,카페니,서울대점,3120159,240.28,0.0,20.367789454194977,False
13618,MA0101202305A0109820,1126010400,1.12601040010173e+18,173-3,카페포치,,3110247,87.12,0.0,34.04810330276393,False
13619,MA010120220809672363,1144010500,1.14401050010472e+18,472-3,헤브번,,3130194,276.57,0.0,20.278005111011144,True
13620,MA0101202309A0007099,1126010600,1.12601060010562e+18,562-2,컴포즈커피중랑,구청점,3110272,179.3,0.0,0.0,False
13621,MA010120220805068897,1144012400,1.1440124001026e+18,260-14,듀윗,,3120104,,,,
13622,MA010120220806711542,1168010400,1.16801040010099e+18,99-1,누앙스미묘한차이,,3120208,164.61,0.0,11.492531201698045,False
13623,MA0101202411A0092954,1123010200,1.12301020010118e+18,118-82,과일냠냠,,3110187,0.0,10.110838893469062,25.32614995239569,True
13624,MA0101202302A0098865,1123010200,1.12301020010118e+18,118-82,카페,,3110187,0.0,10.110838893469062,25.32614995239569,True
13625,MA010120220809974804,1165010100,1.16501010010922e+18,922-24,포트캔커피,방배점,3120166,135.7,0.0,42.01034019583778,False
13626,MA010120220800808012,1168010800,1.16801080010232e+18,232-2,데스칸사르,,3120194,114.78,0.0,36.19435782318816,False
13627,MA0101202305A0056938,1126010200,1.1260102001022e+18,220-5,어스,,3110267,92.38,0.0,15.791532456237569,True
13628,MA0101202406A0218750,1135010500,1.13501050010193e+18,193-44,본인퍼플,,3110426,108.07,0.0,29.511070173168825,False
13629,MA0101202406A0597629,1117010700,1.11701070010011e+18,11-14,더바움,서울역점,3110074,65.88,0.0,25.900383091929196,True
13630,MA010120220805331644,1168010100,1.16801010010817e+18,817-11,코코버블티,강남역점,3120189,145.33,0.0,43.562025108124736,False
13631,MA010120220806927039,1111017200,1.11101720010196e+18,196-11,일월일일,,3110021,,,,
13632,MA0101202303A0091617,1144012100,1.14401210010183e+18,183-2,퍼스트커피랩카페창업,센터점,3110566,79.34,12.291953772861437,46.00869098255243,True
13633,MA0106202406A2465175,1156011000,1.15601100010034e+18,34-11,스타벅스,여의도한양증권,3120149,521.42,0.0,0.0,False
13634,MA010120220804791901,1150010800,1.15001080010041e+18,41-80,테리브라운,,3110634,,,,
13635,MA010120220813484958,1144012400,1.14401240010487e+18,487-6,요거로밀,,3110558,99.89,0.0,38.39130650131818,False
13636,MA010120220804185464,1165010200,1.16501020010007e+18,7-1,카페원더,,3110939,159.84,0.0,27.674235326468114,False
13637,MA0101202311A0022788,1129013400,1.12901340011112e+18,1112,일구팔구,,3110308,90.62,10.637756592680129,29.073591899850708,False
13638,MA010120220814329148,1165010300,1.1650103001001e+18,10,레이첼리커피,,3110934,115.97,0.0,35.758642337304416,False
13639,MA010120220803281737,1162010100,1.16201010011626e+18,1626-22,콜링아트센터,,3110895,143.36,0.0,36.87446119134964,False
13640,MA010120220813509346,1111014700,1.11101470010111e+18,111-1,텐퍼센트커피,안국점,3120007,0.0,0.0,37.74443610922636,True
13641,MA0101202212A0056861,1150010600,1.15001060010712e+18,712,카페인싸,마곡점,3110645,256.53,0.0,56.74973416718681,True
13642,MA010120220800364521,1156012900,1.15601290010057e+18,57-1,이디야,,3110762,323.97,0.0,46.345932826922365,True
13643,MA010120220806547649,1126010100,1.12601010010372e+18,372-21,빽다방용마산역점,,3110254,,,,
13644,MA0101202306A0052760,1138010700,1.13801070010061e+18,61-6,공차녹번역점,,3110488,0.0,0.0,34.44569148751789,False
13645,MA0101202307A0050204,1168010800,1.16801080010211e+18,211-12,매머드익스프레스,학동점,3120196,140.81,0.0,37.21082170211709,False
13646,MA010120220814338514,1138011000,1.13801100010176e+18,176-6,펀스터,,3110449,109.89,0.0,0.0,False
13647,MA0101202406A0361312,1156010400,1.1560104001001e+18,10-40,보드게임카페홈즈앤루팡,영등포점,3120145,108.8,16.165234756889806,44.58453799413216,False
13648,MA0101202305A0000457,1114012500,1.11401250010065e+18,65-11,늘봄봄,,3120028,125.92,0.0,17.488632200534067,True
13649,MA010120220813828511,1150010200,1.15001020010509e+18,509-10,우디,,3120112,78.3,0.0,0.0,True
13650,MA010120220810065008,1144012000,1.14401200010392e+18,392-15,레드플랜트,,3120101,69.32,0.0,25.538843957263587,False
13651,MA010120220800096535,1153010600,1.1530106001016402e+18,164-113,토니웍스,,3110695,86.84,15.752454871208965,48.67224429483823,False
13652,MA0101202309A0056354,1144012200,1.14401220010371e+18,371-4,넉커피,,3120101,136.62,0.0,40.35184142187013,False
13653,MA010120220805139600,1123010800,1.12301080010052e+18,52,컴투레스트,,3110205,53.15,7.015013957544962,34.409587827513114,False
13654,MA010120220804896824,1120011500,1.12001150010314e+18,314-37,링키지랩,,3120052,,,,
13655,MA010120220800116848,1114012100,1.11401210010202e+18,202-6,본정초코렛,,3130024,0.0,70.6002883953293,175.68236471518344,False
13656,MA010120220800204275,1144012000,1.14401200010447e+18,447-7,더페이머스램,,3120102,409.73,0.0,41.71021918165332,False
13657,MA0101202305A0016461,1114011600,1.1140116001011e+18,110,카페일마지오한국,은행점,3001492,4048.17,12.413767476199812,53.71332363800793,True
13658,MA010120220803153198,1156012100,1.15601210010058e+18,58-94,봉희,,3110759,16.5,0.0,21.234688088141013,False
13659,MA010120220813609858,1162010200,1.16201020011426e+18,1426-7,제이엠티,,3120157,0.0,0.0,0.0,False
13660,MA010120220808147250,1162010200,1.16201020011426e+18,1426-7,멍지트,,3120157,0.0,0.0,0.0,False
13661,MA0101202406A0040493,1168010100,1.16801010010668e+18,668-16,유월커피,,3120197,279.41,0.0,64.02250568833928,False
13662,MA010120220807291076,1144012000,1.14401200010337e+18,337-36,아셈에프앤비오로라,,3110566,193.38,0.0,49.06307440927624,True
13663,MA010120220808512398,1171011100,1.17101110010212e+18,212-3,시니,,3120238,176.36,19.04497988228764,57.62634199810006,False
13664,MA010120220805373342,1144012300,1.14401230010057e+18,57-50,카페괄호,,3110544,,,,
13665,MA010120220800085352,1126010200,1.12601020010107e+18,107-27,골목카페,,3120069,,,,
13666,MA010120220813530596,1111017500,1.11101750011057e+18,1057,커피베이숭인동점,,3120062,86.54,11.78427623780492,23.69984980113682,False
13667,MA010120220807572240,1154510200,,1020-4,커피앤스위트,,3110744,,,,
13668,MA010120220806689333,1150010500,,799-4,컴포즈커피,,3120118,,,,
13669,MA0101202302A0052838,1144012200,1.14401220010398e+18,398-16,트릴로지,,3110546,65.73,0.0,33.90466371201543,False
13670,MA010120220803663533,1123010900,1.1230109001028604e+18,286-228,허슬블렌딩,,3110219,,,,
13671,MA010120220808311297,1162010100,1.1620101001161e+18,1610-3,듀레스트,,3110895,98.67,0.0,30.325970333536183,False
13672,MA0101202305A0090323,1168010100,1.16801010010658e+18,658-21,앨빈스커피,,3120194,148.76,0.7056454313654956,42.279913292629566,False
13673,MA010120220807107000,1168010100,1.1680101001067802e+18,678-35,에그탐탐,,3120197,227.88,0.0,58.012109412125135,False
13674,MA010120220802998292,1129013300,1.12901330010285e+18,285-12,카페쿠피,,3110294,0.0,21.330485394223647,49.93662021905756,False
13675,MA010120220807407519,1144012300,,394-109,구황작물,,3110544,,,,
13676,MA0101202305A0008440,1171010500,1.17101050010178e+18,178,지금;여기,,3111010,125.64,0.6745757861324201,49.21228863591706,False
13677,MA010120220813972575,1144012000,,378-7,카페로세토,,3120102,,,,
13678,MA010120220810886906,1138010800,1.13801080010055e+18,55-35,이디야,,3110455,379.33,0.0,57.96886588804023,True
13679,MA010120220812458320,1117013100,1.11701310010111e+18,111-4,비원에프,,3120047,22.02,2.0224232847662496,19.84465017574891,True
13680,MA0101202411A0134079,1162010300,1.16201030011062e+18,1062-15,보드게임카페홈즈앤루팡,사당역점,3120160,454.84,0.0,0.0,False
13681,MA0106202406A2464887,1171011100,1.1710111001018e+18,180-8,스타벅스,올림픽평화의문,3120233,896.18,0.0,113.79751942484933,False
13682,MA010120220813200278,1165010200,1.16501020010007e+18,7-4,인사이터스코랩,,3110939,107.19,0.0,0.0,False
13683,MA010120220805481041,1168010800,1.16801080010158e+18,158-32,달리는커피강남,논현점,3110955,122.64,0.0,0.0,False
13684,MA010120220808257233,1111014600,1.11101460010177e+18,177-18,북촌이야기,,3110018,124.64,12.1388938065792,50.395263132712905,False
13685,MA0101202406A0202151,1121510100,1.12151010010647e+18,647-21,텐퍼센트커피,,3120055,148.1,0.0,0.0,False
13686,MA010120220804888572,1162010100,1.16201010011612e+18,1612-51,시트론오피스,,3110895,112.0,12.201263095891347,0.0,True
13687,MA010120220803246319,1144012000,1.1440120001041e+18,410-5,로파이,,3120103,125.89,0.0,31.366241480910706,False
13688,MA010120220802603267,1144012000,1.1440120001041e+18,410-5,오쿠텐,,3120103,125.89,0.0,31.366241480910706,False
13689,MA0101202307A0105432,1114012900,1.11401290010027e+18,27-2,심커피집,,3110041,0.0,0.3356202691875681,45.71142551953248,False
13690,MA0101202409A0145407,1174010900,1.17401090010288e+18,288-29,메가엠지씨커피암사,브라운스톤점,3111060,758.74,49.0432187497948,0.0,True
13691,MA0101202406A0166923,1114016800,1.11401680010216e+18,216,라스베이글AIA,타워점,3120019,1346.11,10.038756242418268,76.45928386929376,False
13692,MA010120220801012921,1154510300,1.15451030010122e+18,122-5,하이앤온,,3110731,447.65,0.0,35.00077141172221,False
13693,MA010120220805222279,1114016000,1.11401600010101e+18,101-1,셀렉토커피,을지로점,3120031,0.0,12.280789074591494,15.115304209232022,False
13694,MA0101202209A0038723,1132010600,1.13201060010702e+18,702,포트캔커피,방학점,3110403,151.95,19.014126572706346,46.98549823905135,True
13695,MA010120220802939663,1111014100,1.11101410010063e+18,63-1,보뜨,,3120007,130.89,0.0,0.0,False
13696,MA010120220812346557,1141011700,1.14101170010129e+18,129-3,쥬씨연희점,,3110508,0.0,35.59417402800599,49.69997956886847,False
13697,MA0101202210A0047315,1144012000,1.14401200010403e+18,403-5,삼다코지,,3120103,190.42,6.834645916332939,36.87686850163445,False
13698,MA0101202406A0395598,1121510100,1.1215101001014e+18,140-29,빽다방중곡가구,거리점,3120055,375.1,0.0,57.91218856799706,True
13699,MA0106202406A2466312,1171010800,,642,스타벅스,문정법원로R,3120235,,,,
13700,MA0101202409A0054017,1171010800,,642,블루버드커피,,3120235,,,,
13701,MA0101202406A0096865,1171010800,,642,네버마인드NEVERMIND,,3120235,,,,
13702,MA010120220808565303,1135010300,1.1350103001035002e+18,350-102,마실자리,,3110438,83.48,0.0,18.160587090765432,False
13703,MA0101202409A0009996,1144011000,1.14401100010054e+18,54-29,아아수혈,신촌점,3120094,85.0,0.0,0.0,False
13704,MA010120220805532332,1114010200,1.11401020010167e+18,167,커피다동,,3120026,0.0,0.0,14.72300110882554,False
13705,MA0101202306A0099473,1165010800,1.16501080011321e+18,1321-11,코티커피,코리아,3120189,1257.63,0.0,0.0,False
13706,MA010120220809649529,1117013000,1.11701300010064e+18,64-10,로컬빌라,,3001491,73.82,0.0,0.0,True
13707,MA010120220808587342,1144012200,1.14401220010428e+18,428-4,대루커피,,3110550,155.33,10.508307020617703,54.210131396545975,True
13708,MA010120220806839786,1165010600,1.16501060010026e+18,26-14,컴포즈커피,신사점,3120178,306.58,23.611068723494665,55.36345949529616,False
13709,MA010120220808480421,1162010200,1.16201020010537e+18,537-34,짝커피&호프,,3110855,0.0,0.0,42.11666075712388,True
13710,MA0101202303A0037489,1114015900,1.11401590010032e+18,32-6,메가엠지씨커피명보,사거리점,3120030,28.5,0.0,19.740893241530507,True
13711,MA0101202409A0232415,1159010300,1.15901030010762e+18,762,콘하스상도점,,3110836,108.75,0.0,33.54903731857356,False
13712,MA010120220813600490,1168010800,1.16801080010097e+18,97-11,카페스몰띵,,3120193,49.35,0.6882941393357895,25.7754044795978,False
13713,MA010120220805031632,1165010100,1.16501010010454e+18,454-19,올라!하이,,3120160,106.08,0.0,22.079857544320152,False
13714,MA0106202307A0704057,1117013100,1.11701310010736e+18,736-4,학산한,남지점,3110093,214.84,15.453477721177435,48.80761891207276,False
13715,MA010120220812772263,1150010900,1.15001090010247e+18,247-144,클로이커피,,3110638,,,,
13716,MA010120220812281076,1171011300,1.17101130010022e+18,22-1,비컴로스터리,,3120241,0.0,0.0,0.0,False
13717,MA0106202406A2464890,1165010100,1.16501010010777e+18,777-11,스타벅스,방배카페거리,3120162,249.49,0.0,27.02440896915599,False
13718,MA0101202406A0075735,1111016900,1.11101690010026e+18,26-31,오스카스페이스커피하우스,,3110286,0.0,0.0,28.59248036472597,False
13719,MA010120220808335426,1114014700,1.11401470010003e+18,3-1,커피온리,동대문점,3120037,0.0,0.0,13.935516390390642,True
13720,MA010120220808155302,1168010500,1.1680105001009e+18,90-18,에이스보드카페,,3110995,112.94,0.0,41.650209811448,False
13721,MA010120220812537483,1141011600,1.1410116001002e+18,20-41,메가엠지씨커피신촌역점,,3120094,,,,
13722,MA010120220812908086,1126010100,1.12601010010067e+18,67-25,카페102,,3110264,,,,
13723,MA010120220812893900,1144012200,1.14401220010371e+18,371-8,에비뉴,,3120101,53.3,0.0,36.27412832248194,False
13724,MA0101202310A0098081,1168010800,1.16801080010033e+18,33-15,일리팡커피,,3120190,114.36,0.0,36.2787803270026,False
13725,MA010120220810026668,1162010200,1.16201020010238e+18,238-9,파머스빈,,3120158,0.0,0.0,0.0,False
13726,MA010120220807944726,1156012100,,58-15,스멜팅커피,,3110759,,,,
13727,MA010120220812364140,1168011000,1.16801100010518e+18,518,아미고에프앤비,,3120202,1491.24,22.865619253439064,90.71573558512868,False
13728,MA010120220800213387,1144012000,1.14401200010358e+18,358-25,소노,,3120103,235.34,0.0,43.238512611399855,True
13729,MA010120220805307766,1126010200,1.12601020010113e+18,113-4,빽다방,상봉역점,3120069,348.06,0.0,84.91255032340575,True
13730,MA0106202406A2464966,1121510700,1.12151070010111e+18,111-12,스타벅스,건대후문,3120054,67.32,0.0,0.0,False
13731,MA010120220813660104,1121510700,1.12151070010111e+18,111-12,퍼센시아커피,,3120054,67.32,0.0,0.0,False
13732,MA010120220813786262,1121510700,1.12151070010111e+18,111-12,데이롱카페건대,후문점,3120054,67.32,0.0,0.0,False
13733,MA010120220802673568,1121510700,1.12151070010111e+18,111-12,몽디저트,,3120054,67.32,0.0,0.0,False
13734,MA010120220813056669,1144012000,1.14401200010411e+18,411-2,빽다방홍대극동방송점,,3120103,71.5,0.0,25.46581060591013,False
13735,MA010120220804768802,1135010500,1.13501050011054e+18,1054-1,휘드카페수락점,,3110415,242.73,3.0037738500038063,65.70624909554836,False
13736,MA0101202406A0337604,1147010200,1.14701020010715e+18,715-3,카페일분목3동점,,3110620,380.75,0.0,40.92217671598843,False
13737,MA0101202406A0365758,1153010600,1.15301060010197e+18,197-1,꽃애,,3110699,231.46,0.0,21.64565854150757,True
13738,MA010120220812377657,1144012300,1.14401230010474e+18,474-3,투썸플레이스마포,망원점,3110542,573.31,0.0,0.0,True
13739,MA010120220805155108,1138010600,1.13801060010084e+18,84-115,레이지오터,,3110481,,,,
13740,MA010120220810363266,1135010500,1.1350105001014002e+18,140-148,엠프레스,,3110428,52.44,20.11638381555163,35.2228288782321,True
13741,MA0101202305A0206172,1126010100,1.12601010010147e+18,147-1,노에,,3110256,127.64,14.11808496444834,38.42541353240742,False
13742,MA010120220807085350,1174010100,1.17401010010306e+18,306-7,프레리키즈카페명일동점,,3120248,1144.0,0.0,0.0,False
13743,MA0106202406A2464971,1114011000,,100,스타벅스,청계크리스탈스퀘어,3120031,,,,
13744,MA010120220805323413,1168010700,1.16801070010557e+18,557-10,바인더스,,3120190,132.07,8.27476536738938,36.7339355944265,False
13745,MA0106202406A2466293,1117012500,,420,스타벅스,용산역써밋R,3120041,,,,
13746,MA010120220809611767,1117012500,,420,와이딘,,3120041,,,,
13747,MA010120220812933580,1117012500,,420,플로린,,3120041,,,,
13748,MA0101202409A0224099,1117012500,,420,매머드익스프레스용산푸르지오써밋점,,3120041,,,,
13749,MA010120220806411558,1168011800,1.16801180010945e+18,945-18,고품격커피공장뱅뱅,사거리점,3120192,153.5,19.626509181352223,32.977864156448064,False
13750,MA0101202303A0008346,1121510200,1.12151020010236e+18,236-1,하이오커피군자역점,,3120055,356.46,0.0,55.77462620783795,True
13751,MA0101202306A0049850,1168010100,1.16801010010647e+18,647-3,5센소,역삼점,3120197,163.77,13.31566304636612,33.82498719617171,False
13752,MA0101202301A0002911,1150010300,1.15001030010837e+18,837-7,와이블랙화곡곰달래점,,3130221,236.93,12.54475240498831,57.48078182272985,True
13753,MA0101202307A0042386,1114016200,1.11401620010197e+18,197-6,뽕다방,,3120039,195.0,11.552575307435845,43.81726207903045,False
13754,MA010120220805691951,1121510300,1.12151030010631e+18,631-1,커피에반하다강변역점,,3120060,10472.35,5.930247986597274,0.0,False
13755,MA0106202207A0036972,1165010700,1.16501070010722e+18,722-31,메가엠지씨커피논현,중앙점,3120185,241.13,76.10487782688607,45.3495944830726,False
13756,MA010120220806539580,1156012900,1.1560129001012e+18,120-2,오브,,3110762,,,,
13757,MA0105202301E0330768,1156012900,1.1560129001012e+18,120-2,씨엠팔팔,,3110762,,,,
13758,MA0101202411A0121336,1111013700,1.11101370010082e+18,82-7,라인익선,,3120009,0.0,11.74832160115583,31.2864899494862,False
13759,MA0101202406A0314475,1120011400,1.12001140010016e+18,16-27,뮤직앤갤러리,,3110131,66.38,0.0,24.443133457715437,False
13760,MA0101202306A0102784,1114016000,1.11401600010057e+18,57-2,블루커피베이크,,3120031,119.64,3.871238747654523,56.16042861886702,False
13761,MA0106202406A2464768,1168010600,1.16801060010944e+18,944-31,스타벅스,삼성역섬유센터R,3120222,2954.2,0.0,51.267116025249074,False
13762,MA010120220802727479,1153010800,1.15301080010145e+18,145-27,도론수제,,3110690,128.7,0.0,0.0,False
13763,MA010120220808431525,1168010500,1.16801050010165e+18,165-15,리틀우,,3120221,286.07,2.688007385606667,36.42038964924736,False
13764,MA0106202406A2465418,1126010600,1.12601060010563e+18,563-3,스타벅스,중랑구청,3110272,437.56,0.0,9.204683663415636,True
13765,MA010120220806738397,1159010700,1.1590107001104602e+18,1046-39,이디야커피,사당역점,3110850,108.62,0.0,25.226857722593348,True
13766,MA0106202201A0153177,1168010500,1.16801050010077e+18,77-11,커피빈삼성봉은사거리,코리아,3120221,219.0,1.2071062555833698,41.52625561490616,False
13767,MA0106202201A0153076,1168010500,1.16801050010077e+18,77-11,커피빈삼성봉은8,사거리점,3120221,219.0,1.2071062555833698,41.52625561490616,False
13768,MA0106202201A0153165,1168010500,1.16801050010077e+18,77-11,커피빈삼성봉은,사거리점,3120221,219.0,1.2071062555833698,41.52625561490616,False
13769,MA0106202201A0153557,1168010500,1.16801050010077e+18,77-11,커피빈삼성봉은사거리점,코리아,3120221,219.0,1.2071062555833698,41.52625561490616,False
13770,MA0106202201A0153233,1168010500,1.16801050010077e+18,77-11,커피빈삼성봉은사로점,코리아,3120221,219.0,1.2071062555833698,41.52625561490616,False
13771,MA010120220803770340,1120010700,1.12001070010001e+18,1-41,브릭스커피,,3120049,110.97,0.0,22.24657212785067,False
13772,MA0101202310A0076022,1129013800,1.1290138001027004e+18,270-367,빽다방장위뉴타운점,,3110329,75.82,1.3688450465007689,39.191356151688446,True
13773,MA010120220805935081,1171010400,1.17101040010085e+18,85-11,커피베이송파여성문화회관점,,3120228,0.0,21.95667355092176,42.294971476802985,False
13774,MA0101202406A0572325,1171010500,1.17101050010213e+18,213-3,트렌차이즈,,3120226,127.4,0.0,0.0,True
13775,MA010120220805269727,1144010300,1.1440103001013902e+18,139-157,칸테,,3110061,74.57,12.17638267060004,35.744540690322985,False
13776,MA010120220807290965,1144012200,1.14401220010386e+18,386-11,커피디엔에이합정,,3120101,132.2,6.180975076434891,25.52400161010946,False
13777,MA010120220812088252,1147010100,1.14701010010118e+18,118-7,브론토,,3120113,190.46,0.0,0.0,True
13778,MA010120220812280508,1121510200,1.12151020010236e+18,236-10,블루빈스커피,능동점,3120055,175.08,8.707421757576267,50.183833497808806,False
13779,MA0106202201A0153326,1111016800,1.11101680010001e+18,1-95,커피빈대학로마로니에점,코리아,3120012,,,,
13780,MA0101202311A0082696,1168010700,1.16801070010589e+18,589,르플레,,3120190,300.23,1.9287923102498272,24.894992531835705,False
13781,MA0101202210A0023147,1126010200,,268-33,이디야커피,,3110267,,,,
13782,MA010120220809269000,1144012300,1.14401230010057e+18,57-91,고망고,망원점,3110544,,,,
13783,MA010120220800301442,1144010200,1.14401020010242e+18,242-43,경성커피,소담점,3110586,,,,
13784,MA0101202406A0569452,1120011500,1.1200115001030902e+18,309-148,앤투케이,,3110131,421.12,0.0,0.0,False
13785,MA0101202303A0116169,1171010500,1.17101050010284e+18,284-2,에스오에스커피&브런치,,3120228,170.08,0.0,0.0,False
13786,MA0101202305A0068562,1129011800,1.12901180010233e+18,233,매머드익스프레스,성신여대점,3120072,122.01,0.0,0.0,True
13787,MA0106202201A0153295,1168010800,1.16801080010278e+18,278-22,커피빈선정릉역점,,3120207,196.98,0.0,41.23775225263289,True
13788,MA010120220812246245,1117010800,1.1170108001003302e+18,33-248,둥지Oh!그린바,,3110067,92.33,5.950037515862968,35.25629043210214,False
13789,MA010120220814039405,1111012700,1.11101270010009e+18,9,브루다인사동,,3120008,0.0,0.0,32.27264840908702,True
13790,MA010120220805299657,1144012300,1.14401230010338e+18,338-76,스몰커피로스터스,,3110544,,,,
13791,MA0101202303A0014859,1171010400,1.17101040010012e+18,12-6,앤티크커피Antique-coffee,,3111013,0.0,0.0,0.0,False
13792,MA010120220800407089,1120011500,1.1200115001028e+18,280-6,나드에프앤비(NARDF&BCo.，Ltd.)주,,3110137,0.0,0.0,0.0,False
13793,MA010120220813946240,1159010700,,307-4,아무르,,3110846,,,,
13794,MA010120220813174346,1168010400,,21-8,스티브,,3120200,,,,
13795,MA0101202311A0001104,1147010200,1.14701020010736e+18,736-15,카페도트,,3110620,104.66,26.0190074399602,38.56537454770505,False
13796,MA0101202406A0268085,1174010500,1.17401050010416e+18,416-6,우지커피강동성심,병원점,3120246,592.32,0.0,0.0,True
13797,MA010120220803489550,1114015300,1.11401530010079e+18,79-5,동방,,3130038,305.26,0.0,0.0,True
13798,MA010120220800517118,1168010500,1.16801050010169e+18,169-10,이디야커피삼성,한전점,3120222,644.36,0.0,46.33161911614788,False
13799,MA010120220808213608,1168010500,1.16801050010169e+18,169-10,매머드커피익스프레스현대GBC점,삼성역,3120222,644.36,0.0,46.33161911614788,False
13800,MA0101202305A0023147,1111016000,1.11101600010206e+18,206,더벤티,,3120014,196.75,0.0,0.0,False
13801,MA010120220813075513,1121510100,1.12151010010107e+18,107-41,카페오픈24,아차산점,3110176,,,,
13802,MA010120220800002889,1111015500,1.11101550010052e+18,52-1,꽃휴게실,,3120009,,,,
13803,MA0101202303A0070977,1159010200,,474,매머드익스프레스숭실대입구역점,,3110837,,,,
13804,MA0101202311A0012752,1156011000,1.15601100010001e+18,1-6,베베커피,,3120148,130.92,534.5649811319294,42.99367533203876,False
13805,MA010120220800623943,1141011100,1.1410111001033402e+18,334-99,동네카페하하하,,3110519,0.0,11.963584581574036,25.073605237476208,True
13806,MA010120220804798060,1168010800,1.16801080010071e+18,71-2,이디야건설회관점,,3120196,6930.5,0.0,0.0,True
13807,MA0101202310A0038927,1114013900,1.11401390010017e+18,17-2,포미스커피,,3120032,50.4,0.0,20.935098700492382,True
13808,MA010120220803252013,1114013900,1.11401390010017e+18,17-2,아마스빈,동국대점,3120032,50.4,0.0,20.935098700492382,True
13809,MA0101202409A0112478,1174010300,1.17401030010259e+18,259,커피나인상일,,3111089,288.2,0.0,0.9170991310748492,False
13810,MA010120220808598911,1174010500,1.17401050010406e+18,406-10,아우어룸,,3111077,84.4,3.0036225642807777,36.80623591265269,False
13811,MA010120220803279187,1168010600,,1000-2,아리스타,삼성점,3120222,,,,
13812,MA010120220807941294,1144012400,1.14401240010255e+18,255-24,아사프,,3120104,87.63,0.0,38.01906509660249,False
