상가업소번호,TRDAR_CD,도로명주소,est_총_유동인구_수,est_시간대_00_06_유동인구_수,est_시간대_06_11_유동인구_수,est_시간대_11_14_유동인구_수,est_시간대_14_17_유동인구_수,est_시간대_17_21_유동인구_수,est_시간대_21_24_유동인구_수,상권_코드,매출_최대_시간대,기준_년분기_코드,피크_유동인구_수_상권별,피크_유동인구_수_11_14
MA010120220810078031,3120129,서울특별시 구로구 디지털로34길 27,4921.659574468085,571.9361702127659,1099.3475177304963,1024.3758865248226,999.709219858156,854.9290780141844,371.3687943262411,3120129,11_14,20244,1024.3758865248226,1024.3758865248226
MA0101202406A0284948,3120051,서울특별시 성동구 왕십리로 100,,,,,,,,3120051,11_14,20244,,
MA010120220813590365,3120040,서울특별시 용산구 새창로 181,14848.421052631578,2163.986842105264,3076.5789473684213,2581.1973684210525,2675.118421052632,2911.2631578947367,1440.2894736842106,3120040,11_14,20244,2581.1973684210525,2581.1973684210525
MA010120220800610655,3120040,서울특별시 용산구 새창로 181,14848.421052631578,2163.986842105264,3076.5789473684213,2581.1973684210525,2675.118421052632,2911.2631578947367,1440.2894736842106,3120040,11_14,20244,2581.1973684210525,2581.1973684210525
MA0101202305A0060500,3120040,서울특별시 용산구 새창로 181,14848.421052631578,2163.986842105264,3076.5789473684213,2581.1973684210525,2675.118421052632,2911.2631578947367,1440.2894736842106,3120040,11_14,20244,2581.1973684210525,2581.1973684210525
MA010120220814379708,3120040,서울특별시 용산구 새창로 181,14848.421052631578,2163.986842105264,3076.5789473684213,2581.1973684210525,2675.118421052632,2911.2631578947367,1440.2894736842106,3120040,11_14,20244,2581.1973684210525,2581.1973684210525
MA0101202406A0050230,3120054,서울특별시 광진구 군자로 81,73541.03571428571,18391.17857142857,15239.42857142857,9457.67857142857,9155.92857142857,12076.17857142857,9220.67857142857,3120054,17_21,20244,12076.17857142857,
MA010120220803911228,3110295,서울특별시 성북구 정릉로 263,144695.33333333334,36891.66666666666,29191.0,16908.5,17289.333333333332,25349.33333333333,19065.5,3110295,11_14,20244,16908.5,16908.5
MA010120220812362998,3120051,서울특별시 성동구 왕십리로 102,,,,,,,,3120051,11_14,20244,,
MA0101202301A0011617,3120051,서울특별시 성동구 왕십리로 98,,,,,,,,3120051,11_14,20244,,
MA010120220800000033,3120005,서울특별시 종로구 삼청로 122-1,,,,,,,,3120005,11_14,20244,,
MA0101202212A0005429,3120006,서울특별시 종로구 삼봉로 66,41758.41176470588,3504.8823529411766,7938.058823529412,8751.411764705883,8826.89705882353,9333.0,3404.1617647058824,3120006,11_14,20244,8751.411764705883,8751.411764705883
MA0101202406A0119836,3120132,서울특별시 금천구 시흥대로 399,9096.890909090907,2112.1545454545453,1914.654545454545,1223.2363636363634,1222.581818181818,1528.8,1095.4454545454546,3120132,11_14,20244,1223.2363636363634,1223.2363636363634
MA0101202406A0329908,3120081,서울특별시 노원구 동일로 1393,,,,,,,,3120081,17_21,20244,,
MA010120220810222575,3120081,서울특별시 노원구 동일로 1393,,,,,,,,3120081,17_21,20244,,
MA010120220813891098,3120031,서울특별시 중구 을지로 100,,,,,,,,3120031,11_14,20244,,
MA0101202306A0109569,3120031,서울특별시 중구 을지로 100,,,,,,,,3120031,11_14,20244,,
MA0106202312A0992704,3120031,서울특별시 중구 을지로 100,,,,,,,,3120031,11_14,20244,,
MA010120220809931824,3120031,서울특별시 중구 을지로 100,,,,,,,,3120031,11_14,20244,,
MA010120220806884933,3120031,서울특별시 중구 을지로 100,,,,,,,,3120031,11_14,20244,,
MA010120220808522095,3120031,서울특별시 중구 을지로 100,,,,,,,,3120031,11_14,20244,,
MA010120220813311106,3120139,서울특별시 영등포구 가마산로 382,45837.64705882353,11798.117647058823,9393.29411764706,5546.529411764706,5526.823529411765,7692.35294117647,5880.588235294118,3120139,11_14,20244,5546.529411764706,5546.529411764706
MA010120220808168428,3120043,서울특별시 중구 세종대로 23,31521.147058823528,1816.9117647058824,7844.0,7760.764705882353,7810.705882352941,4893.441176470588,1395.4411764705883,3120043,11_14,20244,7760.764705882353,7760.764705882353
MA010120220808817009,3110085,서울특별시 용산구 녹사평대로46길 31,59167.0,15255.57142857143,12126.047619047618,7259.190476190476,7277.333333333333,9880.09523809524,7368.666666666667,3110085,11_14,20244,7259.190476190476,7259.190476190476
MA010120220800841975,3111061,서울특별시 강동구 상암로 51,210916.57142857145,61537.71428571428,42796.357142857145,21807.14285714286,21941.14285714286,34101.78571428572,28732.571428571428,3111061,11_14,20244,21807.14285714286,21807.14285714286
MA010120220803110288,3120072,서울특별시 성북구 아리랑로 23,,,,,,,,3120072,17_21,20244,,
MA010120220808672646,3120189,서울특별시 강남구 테헤란로6길 30,66708.41739130435,8153.51304347826,12463.765217391305,12197.130434782608,12635.078260869564,14691.330434782609,6567.617391304348,3120189,11_14,20244,12197.130434782608,12197.130434782608
MA010120220808982179,3110159,서울특별시 광진구 아차산로40길 16-3,254210.42857142855,66203.21428571429,52044.857142857145,29265.64285714286,29537.571428571428,43339.78571428572,33819.21428571428,3110159,11_14,20244,29265.64285714286,29265.64285714286
MA010120220807724774,3120103,서울특별시 마포구 홍익로2길 7,23777.945054945056,4408.258241758242,3191.521978021978,3208.554945054945,3946.6098901098894,5723.6373626373625,3299.368131868132,3120103,14_17,20244,3946.6098901098894,
MA0106202406A2465622,3120003,서울특별시 종로구 종로 1,19799.421875,1841.828125,4280.125,4257.3125,4214.703125,3870.90625,1334.5625,3120003,11_14,20244,4257.3125,4257.3125
MA0101202406A0399268,3120103,서울특별시 마포구 와우산로15길 38,23777.945054945056,4408.258241758242,3191.521978021978,3208.554945054945,3946.6098901098894,5723.6373626373625,3299.368131868132,3120103,14_17,20244,3946.6098901098894,
MA0106202406A2466302,3120166,서울특별시 서초구 방배로 114,36346.125,6648.59375,7226.96875,5622.8125,5663.6875,7130.125,4054.03125,3120166,11_14,20244,5622.8125,5622.8125
MA010120220812234000,3120104,서울특별시 마포구 성미산로28길 25,29431.44970414201,5683.852071005917,4949.313609467456,4065.7100591715975,4670.745562130178,6471.455621301775,3590.378698224852,3120104,14_17,20244,4670.745562130178,
MA010120220806547930,3120166,서울특별시 서초구 방배로 113,36346.125,6648.59375,7226.96875,5622.8125,5663.6875,7130.125,4054.03125,3120166,11_14,20244,5622.8125,5622.8125
MA010120220811889850,3120215,서울특별시 강남구 삼성로81길 25,52891.98412698413,7829.015873015873,11618.238095238095,10077.079365079366,9807.412698412698,9081.253968253968,4478.9682539682535,3120215,11_14,20244,10077.079365079366,10077.079365079366
MA010120220800511764,3110646,서울특별시 강서구 강서로 237,,,,,,,,3110646,11_14,20244,,
MA0101202309A0041107,3120104,서울특별시 마포구 동교로 252,29431.44970414201,5683.852071005917,4949.313609467456,4065.7100591715975,4670.745562130178,6471.455621301775,3590.378698224852,3120104,14_17,20244,4670.745562130178,
MA010120220804165777,3120171,서울특별시 서초구 반포대로14길 30,56543.79310344828,9443.758620689656,11914.689655172411,9462.51724137931,9656.137931034482,10529.310344827589,5537.344827586207,3120171,11_14,20244,9462.51724137931,9462.51724137931
MA010120220813426921,3120191,서울특별시 강남구 논현로 646,55185.833333333336,10241.40476190476,11749.333333333334,9150.452380952382,9153.97619047619,9443.714285714286,5446.952380952381,3120191,11_14,20244,9150.452380952382,9150.452380952382
MA0106202406A2465558,3120190,서울특별시 강남구 논현로 834,34610.23809523809,5650.190476190476,6982.619047619048,6208.928571428572,6275.761904761905,6325.857142857143,3166.8809523809523,3120190,11_14,20244,6208.928571428572,6208.928571428572
MA010120220803063283,3111073,서울특별시 강동구 풍성로61길 6,233974.14285714287,64299.142857142855,49678.642857142855,26711.714285714286,25887.785714285717,36480.0,30916.85714285714,3111073,11_14,20244,26711.714285714286,26711.714285714286
MA010120220814230739,3120179,서울특별시 서초구 서운로6길 25,42283.66666666666,6600.25,9236.966666666667,7381.066666666667,6926.066666666667,8042.466666666666,4096.833333333333,3120179,11_14,20244,7381.066666666667,7381.066666666667
MA0101202305A0097465,3120190,서울특별시 강남구 압구정로30길 70,34610.23809523809,5650.190476190476,6982.619047619048,6208.928571428572,6275.761904761905,6325.857142857143,3166.8809523809523,3120190,11_14,20244,6208.928571428572,6208.928571428572
MA0101202406A0395359,3120237,서울특별시 송파구 송이로 91,,,,,,,,3120237,11_14,20244,,
MA010120220807051217,3120051,서울특별시 성동구 왕십리로 94-2,46244.80701754386,6209.087719298245,9308.491228070176,8390.105263157895,8740.157894736842,9463.877192982456,4133.087719298245,3120051,11_14,20244,8390.105263157895,8390.105263157895
MA010120220811639550,3120066,서울특별시 동대문구 천호대로89길 9,,,,,,,,3120066,11_14,20244,,
MA010120220806866804,3120067,서울특별시 동대문구 답십리로66길 25,,,,,,,,3120067,11_14,20244,,
MA0101202411A0136704,3120175,서울특별시 서초구 효령로55길 16,,,,,,,,3120175,11_14,20244,,
MA0101202406A0093309,3120228,서울특별시 송파구 백제고분로42길 14,,,,,,,,3120228,11_14,20244,,
MA010120220800205027,3120103,서울특별시 마포구 잔다리로3길 31,23777.945054945056,4408.258241758242,3191.521978021978,3208.554945054945,3946.6098901098894,5723.6373626373625,3299.368131868132,3120103,14_17,20244,3946.6098901098894,
MA010120220811878847,3120052,서울특별시 성동구 연무장13길 3,26762.849056603773,2849.0377358490564,5276.603773584906,5273.207547169812,5666.094339622641,5576.88679245283,2121.056603773585,3120052,11_14,20244,5273.207547169812,5273.207547169812
MA010120220805994072,3111004,서울특별시 송파구 삼전로9길 5-21,106039.85,30095.95,21598.4,11258.2,11228.3,17296.95,14562.1,3111004,14_17,20244,11228.3,
MA0101202305A0096502,3110620,서울특별시 양천구 목동중앙남로 24-1,131017.2,39404.2,26587.6,13036.6,12838.733333333334,20425.2,18724.866666666665,3110620,11_14,20244,13036.6,13036.6
MA010120220803769414,3120055,서울특별시 광진구 동일로60길 45,52230.89795918368,11744.204081632652,10489.448979591836,6356.755102040816,6631.632653061224,10103.326530612245,6905.571428571428,3120055,17_21,20244,10103.326530612245,
MA010120220808664817,3110762,서울특별시 영등포구 양평로30길 14,27316.796875,7093.546875,5903.046875,3500.546875,3431.421875,4177.578125,3210.625,3110762,11_14,20244,3500.546875,3500.546875
MA0101202406A0353245,3110762,서울특별시 영등포구 양평로30길 14,27316.796875,7093.546875,5903.046875,3500.546875,3431.421875,4177.578125,3210.625,3110762,11_14,20244,3500.546875,3500.546875
MA010120220812650933,3110081,서울특별시 용산구 신흥로 30-1,54465.8064516129,14904.58064516129,11589.483870967742,6265.129032258064,6233.774193548387,8672.193548387097,6800.580645161291,3110081,17_21,20244,8672.193548387097,
MA010120220810336599,3110860,서울특별시 관악구 난곡로 290,,,,,,,,3110860,06_11,20244,,
MA010120220812647138,3120009,서울특별시 종로구 돈화문로 67,,,,,,,,3120009,17_21,20244,,
MA0101202209A0062660,3120104,서울특별시 마포구 동교로38길 28,14715.724852071004,2841.9260355029587,2474.656804733728,2032.8550295857988,2335.372781065089,3235.7278106508875,1795.189349112426,3120104,14_17,20244,2335.372781065089,
MA010120220813934253,3120104,서울특별시 마포구 동교로38길 28,14715.724852071004,2841.9260355029587,2474.656804733728,2032.8550295857988,2335.372781065089,3235.7278106508875,1795.189349112426,3120104,14_17,20244,2335.372781065089,
MA010120220803144911,3120094,서울특별시 마포구 신촌로20길 23,34415.08152173913,5991.364130434783,5837.315217391304,4962.445652173913,5296.125,7889.548913043478,4438.271739130435,3120094,17_21,20244,7889.548913043478,
MA0101202406A0007966,3120094,서울특별시 마포구 신촌로20길 23,34415.08152173913,5991.364130434783,5837.315217391304,4962.445652173913,5296.125,7889.548913043478,4438.271739130435,3120094,17_21,20244,7889.548913043478,
MA010120220812678270,3120198,서울특별시 강남구 도곡로25길 31,45278.69387755102,9468.530612244898,9837.102040816326,7053.897959183673,6925.367346938776,7299.326530612245,4694.469387755102,3120198,11_14,20244,7053.897959183673,7053.897959183673
MA0101202406A0553066,3110229,서울특별시 동대문구 답십리로72길 124,,,,,,,,3110229,21_24,20244,,
MA0101202409A0124894,3110429,서울특별시 노원구 섬밭로 16,76557.66666666667,18143.83333333333,15539.75,9557.208333333334,9735.916666666666,13791.875,9789.166666666666,3110429,11_14,20244,9557.208333333334,9557.208333333334
MA0101202305A0085675,3110429,서울특별시 노원구 섬밭로 16,76557.66666666667,18143.83333333333,15539.75,9557.208333333334,9735.916666666666,13791.875,9789.166666666666,3110429,11_14,20244,9557.208333333334,9557.208333333334
MA0101202406A0123374,3110819,서울특별시 동작구 신대방3길 83,90136.0,23968.6,19237.1,10111.9,10068.2,14897.2,11853.2,3110819,14_17,20244,10068.2,
MA0101202406A0420492,3120051,서울특별시 성동구 왕십리로 94-1,46244.80701754386,6209.087719298245,9308.491228070176,8390.105263157895,8740.157894736842,9463.877192982456,4133.087719298245,3120051,11_14,20244,8390.105263157895,8390.105263157895
MA010120220807208814,3120129,서울특별시 구로구 디지털로26길 87,14764.978723404256,1715.8085106382978,3298.0425531914893,3073.127659574468,2999.127659574468,2564.7872340425533,1114.106382978723,3120129,11_14,20244,3073.127659574468,3073.127659574468
MA0106202406A2465799,3120209,서울특별시 강남구 학동로 419,52671.0625,9429.125,10775.4375,8505.4375,8794.75,9859.875,5306.5,3120209,11_14,20244,8505.4375,8505.4375
MA0101202303A0095591,3110645,서울특별시 강서구 강서로45길 92-5,,,,,,,,3110645,11_14,20244,,
MA010120220803497882,3120032,서울특별시 중구 서애로1길 10,,,,,,,,3120032,11_14,20244,,
MA0101202406A0501380,3120197,서울특별시 강남구 언주로81길 57,45469.5046728972,5491.355140186916,10047.943925233643,9159.44859813084,8973.859813084113,8172.532710280374,3624.364485981309,3120197,11_14,20244,9159.44859813084,9159.44859813084
MA010120220802649750,3120160,서울특별시 서초구 방배천로2길 51,54887.51282051282,9106.794871794871,9413.692307692309,7374.641025641025,7932.205128205128,13574.333333333334,7485.897435897436,3120160,17_21,20244,13574.333333333334,
MA010120220800896110,3120157,서울특별시 관악구 봉천로14길 17,126983.30555555556,30040.694444444445,24446.25,14834.916666666666,15633.0,24529.88888888889,17498.527777777777,3120157,17_21,20244,24529.88888888889,
MA010120220804996333,3120114,서울특별시 양천구 목동서로 159-1,47699.6,9514.12,9159.36,6613.04,7104.24,9550.4,5758.4,3120114,11_14,20244,6613.04,6613.04
MA010120220801162112,3120131,서울특별시 금천구 가산디지털1로 100,3827.535256410257,523.8012820512821,861.7147435897438,741.2211538461539,736.0769230769231,656.2179487179488,308.50320512820514,3120131,11_14,20244,741.2211538461539,741.2211538461539
MA0101202212A0014500,3120131,서울특별시 금천구 가산디지털1로 100,3827.535256410257,523.8012820512821,861.7147435897438,741.2211538461539,736.0769230769231,656.2179487179488,308.50320512820514,3120131,11_14,20244,741.2211538461539,741.2211538461539
MA010120220805360987,3120131,서울특별시 금천구 가산디지털1로 100,3827.535256410257,523.8012820512821,861.7147435897438,741.2211538461539,736.0769230769231,656.2179487179488,308.50320512820514,3120131,11_14,20244,741.2211538461539,741.2211538461539
MA010120220806959383,3120110,서울특별시 양천구 목동로 210,51837.083333333336,11486.166666666666,9845.583333333334,6532.083333333333,7154.291666666667,10053.291666666666,6765.666666666667,3120110,11_14,20244,6532.083333333333,6532.083333333333
MA010120220803327316,3110732,서울특별시 금천구 시흥대로139길 8,172616.33333333334,44584.333333333336,35874.666666666664,20673.33333333333,20555.666666666668,28952.666666666668,21975.33333333333,3110732,11_14,20244,20673.33333333333,20673.33333333333
MA010120220812209412,3110012,서울특별시 종로구 경희궁길 9,71826.625,12669.75,15508.875,12293.0,11970.0,12579.5,6805.5,3110012,11_14,20244,12293.0,12293.0
MA010120220810107301,3120153,서울특별시 동작구 장승배기로 151,35791.816326530614,6190.714285714285,7391.612244897959,5141.7959183673465,5391.734693877551,7549.285714285715,4126.673469387755,3120153,17_21,20244,7549.285714285715,
MA0101202301A0102602,3110404,서울특별시 도봉구 덕릉로 214,195189.8,55352.26666666667,39625.66666666666,21043.33333333333,20586.733333333334,31321.266666666663,27260.533333333333,3110404,11_14,20244,21043.33333333333,21043.33333333333
MA010120220808644423,3120148,서울특별시 영등포구 의사당대로 22,10436.46511627907,922.186046511628,2445.720930232558,2303.3488372093025,2308.6976744186045,1829.1162790697676,627.4418604651163,3120148,11_14,20244,2303.3488372093025,2303.3488372093025
MA0106202201A0126936,3110601,서울특별시 양천구 곰달래로 8,175770.375,52658.25,36367.75,17597.625,17704.875,26794.0,24648.125,3110601,11_14,20244,17597.625,17597.625
MA010120220813381400,3120240,서울특별시 송파구 동남로18길 39-1,,,,,,,,3120240,11_14,20244,,
MA010120220807086346,3120187,서울특별시 서초구 강남대로79길 42,47629.74025974026,7131.454545454545,9034.311688311687,7720.87012987013,8190.688311688312,10378.662337662336,5173.74025974026,3120187,11_14,20244,7720.87012987013,7720.87012987013
MA010120220807901043,3120189,서울특별시 서초구 강남대로 359,66708.41739130435,8153.51304347826,12463.765217391305,12197.130434782608,12635.078260869564,14691.330434782609,6567.617391304348,3120189,11_14,20244,12197.130434782608,12197.130434782608
MA010120220813345157,3110241,서울특별시 중랑구 동일로143길 10,99777.3,25614.6,19415.1,11649.6,11979.6,17565.9,13552.4,3110241,11_14,20244,11649.6,11649.6
MA010120220804582845,3130086,서울특별시 동대문구 약령중앙로 12,163126.55555555556,26906.444444444445,36191.333333333336,28220.777777777777,28032.222222222223,28230.0,15545.666666666666,3130086,06_11,20244,36191.333333333336,
MA010120220800450670,3120052,서울특별시 성동구 성수일로10길 33,26762.849056603773,2849.0377358490564,5276.603773584906,5273.207547169812,5666.094339622641,5576.88679245283,2121.056603773585,3120052,11_14,20244,5273.207547169812,5273.207547169812
MA010120220808512247,3110942,서울특별시 서초구 동산로2길 40,90247.35294117648,26237.764705882357,20114.29411764706,10468.882352941177,9891.058823529413,12558.058823529413,10977.29411764706,3110942,11_14,20244,10468.882352941177,10468.882352941177
MA010120220803576142,3120153,서울특별시 동작구 노량진로16길 14,17895.908163265307,3095.3571428571427,3695.80612244898,2570.8979591836733,2695.8673469387754,3774.642857142857,2063.3367346938776,3120153,17_21,20244,3774.642857142857,
MA010120220805523836,3120153,서울특별시 동작구 노량진로16길 14,17895.908163265307,3095.3571428571427,3695.80612244898,2570.8979591836733,2695.8673469387754,3774.642857142857,2063.3367346938776,3120153,17_21,20244,3774.642857142857,
MA010120220808313669,3120228,서울특별시 송파구 송파대로48길 5-1,52740.333333333336,10382.48717948718,10319.358974358976,7490.333333333333,7748.974358974359,10587.94871794872,6211.2307692307695,3120228,11_14,20244,7490.333333333333,7490.333333333333
MA0106202201A1071261,3120104,서울특별시 마포구 월드컵북로4길 26,29431.44970414201,5683.852071005917,4949.313609467456,4065.7100591715975,4670.745562130178,6471.455621301775,3590.378698224852,3120104,14_17,20244,4670.745562130178,
MA0101202406A0003292,3110598,서울특별시 양천구 지양로 33,67433.75,16893.375,13133.125,7571.625,7806.375,12277.75,9751.75,3110598,11_14,20244,7571.625,7571.625
MA0101202210A0038289,3120129,서울특별시 구로구 디지털로26길 110,7382.489361702128,857.9042553191489,1649.021276595745,1536.563829787234,1499.563829787234,1282.393617021277,557.0531914893617,3120129,11_14,20244,1536.563829787234,1536.563829787234
MA0101202305A0135511,3120129,서울특별시 구로구 디지털로26길 110,7382.489361702128,857.9042553191489,1649.021276595745,1536.563829787234,1499.563829787234,1282.393617021277,557.0531914893617,3120129,11_14,20244,1536.563829787234,1536.563829787234
MA010120220803453597,3120037,서울특별시 중구 퇴계로 295,,,,,,,,3120037,11_14,20244,,
MA010120220812134701,3120198,서울특별시 강남구 역삼로26길 3,45278.69387755102,9468.530612244898,9837.102040816326,7053.897959183673,6925.367346938776,7299.326530612245,4694.469387755102,3120198,11_14,20244,7053.897959183673,7053.897959183673
MA010120220804689304,3120081,서울특별시 노원구 노해로 517-9,79559.8870967742,12622.59677419355,14257.725806451614,12175.983870967742,13354.016129032258,17846.33870967742,9303.241935483871,3120081,17_21,20244,17846.33870967742,
MA010120220809141129,3120145,서울특별시 영등포구 영등포로 192,103578.63414634146,18996.414634146346,18071.634146341465,15847.0,17543.878048780487,21319.731707317074,11799.975609756097,3120145,17_21,20244,21319.731707317074,
MA0106202201A0153130,3120098,서울특별시 마포구 매봉산로 75,3848.842105263158,360.593984962406,836.0676691729324,809.3684210526314,833.015037593985,730.3458646616541,279.45864661654133,3120098,11_14,20244,809.3684210526314,809.3684210526314
MA010120220808422762,3120098,서울특별시 마포구 매봉산로 75,3848.842105263158,360.593984962406,836.0676691729324,809.3684210526314,833.015037593985,730.3458646616541,279.45864661654133,3120098,11_14,20244,809.3684210526314,809.3684210526314
MA010120220807110043,3120098,서울특별시 마포구 매봉산로 75,3848.842105263158,360.593984962406,836.0676691729324,809.3684210526314,833.015037593985,730.3458646616541,279.45864661654133,3120098,11_14,20244,809.3684210526314,809.3684210526314
MA010120220800296770,3120098,서울특별시 마포구 매봉산로 75,3848.842105263158,360.593984962406,836.0676691729324,809.3684210526314,833.015037593985,730.3458646616541,279.45864661654133,3120098,11_14,20244,809.3684210526314,809.3684210526314
MA0101202302A0082981,3120098,서울특별시 마포구 매봉산로 75,3848.842105263158,360.593984962406,836.0676691729324,809.3684210526314,833.015037593985,730.3458646616541,279.45864661654133,3120098,11_14,20244,809.3684210526314,809.3684210526314
MA010120220811830206,3120098,서울특별시 마포구 매봉산로 75,3848.842105263158,360.593984962406,836.0676691729324,809.3684210526314,833.015037593985,730.3458646616541,279.45864661654133,3120098,11_14,20244,809.3684210526314,809.3684210526314
MA010120220811564642,3120098,서울특별시 마포구 매봉산로 75,3848.842105263158,360.593984962406,836.0676691729324,809.3684210526314,833.015037593985,730.3458646616541,279.45864661654133,3120098,11_14,20244,809.3684210526314,809.3684210526314
MA010120220800604107,3120175,서울특별시 서초구 효령로 292,20148.102941176472,3757.852941176471,4443.14705882353,3292.058823529412,3283.823529411765,3389.558823529412,1981.6764705882356,3120175,11_14,20244,3292.058823529412,3292.058823529412
MA0106202201A0085275,3120175,서울특별시 서초구 효령로 292,20148.102941176472,3757.852941176471,4443.14705882353,3292.058823529412,3283.823529411765,3389.558823529412,1981.6764705882356,3120175,11_14,20244,3292.058823529412,3292.058823529412
MA0101202411A0000754,3120179,서울특별시 강남구 남부순환로359길 39,42283.66666666666,6600.25,9236.966666666667,7381.066666666667,6926.066666666667,8042.466666666666,4096.833333333333,3120179,11_14,20244,7381.066666666667,7381.066666666667
MA010120220812389623,3110468,서울특별시 은평구 역말로 72-1,134155.61111111112,39740.5,26611.33333333333,13416.055555555557,13899.777777777776,21804.444444444445,18683.555555555555,3110468,11_14,20244,13416.055555555557,13416.055555555557
MA0101202406A0424091,3120056,서울특별시 광진구 아차산로 413,54817.56,11495.12,10829.24,6970.6,7245.76,10894.64,7382.24,3120056,11_14,20244,6970.6,6970.6
MA010120220803090967,3120063,서울특별시 동대문구 왕산로37길 16,,,,,,,,3120063,11_14,20244,,
MA010120220803909414,3110331,서울특별시 성북구 화랑로32길 111,,,,,,,,3110331,11_14,20244,,
MA0101202211A0002076,3110846,서울특별시 동작구 사당로16길 93,143645.33333333334,40136.55555555556,29178.5,15255.833333333334,15615.222222222224,23841.88888888889,19617.33333333333,3110846,17_21,20244,23841.88888888889,
MA0101202406A0556458,3120189,서울특별시 강남구 테헤란로4길 37,66708.41739130435,8153.51304347826,12463.765217391305,12197.130434782608,12635.078260869564,14691.330434782609,6567.617391304348,3120189,11_14,20244,12197.130434782608,12197.130434782608
MA010120220808499637,3120014,서울특별시 종로구 종로31길 48,,,,,,,,3120014,11_14,20244,,
MA010120220810022340,3001491,서울특별시 용산구 이태원로 151,79051.5925925926,17722.74074074074,13378.37037037037,10647.074074074077,11489.851851851852,15502.74074074074,10310.814814814816,3001491,14_17,20244,11489.851851851852,
MA010120220805372602,3120072,서울특별시 성북구 보문로34길 100,29792.78260869565,5505.923913043478,5458.04347826087,3992.532608695652,4396.326086956522,6594.271739130435,3845.6739130434794,3120072,17_21,20244,6594.271739130435,
MA0101202406A0197661,3120103,서울특별시 마포구 와우산로15길 33,23777.945054945056,4408.258241758242,3191.521978021978,3208.554945054945,3946.6098901098894,5723.6373626373625,3299.368131868132,3120103,14_17,20244,3946.6098901098894,
MA010120220810100966,3110544,서울특별시 마포구 월드컵로23길 21,49500.61386138614,14324.772277227725,9509.89108910891,5188.752475247525,5469.693069306931,8127.425742574257,6880.118811881188,3110544,14_17,20244,5469.693069306931,
MA010120220800464407,3110064,서울특별시 용산구 효창원로62길 11,138419.7,35565.0,30156.7,17408.5,16561.6,21122.3,17605.7,3110064,14_17,20244,16561.6,
MA0101202210A0055320,3120136,서울특별시 영등포구 당산로20길 9-1,39268.53191489362,7404.36170212766,7894.04255319149,5969.191489361702,5987.872340425532,7529.914893617021,4483.148936170212,3120136,11_14,20244,5969.191489361702,5969.191489361702
MA010120220812206926,3120131,서울특별시 금천구 가산디지털1로 168,1148.2605769230768,157.14038461538462,258.5144230769231,222.3663461538461,220.82307692307688,196.8653846153846,92.55096153846152,3120131,11_14,20244,222.3663461538461,222.3663461538461
MA010120220814106411,3120131,서울특별시 금천구 가산디지털1로 168,1148.2605769230768,157.14038461538462,258.5144230769231,222.3663461538461,220.82307692307688,196.8653846153846,92.55096153846152,3120131,11_14,20244,222.3663461538461,222.3663461538461
MA010120220800987300,3120131,서울특별시 금천구 가산디지털1로 168,1148.2605769230768,157.14038461538462,258.5144230769231,222.3663461538461,220.82307692307688,196.8653846153846,92.55096153846152,3120131,11_14,20244,222.3663461538461,222.3663461538461
MA010120220811137564,3120131,서울특별시 금천구 가산디지털1로 168,1148.2605769230768,157.14038461538462,258.5144230769231,222.3663461538461,220.82307692307688,196.8653846153846,92.55096153846152,3120131,11_14,20244,222.3663461538461,222.3663461538461
MA0101202209A0074027,3120131,서울특별시 금천구 가산디지털1로 168,1148.2605769230768,157.14038461538462,258.5144230769231,222.3663461538461,220.82307692307688,196.8653846153846,92.55096153846152,3120131,11_14,20244,222.3663461538461,222.3663461538461
MA010120220804824234,3120131,서울특별시 금천구 가산디지털1로 168,1148.2605769230768,157.14038461538462,258.5144230769231,222.3663461538461,220.82307692307688,196.8653846153846,92.55096153846152,3120131,11_14,20244,222.3663461538461,222.3663461538461
MA0101202409A0230654,3120131,서울특별시 금천구 가산디지털1로 168,1148.2605769230768,157.14038461538462,258.5144230769231,222.3663461538461,220.82307692307688,196.8653846153846,92.55096153846152,3120131,11_14,20244,222.3663461538461,222.3663461538461
MA010120220807165917,3120131,서울특별시 금천구 가산디지털1로 168,1148.2605769230768,157.14038461538462,258.5144230769231,222.3663461538461,220.82307692307688,196.8653846153846,92.55096153846152,3120131,11_14,20244,222.3663461538461,222.3663461538461
MA0106202406A2466090,3120131,서울특별시 금천구 가산디지털1로 168,1148.2605769230768,157.14038461538462,258.5144230769231,222.3663461538461,220.82307692307688,196.8653846153846,92.55096153846152,3120131,11_14,20244,222.3663461538461,222.3663461538461
MA010120220812283325,3120131,서울특별시 금천구 가산디지털1로 168,1148.2605769230768,157.14038461538462,258.5144230769231,222.3663461538461,220.82307692307688,196.8653846153846,92.55096153846152,3120131,11_14,20244,222.3663461538461,222.3663461538461
MA010120220805344967,3120160,서울특별시 서초구 동작대로 44,54887.51282051282,9106.794871794871,9413.692307692309,7374.641025641025,7932.205128205128,13574.333333333334,7485.897435897436,3120160,17_21,20244,13574.333333333334,
MA010120220802978355,3120239,서울특별시 송파구 중대로29길 19,,,,,,,,3120239,11_14,20244,,
MA0106202201A0153280,3110093,서울특별시 용산구 이태원로 220,83331.88888888889,19710.944444444445,16765.38888888889,11066.333333333334,11380.722222222224,14222.888888888889,10185.555555555557,3110093,11_14,20244,11066.333333333334,11066.333333333334
MA010120220803908671,3110308,서울특별시 성북구 숭인로2길 34,,,,,,,,3110308,11_14,20244,,
