상가업소번호,상호명,지점명,상권_코드,상권_코드_명,시군구코드,시군구명,행정동코드,행정동명,법정동코드,법정동명,지번코드,지번본번지,지번부번지,지번주소,도로명코드,도로명,건물본번지,건물부번지,도로명주소,신우편번호,층정보,호정보,경도,위도,가장가까운_지하철역,지하철역_거리(m),가장가까운_버스정류장,버스정류장_거리(m),반경500m내_카페수,밀집등급,est_총_유동인구_수,피크_유동인구_수_상권별,피크_유동인구_수_11_14,매출_최대_시간대,est_시간대_00_06_유동인구_수,est_시간대_06_11_유동인구_수,est_시간대_11_14_유동인구_수,est_시간대_14_17_유동인구_수,est_시간대_17_21_유동인구_수,est_시간대_21_24_유동인구_수,평균_평일_유동인구_수,평균_주말_유동인구_수,평일_대비_주말_유동인구_비율,총점,성공_여부,접한길이_m,도로2m이내접촉길이_m,교차로_존재_여부,집객시설_수,관공서_수,은행_수,종합병원_수,일반_병원_수,약국_수,유치원_수,초등학교_수,중학교_수,고등학교_수,대학교_수,백화점_수,슈퍼마켓_수,극장_수,숙박_시설_수,지하철_역_수,버스_정거장_수
MA0101202406A0192840,감성커피마곡역점,,3120118,마곡역(마곡),11500,강서구,11500620,공항동,1150010500,마곡동,1150010500107980012,798.0,12.0,서울특별시 강서구 마곡동 798-12,115003155049,서울특별시 강서구 마곡중앙1로,26.0,,서울특별시 강서구 마곡중앙1로 26,7807,1,,126.823860880292,37.5586308286772,5호선 마곡,222,마곡역6번출구,174,63,2,,,,,,,,,,,21465.4,16301.5,0.7594314571356694,,,,,,36.0,,6.0,,,7.0,,,,,,,,,,1.0,10.0
MA0101202409A0001566,행운다방,,3110759,문래예술촌(문래창작촌),11560,영등포구,11560605,문래동,1156012000,문래동2가,1156012000100140084,14.0,84.0,서울특별시 영등포구 문래동2가 14-84,115604154229,서울특별시 영등포구 도림로133길,9.0,,서울특별시 영등포구 도림로133길 9,7290,2,,126.894524947523,37.5135029112535,2호선 문래,493,문래우체국.문래예술공단,109,64,2,72876.1875,15532.291666666666,,17_21,11183.333333333334,14407.458333333334,11604.833333333334,12184.25,15532.291666666666,7964.0,508329.0,478205.0,0.9407391669568332,3.345,0.0,5.288452995159144,81.93159082392158,False,37.0,3.0,2.0,,,3.0,,,,,,,,,1.0,,10.0
MA0101202210A0014997,빽다방이태원경리단길점,,3110084,경리단길북측,11170,용산구,11170660,이태원2동,1117013000,이태원동,1117013000102250001,225.0,1.0,서울특별시 용산구 이태원동 225-1,111704106487,서울특별시 용산구 회나무로13길,5.0,,서울특별시 용산구 회나무로13길 5,4343,1,,126.989284760985,37.539534417406,6호선 녹사평(용산구청),586,해방촌,315,53,1,55631.55555555556,8905.555555555555,,17_21,15524.055555555557,11454.555555555557,6117.888888888889,6170.055555555556,8905.555555555555,7459.666666666667,139498.6,151936.5,1.089161468287137,3.3000000000000007,0.0,0.0,40.997188978494165,True,24.0,2.0,1.0,,,2.0,1.0,,,,,,,,,,9.0
MA0101202406A0042304,이피1.커피,,3110468,응암역 3번,11380,은평구,11380625,역촌동,1138010800,역촌동,1138010800100260018,26.0,18.0,서울특별시 은평구 역촌동 26-18,113804133286,서울특별시 은평구 진흥로7가길,10.0,,서울특별시 은평구 진흥로7가길 10,3404,1,,126.920691947364,37.605199805653,6호선 역촌,202,역촌역.역촌오거리,216,35,1,134155.61111111112,13416.055555555557,13416.055555555557,11_14,39740.5,26611.33333333333,13416.055555555557,13899.777777777776,21804.444444444445,18683.555555555555,335639.8,368300.5,1.097308781616483,3.0,0.0,0.0,0.0,False,31.0,2.0,,,1.0,3.0,1.0,,,,,,,,,,9.0
MA0101202409A0100059,엔더블유투비,,3120104,연남동(홍대),11440,마포구,11440710,연남동,1144012400,연남동,1144012400102550019,255.0,19.0,서울특별시 마포구 연남동 255-19,114404139122,서울특별시 마포구 동교로41길,3.0,,서울특별시 마포구 동교로41길 3,3984,2,,126.924110121081,37.5624949804328,경의중앙선호선 홍대입구,585,연남동,298,236,4,29431.44970414201,4670.745562130178,,14_17,5683.852071005917,4949.313609467456,4065.7100591715975,4670.745562130178,6471.455621301775,3590.378698224852,693591.0,752979.5,1.085624669293575,2.3,0.0,0.0,16.472948594993195,False,70.0,1.0,4.0,,,4.0,1.0,,,,1.0,,,2.0,1.0,,21.0
MA0101202308A0009093,서로하,,3110064,효창공원앞역 2번,11170,용산구,11170580,효창동,1117011900,효창동,1117011900100050117,5.0,117.0,서울특별시 용산구 효창동 5-117,111704106546,서울특별시 용산구 효창원로62길,19.0,,서울특별시 용산구 효창원로62길 19,4317,1,,126.962343729534,37.5398983096622,6호선 효창공원앞,112,효창공원앞역.이봉창역사울림관,77,47,1,138419.7,16561.6,,14_17,35565.0,30156.7,17408.5,16561.6,21122.3,17605.7,201757.6,187705.0,0.9303490921779404,3.2,0.0,0.0,39.57252500180425,False,21.0,,1.0,,,1.0,,,,,7.0,,,,,,4.0
MA010120220803572621,더치터치,,3120039,신당역,11140,중구,11140650,신당5동,1114016200,신당동,1114016200101210037,121.0,37.0,서울특별시 중구 신당동 121-37,111404103065,서울특별시 중구 다산로42길,43.0,10.0,서울특별시 중구 다산로42길 43-10,4577,3,,127.01906075232,37.564707253327,2호선 신당,114,신당역.중앙시장앞,99,57,2,92956.08333333331,13085.875,13085.875,11_14,19418.541666666668,17708.458333333332,13085.875,13087.625,17591.875,12063.708333333334,336231.8,274894.0,0.8175728768070123,3.792,0.0,0.0,17.650012920050838,False,55.0,3.0,5.0,,1.0,6.0,,,,,,,,,,2.0,3.0
MA010120220808378545,민들레커피숲,,3120063,청량리역(청량리),11230,동대문구,11230705,청량리동,1123010700,청량리동,1123010700107380000,738.0,,서울특별시 동대문구 청량리동 738,112303105018,서울특별시 동대문구 홍릉로,13.0,,서울특별시 동대문구 홍릉로 13,2573,2,,127.044390696267,37.5814409315223,1호선 청량리(서울시립대입구),166,현대코아,25,29,0,75717.38461538461,12659.307692307691,12659.307692307691,11_14,12119.384615384615,14639.307692307691,12659.307692307691,13306.0,15149.153846153846,7844.153846153846,139011.6,144633.5,1.0404419487294585,2.3000000000000003,0.0,0.0,0.0,True,82.0,3.0,4.0,1.0,,11.0,,,,,,,,1.0,1.0,2.0,16.0
MA0101202406A0084204,코그.,,3120104,연남동(홍대),11440,마포구,11440660,서교동,1144012100,동교동,1144012100102010049,201.0,49.0,서울특별시 마포구 동교동 201-49,114403112014,서울특별시 마포구 동교로,183.0,12.0,서울특별시 마포구 동교로 183-12,3992,1,,126.921432969983,37.5574386375781,2호선 홍대입구,213,홍대입구역,172,249,4,29431.44970414201,4670.745562130178,,14_17,5683.852071005917,4949.313609467456,4065.7100591715975,4670.745562130178,6471.455621301775,3590.378698224852,693591.0,752979.5,1.085624669293575,3.2,0.0,,,,70.0,1.0,4.0,,,4.0,1.0,,,,1.0,,,2.0,1.0,,21.0
MA0106202307A2051374,로마노에스프레소바,,3130195,도화동 상점가,11440,마포구,11440585,도화동,1144010400,도화동,1144010400100380001,38.0,1.0,서울특별시 마포구 도화동 38-1,114403005018,서울특별시 마포구 새창로,18.0,1.0,서울특별시 마포구 새창로 18-1,4169,1,,126.952000524977,37.5419398279709,공항철도1호선 공덕,65,공덕오거리,134,70,2,60219.642857142855,9412.964285714286,9412.964285714286,11_14,8997.17857142857,11358.82142857143,9412.964285714286,9620.892857142857,13844.32142857143,6985.428571428572,242733.8,236241.0,0.973251356012224,3.3999999999999995,0.0,0.0,30.898987094088334,False,42.0,2.0,,,,5.0,,,,,,,,,1.0,,8.0
MA0101202306A0092248,그레이덕,,3110134,성수119안전센터,11200,성동구,11200670,성수2가1동,1120011500,성수동2가,1120011500102350001,235.0,1.0,서울특별시 성동구 성수동2가 235-1,112003000001,서울특별시 성동구 동일로,41.0,,서울특별시 성동구 동일로 41,4777,1,,127.060566715446,37.536933501176,7호선 뚝섬유원지,807,영동대교북단,19,39,1,,,,14_17,,,,,,,214873.8,222653.0,1.0362035762387038,2.9,0.0,0.0,0.0,True,40.0,,,,,4.0,,,,,,,,,1.0,,18.0
MA010120220814112096,이디야커피구로역점,,3120125,구로역,11530,구로구,11530560,구로5동,1153010200,구로동,1153010200105850003,585.0,3.0,서울특별시 구로구 구로동 585-3,115303116005,서울특별시 구로구 구로중앙로,174.0,,서울특별시 구로구 구로중앙로 174,8213,,,126.88148960173,37.502408197674,경부선호선 구로,81,구로역.구로기계공구상가,234,31,0,34281.23809523809,5350.333333333333,5350.333333333333,11_14,5880.714285714285,7528.666666666667,5350.333333333333,5515.761904761905,6418.238095238095,3587.5238095238096,104793.4,97969.0,0.9348775781680908,3.9315,1.0,0.0,0.0,False,72.0,2.0,8.0,,1.0,8.0,,,,1.0,,1.0,8.0,1.0,1.0,1.0,19.0
MA010120220803222812,스트릿,,3110047,다산성곽길,11140,중구,11140625,다산동,1114016200,신당동,1114016200108210000,821.0,,서울특별시 중구 신당동 821,111403005001,서울특별시 중구 동호로,223.0,,서울특별시 중구 동호로 223,4604,1,,127.008341118453,37.5576176527531,3호선 동대입구,289,동대문역사문화공원,877,53,1,,,,,,,,,,,69346.6,56526.0,0.815122875526702,,,0.0,38.92570888968978,True,5.0,1.0,,,,,,,,,,,,,,,
MA0101202406A0004399,카닌,,3110047,다산성곽길,11140,중구,11140625,다산동,1114016200,신당동,1114016200108210000,821.0,,서울특별시 중구 신당동 821,111403005001,서울특별시 중구 동호로,223.0,,서울특별시 중구 동호로 223,4604,2,,127.008341118453,37.5576176527531,3호선 동대입구,289,동대문역사문화공원,877,53,1,,,,,,,,,,,69346.6,56526.0,0.815122875526702,,,0.0,38.92570888968978,True,5.0,1.0,,,,,,,,,,,,,,,
MA010120220810180067,생각이나서,,3120160,사당역(사당),11650,서초구,11650610,방배2동,1165010100,방배동,1165010100104740020,474.0,20.0,서울특별시 서초구 방배동 474-20,116504163574,서울특별시 서초구 청두곶길,4.0,,서울특별시 서초구 청두곶길 4,6694,1,,126.985495031215,37.4770943768451,4호선 사당,339,사당역14번출구,192,56,2,54887.51282051282,13574.333333333334,,17_21,9106.794871794871,9413.692307692309,7374.641025641025,7932.205128205128,13574.333333333334,7485.897435897436,307359.6,301908.5,0.982264747871874,4.0,1.0,0.0,31.511401971659417,False,82.0,2.0,4.0,,,6.0,,,,,1.0,,,,,2.0,9.0
MA0101202303A0013132,디저트39,삼성점,3120213,삼성중앙역,11680,강남구,11680580,삼성1동,1168010500,삼성동,1168010500101530029,153.0,29.0,서울특별시 강남구 삼성동 153-29,116804166765,서울특별시 강남구 테헤란로87길,57.0,,서울특별시 강남구 테헤란로87길 57,6166,2,,127.057198034011,37.5112926547807,9호선(연장)호선 삼성중앙,394,한별구립어린이집,224,122,3,53711.04878048781,9044.658536585366,9044.658536585366,11_14,9899.439024390244,10956.926829268292,9044.658536585366,8943.243902439024,9441.146341463416,5425.609756097561,337261.4,257922.5,0.7647554686068432,2.8,0.0,0.0,39.25590479310623,True,45.0,2.0,3.0,,,4.0,1.0,,,,,,,,,1.0,6.0
MA010120220804987806,카페소고,,3110265,망우역 1번,11260,중랑구,11260655,망우본동,1126010500,망우동,1126010500104890029,489.0,29.0,서울특별시 중랑구 망우동 489-29,112604118436,서울특별시 중랑구 신내로1길,15.0,,서울특별시 중랑구 신내로1길 15,2086,1,,127.096118124287,37.5994840445834,중앙선호선 망우,370,망우역.망우지구대,82,39,1,66424.66666666667,8471.166666666666,8471.166666666666,11_14,14141.166666666666,12957.833333333334,8471.166666666666,9449.5,13029.833333333334,8375.5,55600.6,60272.0,1.0840170789523855,5.147,1.0,9.58634228643736,27.846728309775703,False,20.0,1.0,,,1.0,2.0,,,,,,,,,,2.0,5.0
MA0101202301A0019050,알레그리아케이스퀘어시티점,광화문,3120026,을지로입구역,11140,중구,11140550,명동,1114010200,다동,1114010200100390000,39.0,,서울특별시 중구 다동 39,111403100021,서울특별시 중구 청계천로,24.0,,서울특별시 중구 청계천로 24,4521,,,126.980213840532,37.5685183467393,1호선 종각,300,종로1가(중),189,213,4,22929.89743589744,5365.076923076923,5365.076923076923,11_14,1260.4615384615386,5187.871794871795,5365.076923076923,5448.846153846154,4439.461538461538,1228.179487179487,149815.6,72594.0,0.484555680449833,3.84,0.0,0.0,0.0,False,62.0,4.0,19.0,,,7.0,,,,,,,,,,,6.0
MA0101202406A0311606,필라스에어,,3120188,압구정역,11680,강남구,11680545,압구정동,1168010700,신사동,1168010700106070005,607.0,5.0,서울특별시 강남구 신사동 607-5,116804166596,서울특별시 강남구 언주로167길,21.0,,서울특별시 강남구 언주로167길 21,6023,1,,127.031370774429,37.5263400812647,3호선 압구정,269,신구중학교,170,93,3,49801.6046511628,9475.232558139534,9475.232558139534,11_14,5999.53488372093,9408.162790697674,9475.232558139534,9808.883720930233,10802.813953488372,4306.976744186047,321883.2,266027.5,0.8264721489037017,1.9,0.0,4.096738588768672,42.84197460464011,False,215.0,,14.0,,1.0,36.0,,,,,,1.0,,2.0,,1.0,6.0
MA010120220802926065,카페달꼬미,,3120187,신논현역,11680,강남구,11680521,논현1동,1168010800,논현동,1168010800101670016,167.0,16.0,서울특별시 강남구 논현동 167-16,116804166011,서울특별시 강남구 강남대로122길,30.0,10.0,서울특별시 강남구 강남대로122길 30-10,6119,1,,127.025549596603,37.5077808120599,신분당선(연장2)호선 신논현,356,논현역(중),222,148,4,47629.74025974026,7720.87012987013,7720.87012987013,11_14,7131.454545454545,9034.311688311687,7720.87012987013,8190.688311688312,10378.662337662336,5173.74025974026,548752.0,461866.0,0.8416661807155145,3.3150000000000004,0.0,9.971563799555478,45.51771764009686,False,156.0,3.0,7.0,,1.0,23.0,,,,,,,,,,1.0,12.0
MA010120220808401127,파퓰러,,3120191,학동역,11680,강남구,11680521,논현1동,1168010800,논현동,1168010800101250008,125.0,8.0,서울특별시 강남구 논현동 125-8,116804166014,서울특별시 강남구 강남대로128길,69.0,,서울특별시 강남구 강남대로128길 69,6111,1,,127.026998916418,37.512285512517,7호선 학동,464,학동역6번출구,291,89,3,55185.833333333336,9150.452380952382,9150.452380952382,11_14,10241.40476190476,11749.333333333334,9150.452380952382,9153.97619047619,9443.714285714286,5446.952380952381,356529.2,267579.0,0.7505107576041458,4.759500000000001,1.0,18.4827853992096,60.21323786346536,True,68.0,4.0,6.0,,1.0,8.0,,,,,,,,1.0,,1.0,7.0
MA0101202406A0442152,플럼비,,3110303,성신여대입구역 1번,11290,성북구,11290575,동선동,1129011800,동선동3가,1129011800102200001,220.0,1.0,서울특별시 성북구 동선동3가 220-1,112904121219,서울특별시 성북구 보문로34길,95.0,,서울특별시 성북구 보문로34길 95,2844,,,127.020573493142,37.5914214765451,우이신설선호선 성신여대입구(돈암),375,돈암사거리.성신여대입구(중),321,146,4,66891.63157894737,7849.578947368421,7849.578947368421,11_14,18944.473684210527,14095.052631578948,7849.578947368421,7570.105263157895,9994.631578947368,8437.842105263158,184616.2,173929.0,0.9421112556752874,3.025,0.0,0.0,18.819455165333032,False,8.0,1.0,,,,,,,,,,,,,,,
MA0101202406A0120896,바나타이거암사역점,,3111060,암사역 2번(서울강동초등학교),11740,강동구,11740610,천호2동,1174010900,천호동,1174010900102880000,288.0,,서울특별시 강동구 천호동 288,117403124003,서울특별시 강동구 상암로,48.0,,서울특별시 강동구 상암로 48,5318,1,,127.128633863834,37.5494749397386,8호선 암사,124,암사역2번출구.암사종합시장,100,57,2,246984.7857142857,26573.14285714286,26573.14285714286,11_14,68270.21428571429,50366.642857142855,26573.14285714286,27037.214285714286,40901.21428571428,33836.28571428572,486502.4,512637.0,1.0537193650021048,2.0,0.0,0.0,54.51311733889271,True,37.0,,,,1.0,6.0,1.0,,,,,,,,,,6.0
MA0101202409A0024177,볼트커피바#2,,3120179,양재역,11650,서초구,11650520,서초2동,1165010800,서초동,1165010800113600022,1360.0,22.0,서울특별시 서초구 서초동 1360-22,116504163084,서울특별시 서초구 남부순환로347길,48.0,12.0,서울특별시 서초구 남부순환로347길 48-12,6730,1,,127.031761194136,37.4865876318513,3호선 양재(서초구청),301,뱅뱅사거리(중),113,93,3,42283.66666666666,7381.066666666667,7381.066666666667,11_14,6600.25,9236.966666666667,7381.066666666667,6926.066666666667,8042.466666666666,4096.833333333333,393825.2,283947.5,0.7209988086084892,2.7,0.0,2.7569529739781182,32.24296695583698,False,122.0,2.0,12.0,,1.0,16.0,,,,,,,,,,2.0,15.0
MA010120220808771072,아이오쓰리,,3110136,경수초등학교,11200,성동구,11200690,성수2가3동,1120011500,성수동2가,1120011500102750054,275.0,54.0,서울특별시 성동구 성수동2가 275-54,112004109346,서울특별시 성동구 성수이로20길,60.0,,서울특별시 성동구 성수이로20길 60,4787,1,,127.063150417618,37.5416623976569,2호선 건대입구,551,서울효사랑병원,30,95,3,41217.91666666666,6439.041666666667,6439.041666666667,11_14,7682.041666666667,8351.166666666666,6439.041666666667,6868.625,7532.083333333333,4345.0,146914.2,127330.0,0.8666963438523981,4.9590000000000005,1.0,,,,11.0,,2.0,,,1.0,,,,,,,,,,,5.0
MA0101202306A0085791,에이시스커피하우스,,3120109,서울남부지방법원,11470,양천구,11470650,신정4동,1147010100,신정동,1147010100110100008,1010.0,8.0,서울특별시 양천구 신정동 1010-8,114704142119,서울특별시 양천구 목동로9길,11.0,,서울특별시 양천구 목동로9길 11,8023,1,,126.863221829757,37.5227691584951,5호선 목동,396,서울남부지방법원.서울남부지방검찰청,67,51,1,31242.6,4262.55,4262.55,11_14,7213.4,6443.75,4262.55,4133.65,5440.75,3748.5,90114.4,87140.5,0.9669986150937032,4.625,1.0,2.971034699862249,32.54842309586049,False,35.0,1.0,1.0,,,4.0,,,,,,,,,,,7.0
MA010120220805173809,골목카페,,3110469,응암정보도서관,11380,은평구,11380600,응암3동,1138010700,응암동,1138010700106010024,601.0,24.0,서울특별시 은평구 응암동 601-24,113803005055,서울특별시 은평구 응암로,190.0,4.0,서울특별시 은평구 응암로 190-4,3478,1,,126.917312687715,37.5887543997914,6호선 새절(신사),419,대림시장,24,49,1,110054.16666666669,13387.583333333334,13387.583333333334,11_14,28734.416666666668,22536.666666666668,13387.583333333334,12911.75,18127.666666666668,14356.083333333334,186699.0,193577.0,1.0368400473489414,5.070500000000001,1.0,0.0,37.0034593575698,True,51.0,2.0,1.0,,,5.0,1.0,,,,,,,,,,12.0
MA010120220800696795,프롬커피,,3120242,강동구청역,11710,송파구,11710520,풍납2동,1171010300,풍납동,1171010300105050008,505.0,8.0,서울특별시 송파구 풍납동 505-8,117104169438,서울특별시 송파구 올림픽로49길,8.0,,서울특별시 송파구 올림픽로49길 8,5530,1,,127.119584350467,37.530491381957,8호선 강동구청,83,영파여고.강동구청역,131,36,1,24161.057142857146,3542.1428571428573,3542.1428571428573,11_14,4857.728571428572,5064.671428571429,3542.1428571428573,3544.6,4397.142857142857,2754.7714285714287,250128.0,220317.0,0.8808170216848973,2.8,0.0,0.0,41.10287050640402,False,48.0,2.0,3.0,,2.0,3.0,,,,,,,,1.0,,1.0,10.0
MA010120220806524395,퍼스트페이지일상문화협동조합,,3120242,강동구청역,11710,송파구,11710520,풍납2동,1171010300,풍납동,1171010300105050008,505.0,8.0,서울특별시 송파구 풍납동 505-8,117104169438,서울특별시 송파구 올림픽로49길,8.0,,서울특별시 송파구 올림픽로49길 8,5530,,,127.119584350467,37.530491381957,8호선 강동구청,83,영파여고.강동구청역,131,36,1,24161.057142857146,3542.1428571428573,3542.1428571428573,11_14,4857.728571428572,5064.671428571429,3542.1428571428573,3544.6,4397.142857142857,2754.7714285714287,250128.0,220317.0,0.8808170216848973,2.4000000000000004,0.0,0.0,41.10287050640402,False,48.0,2.0,3.0,,2.0,3.0,,,,,,,,1.0,,1.0,10.0
MA010120220808352187,리이슈커피로스터스,,3120104,연남동(홍대),11440,마포구,11440710,연남동,1144012400,연남동,1144012400105090029,509.0,29.0,서울특별시 마포구 연남동 509-29,114403113016,서울특별시 마포구 연남로,35.0,,서울특별시 마포구 연남로 35,3988,2,,126.921359543611,37.5626913995655,2호선 홍대입구,688,연희104고지앞.구성산회관,461,235,4,29431.44970414201,4670.745562130178,,14_17,5683.852071005917,4949.313609467456,4065.7100591715975,4670.745562130178,6471.455621301775,3590.378698224852,693591.0,752979.5,1.085624669293575,4.577,1.0,0.0,17.5105394390959,False,70.0,1.0,4.0,,,4.0,1.0,,,,1.0,,,2.0,1.0,,21.0
MA010120220805123536,블루마운틴,,3120192,뱅뱅사거리,11680,강남구,11680640,역삼1동,1168010100,역삼동,1168010100108360051,836.0,51.0,서울특별시 강남구 역삼동 836-51,116804166246,서울특별시 강남구 도곡로7길,19.0,,서울특별시 강남구 도곡로7길 19,6254,1,,127.034239856347,37.4919389254092,신분당선호선 강남,767,뱅뱅사거리.역삼동,188,115,3,45558.14,7617.16,7617.16,11_14,8334.58,9944.96,7617.16,7365.02,7754.08,4542.34,356175.2,248515.0,0.6977324642479319,3.978,1.0,18.92809496149468,54.22865142572222,False,85.0,2.0,13.0,,1.0,14.0,1.0,,,,,,,,1.0,,15.0
MA010120220800201916,에이블,,3120186,가로수길,11680,강남구,11680510,신사동,1168010700,신사동,1168010700105470006,547.0,6.0,서울특별시 강남구 신사동 547-6,116804166509,서울특별시 강남구 압구정로14길,12.0,,서울특별시 강남구 압구정로14길 12,6029,2,,127.023043583278,37.5235128523614,3호선 압구정,620,신사중학교,177,113,3,33948.22388059701,5735.388059701492,5735.388059701492,11_14,5065.5970149253735,6021.5970149253735,5735.388059701492,6142.880597014925,7406.179104477612,3576.582089552239,338676.0,290575.5,0.8579748786450767,4.113,1.0,0.0,46.92124400116484,False,44.0,2.0,4.0,,,2.0,,,,,,,,1.0,,,3.0
MA010120220808718900,청호휘카페까치산역점,,3110654,까치산역 4번,11500,강서구,11500540,화곡1동,1150010300,화곡동,1150010300103480015,348.0,15.0,서울특별시 강서구 화곡동 348-15,115004145022,서울특별시 강서구 강서로17길,17.0,,서울특별시 강서구 강서로17길 17,7770,,,126.84471646158,37.5328645194351,5호선 까치산,211,다운어린이공원.치유하는교회,85,49,1,191456.92857142852,18296.214285714286,18296.214285714286,11_14,59986.42857142857,38747.57142857143,18296.214285714286,18153.214285714286,28902.35714285714,27371.14285714286,373993.0,405216.5,1.0834868567058742,3.05,0.0,9.209044221968808,55.755412769049286,False,37.0,1.0,,,1.0,4.0,,,,,,,,,,,5.0
MA010120220802960491,잼커피,,3120237,경찰병원역,11710,송파구,11710620,가락본동,1171010700,가락동,1171010700100500015,50.0,15.0,서울특별시 송파구 가락동 50-15,117104169302,서울특별시 송파구 송이로17길,3.0,,서울특별시 송파구 송이로17길 3,5714,1,,127.121670291725,37.4982693699,3호선 경찰병원,363,경찰병원.서울동부고용노동지청,415,59,2,98576.0,12385.384615384615,12385.384615384615,11_14,24385.96153846154,20591.153846153848,12385.384615384615,12327.807692307691,16370.076923076924,12515.692307692309,371079.8,353789.0,0.9534040925967946,4.5665,1.0,0.0,30.22619766625313,False,58.0,2.0,3.0,,4.0,9.0,2.0,,,,,,,,,1.0,12.0
MA0106202406A2465118,스타벅스,구로하이엔드,3120129,구로디지털단지,11530,구로구,11530540,구로3동,1153010200,구로동,1153010200102350002,235.0,2.0,서울특별시 구로구 구로동 235-2,115304148327,서울특별시 구로구 디지털로26길,5.0,,서울특별시 구로구 디지털로26길 5,8389,,,126.893484393121,37.4816153719026,7호선 남구로,739,지하이시티·보건지소·치매센터,76,101,3,2952.9957446808507,614.6255319148936,614.6255319148936,11_14,343.1617021276595,659.6085106382978,614.6255319148936,599.8255319148935,512.9574468085107,222.82127659574465,115678.8,57778.5,0.4994735422566624,3.307,0.0,0.0,0.0,True,85.0,5.0,16.0,,,6.0,,,,,,,,,,,21.0
MA010120220813435709,커피쿡,구로디지털점,3120129,구로디지털단지,11530,구로구,11530540,구로3동,1153010200,구로동,1153010200102350002,235.0,2.0,서울특별시 구로구 구로동 235-2,115304148327,서울특별시 구로구 디지털로26길,5.0,,서울특별시 구로구 디지털로26길 5,8389,지,,126.893484393121,37.4816153719026,7호선 남구로,739,지하이시티·보건지소·치매센터,76,101,3,2952.9957446808507,614.6255319148936,614.6255319148936,11_14,343.1617021276595,659.6085106382978,614.6255319148936,599.8255319148935,512.9574468085107,222.82127659574465,115678.8,57778.5,0.4994735422566624,3.3190000000000004,0.0,0.0,0.0,True,85.0,5.0,16.0,,,6.0,,,,,,,,,,,21.0
MA010120220814295407,코앤커피,,3120129,구로디지털단지,11530,구로구,11530540,구로3동,1153010200,구로동,1153010200102350002,235.0,2.0,서울특별시 구로구 구로동 235-2,115304148327,서울특별시 구로구 디지털로26길,5.0,,서울특별시 구로구 디지털로26길 5,8389,1,,126.893484393121,37.4816153719026,7호선 남구로,739,지하이시티·보건지소·치매센터,76,101,3,2952.9957446808507,614.6255319148936,614.6255319148936,11_14,343.1617021276595,659.6085106382978,614.6255319148936,599.8255319148935,512.9574468085107,222.82127659574465,115678.8,57778.5,0.4994735422566624,3.3105,0.0,0.0,0.0,True,85.0,5.0,16.0,,,6.0,,,,,,,,,,,21.0
MA0101202310A0063981,보은하다,,3120129,구로디지털단지,11530,구로구,11530540,구로3동,1153010200,구로동,1153010200102350002,235.0,2.0,서울특별시 구로구 구로동 235-2,115304148327,서울특별시 구로구 디지털로26길,5.0,,서울특별시 구로구 디지털로26길 5,8389,,,126.893484393121,37.4816153719026,7호선 남구로,739,지하이시티·보건지소·치매센터,76,101,3,2952.9957446808507,614.6255319148936,614.6255319148936,11_14,343.1617021276595,659.6085106382978,614.6255319148936,599.8255319148935,512.9574468085107,222.82127659574465,115678.8,57778.5,0.4994735422566624,3.7025,0.0,0.0,0.0,True,85.0,5.0,16.0,,,6.0,,,,,,,,,,,21.0
MA0101202406A0451577,매머드익스프레스구로에이스하이엔드1차점,,3120129,구로디지털단지,11530,구로구,11530540,구로3동,1153010200,구로동,1153010200102350002,235.0,2.0,서울특별시 구로구 구로동 235-2,115304148327,서울특별시 구로구 디지털로26길,5.0,,서울특별시 구로구 디지털로26길 5,8389,1,,126.893484393121,37.4816153719026,7호선 남구로,739,지하이시티·보건지소·치매센터,76,101,3,2952.9957446808507,614.6255319148936,614.6255319148936,11_14,343.1617021276595,659.6085106382978,614.6255319148936,599.8255319148935,512.9574468085107,222.82127659574465,115678.8,57778.5,0.4994735422566624,2.0,0.0,0.0,0.0,True,85.0,5.0,16.0,,,6.0,,,,,,,,,,,21.0
MA010120220813749725,카페아에,관악점,3120159,서울대입구역,11620,관악구,11620575,행운동,1162010100,봉천동,1162010100108510003,851.0,3.0,서울특별시 관악구 봉천동 851-3,116203120001,서울특별시 관악구 관악로,204.0,,서울특별시 관악구 관악로 204,8737,1,,126.954299558731,37.4829610086361,2호선 서울대입구(관악구청),235,봉천사거리.봉천중앙시장,7,91,3,,,,17_21,,,,,,,505024.6,509536.0,1.0089330301929846,3.658,0.0,0.0,61.99557741047029,False,108.0,1.0,6.0,,2.0,13.0,,,,,,,,1.0,2.0,1.0,9.0
MA0101202406A0419306,코너브루,,3120159,서울대입구역,11620,관악구,11620575,행운동,1162010100,봉천동,1162010100108510003,851.0,3.0,서울특별시 관악구 봉천동 851-3,116203120001,서울특별시 관악구 관악로,204.0,,서울특별시 관악구 관악로 204,8737,3,,126.954299558731,37.4829610086361,2호선 서울대입구(관악구청),235,봉천사거리.봉천중앙시장,7,91,3,,,,17_21,,,,,,,505024.6,509536.0,1.0089330301929846,2.84,0.0,0.0,61.99557741047029,False,108.0,1.0,6.0,,2.0,13.0,,,,,,,,1.0,2.0,1.0,9.0
