"기준_년분기_코드","상권_구분_코드","상권_구분_코드_명","상권_코드","상권_코드_명","총_유동인구_수","남성_유동인구_수","여성_유동인구_수","연령대_10_유동인구_수","연령대_20_유동인구_수","연령대_30_유동인구_수","연령대_40_유동인구_수","연령대_50_유동인구_수","연령대_60_이상_유동인구_수","시간대_00_06_유동인구_수","시간대_06_11_유동인구_수","시간대_11_14_유동인구_수","시간대_14_17_유동인구_수","시간대_17_21_유동인구_수","시간대_21_24_유동인구_수","월요일_유동인구_수","화요일_유동인구_수","수요일_유동인구_수","목요일_유동인구_수","금요일_유동인구_수","토요일_유동인구_수","일요일_유동인구_수"
"20231","R","전통시장","3130033","대림상가(청계상가)","67045","39123","27922","1835","8975","12093","14678","13782","15683","4661","15398","14788","15280","12706","4211","10828","11169","11207","11802","11656","6365","4019"
"20231","R","전통시장","3130032","인현시장","209074","119915","89159","11398","33096","36977","42966","43450","41187","28055","45952","40976","41049","36223","16820","33220","34092","33726","35097","34410","21266","17264"
"20231","R","전통시장","3130031","청계천공구상가","472367","265339","207027","14226","97254","107657","97491","77455","78284","26973","101141","97022","97952","109303","39975","73872","76335","77549","81188","82266","48025","33134"
"20231","R","전통시장","3130025","삼익패션타운(남대문시장)","87040","38246","48794","2647","10913","18700","18869","15547","20364","5827","17401","23174","22553","14059","4028","13220","14181","14187","14656","14117","10234","6445"
"20231","R","전통시장","3130024","남대문시장(자유상가)","2373953","1054892","1319060","73188","306293","519092","517539","420896","536944","151768","475206","631781","618020","389279","107899","360544","386642","387406","400630","385349","277571","175810"
"20231","R","전통시장","3130022","숭례문수입상가(남대문시장)","73138","34498","38641","2265","10133","16965","16513","12697","14565","4485","15487","19079","18727","12094","3265","11386","12124","12082","12582","12040","7826","5098"
"20231","R","전통시장","3130021","신설종합시장","43746","23121","20625","2358","7771","7525","7010","7445","11634","7982","8918","7725","8009","6912","4200","5949","5985","6123","6099","6133","6722","6736"
"20231","R","전통시장","3130020","동묘시장(동묘벼룩시장)","436637","224080","212555","20529","81488","75692","71662","77079","110185","84902","88133","74023","76213","70490","42875","61787","62109","61806","62481","62943","62728","62781"
"20231","R","전통시장","3130019","동대문상가D동","29896","15129","14767","1250","4010","5959","6611","5661","6404","7824","6588","4488","4089","3836","3070","4515","4679","4540","4733","4516","3444","3468"
"20231","R","전통시장","3130018","동대문문구완구거리(동대문문구완구시장)","604406","304095","300310","27856","87963","100238","107915","116125","164309","113188","123950","101860","102264","103917","59226","88316","90117","89152","91629","90266","79508","75418"
"20231","R","전통시장","3130017","동대문상가C동","32926","16852","16075","1037","3439","5715","6307","7034","9393","9984","6989","4377","3703","3924","3948","5172","5310","5187","5339","4910","3372","3634"
"20231","R","전통시장","3130016","동대문상가B동","33189","16996","16193","1030","3407","5714","6296","7133","9609","10140","7030","4377","3684","3942","4016","5226","5362","5240","5389","4945","3374","3653"
"20231","R","전통시장","3130015","창신골목시장","806659","385978","420682","50806","129697","91545","97641","178538","258434","174253","167936","106408","110230","149403","98430","115163","115566","116372","116883","117424","114876","110375"
"20231","R","전통시장","3130014","동문시장","36786","18738","18049","1335","4269","5999","6489","7684","11011","9349","7588","5396","4967","5309","4177","5643","5757","5672","5811","5465","4171","4266"
"20231","R","전통시장","3130013","동대문상가A동","33189","16996","16193","1030","3407","5714","6296","7133","9609","10140","7030","4377","3684","3942","4016","5226","5362","5240","5389","4945","3374","3653"
"20231","R","전통시장","3130012","동대문종합시장(동대문종합시장 신관, 동대문종합시장D동상가)","59216","30564","28651","2034","7797","9622","10868","12513","16380","4805","11479","14252","14406","10544","3731","9073","9447","9594","9760","9661","7075","4602"
"20231","R","전통시장","3130011","충신시장","231053","120157","110896","14321","37833","35693","34689","46915","61602","38573","50535","39753","38846","41236","22109","34246","35298","35344","35845","35591","29383","25346"
"20231","R","전통시장","3130010","종로신진시장","1096954","567557","529397","35175","141972","177367","202768","233960","305713","77892","210207","272222","275975","195689","64968","168262","175298","178382","181427","179883","131386","82316"
"20231","R","전통시장","3130009","마전교지하쇼핑센터(구 한일상가)","64861","33559","31302","2070","8379","10492","12000","13840","18080","4598","12418","16113","16336","11562","3834","9950","10366","10549","10729","10637","7768","4862"
"20231","R","전통시장","3130007","광장시장(광장전통시장)","548732","304296","244435","20893","70797","82391","98391","111354","164906","44916","102524","127751","132738","105904","34899","83026","86189","87594","89404","89177","68589","44753"
"20231","R","전통시장","3130005","세운상가가동","130899","73235","57663","5275","16556","18301","22994","26338","41436","10523","23367","30026","31769","26645","8569","19516","20258","20612","21012","21150","17173","11176"
"20231","R","전통시장","3130004","낙원시장(낙원지하시장(대일상가))","118742","72362","46379","5594","26098","17823","17029","17770","34426","16223","17027","18934","21687","29805","15064","15835","16469","16850","16827","18055","19753","14952"
"20231","R","전통시장","3130002","세종마을음식문화거리(금천교시장)","651567","311484","340083","67293","112283","125124","117195","109401","120273","66333","126307","125973","129114","143953","59887","93613","94604","98110","99847","100242","89988","75163"
"20231","R","전통시장","3130001","통인시장","385721","162470","223251","56308","62221","65995","67200","55648","78351","61569","69707","63292","64245","81761","45149","53960","55063","55956","56512","57476","55961","50795"
"20231","D","발달상권","3120249","고덕역","499193","245274","253920","155450","52107","47968","74914","68082","100673","72625","84941","77337","90395","120790","53106","71025","72109","73495","73748","74941","73074","60801"
"20231","D","발달상권","3120248","명일역","1499312","666434","832877","294860","155125","202190","254782","217204","375154","348715","297564","190367","195795","279972","186900","210428","211772","214110","211971","214894","218176","217960"
"20231","D","발달상권","3120247","굽은다리역","660854","297690","363165","89355","86270","98629","100522","104146","181932","142622","128904","84314","89772","129297","85946","93407","93234","93508","92909","93973","98318","95507"
"20231","D","발달상권","3120246","길동역","4279825","2014520","2265303","388130","667131","784081","730603","676734","1033145","1010238","855662","568090","565506","741493","538836","605820","616004","618774","622933","627036","608940","580316"
"20231","D","발달상권","3120245","둔촌역","1230950","624023","606928","209201","158194","166753","213240","196561","287003","217799","241351","188326","199442","248054","135976","172753","175607","177202","177153","180239","173643","174352"
"20231","D","발달상권","3120244","암사역","786444","373669","412775","109896","101113","137320","132666","122740","182708","172734","154082","101287","105941","152481","99920","110077","110852","110717","110878","113345","117644","112930"
"20231","D","발달상권","3120243","천호역","1269250","600439","668810","92951","232514","252785","200589","205301","285111","240715","234657","183227","200627","258283","151739","173820","176433","179039","177749","186992","192903","182314"
"20231","D","발달상권","3120242","강동구청역","1773219","822949","950271","268209","217544","299036","319245","282837","386348","357876","368699","258285","258818","326583","202958","258066","261898","262298","265724","263480","232744","229011"
"20231","D","발달상권","3120241","거여역","655877","303495","352384","113467","73715","93010","106048","109130","160506","149153","134394","81660","83418","122159","85096","93527","92575","92522","92283","93016","95716","96237"
"20231","D","발달상권","3120240","개롱역","1701875","758773","943101","332613","195200","243415","261281","263070","406296","441441","331726","188649","200063","304793","235200","240327","242427","243023","242720","249507","245881","237988"
"20231","D","발달상권","3120239","오금역","1342422","652841","689583","172972","187495","253781","208824","208469","310882","266557","300004","194174","191842","242304","147540","195870","196481","194532","197779","197254","180852","179654"
"20231","D","발달상권","3120238","방이역","317159","146157","171001","77462","33049","41124","47261","47350","70914","63724","55775","37787","42638","70727","46509","43696","43919","43719","45214","45597","48113","46900"
"20231","D","발달상권","3120237","경찰병원역","2119090","1031633","1087457","353989","272149","372427","380642","331964","407917","537055","449992","268249","263079","341294","259420","303887","303632","307492","309344","305903","294578","294254"
"20231","D","발달상권","3120236","장지역(가든파이브)","204788","100253","104535","23055","30035","48805","38698","28823","35373","30441","43479","32905","34823","41695","21445","29632","29907","30311","30319","30195","27642","26781"
"20231","D","발달상권","3120235","문정역","514831","267551","247281","45500","89999","132703","105376","73541","67714","86960","107848","89307","89579","93361","47775","78444","78894","79069","80572","78162","61860","57833"
